file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_AGC_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean
2018-01-18T210000_AIU-0547.ghg,2018-01-18,21:30,18.895,0,18000,18000,9.5068662242318139E-007,1,-4.5421699735512683E-004,1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.8803306593589207E-006,2,-0.20410595907867574,-9999.0,-9999.0,-9999.0,1.2129658624143222E-004,-9999.0,-9999.0,-2.0627611417895359E-015,-9999.0,-9999.0,-9999.0,-9999.0,1,-9999.0,-9999.0,-9999.0,-9999.0,0,8.6247474178131417E-002,1.9976173290425010,1.9976173290425010,0.0000000000000000,1,286.64731289842393,279.70809036804792,100403.56579518033,1.2505518047098751,1005.2618278977094,2.3161458907384552E-002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.10045196905566613,-0.14626484617301194,-4.1661084114884339E-002,0.18226258322212671,-1.8581117418880201E-017,-2.3916771609209189E-017,0.18226258322212671,0.19672100087770350,290.48055365362092,235.51944634637908,-13.213324285956240,-9999.0,8.7190234908251683E-004,9.8703544225864691E-006,0.12743037208076174,12.548028965862230,-9999.0,-4.1439514179493367E-004,1,4259.7720023907086,1880.0000000000000,4261.0000000000000,9591.0000000000000,-9999.0,-9999.0,-9999.0,7.2812919514824621E-007,1.3056565081552907,-2.8561591561124630E-004,1.5903070260740111,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-5.1566815423091874E-007,11.403323263444497,800000009,811110009,800000009,800001119,800000019,800000019,899999999,899999999,89999,89999,89,89,0,3,0,10,13,6,1,0,0,18000,0,0,0,0,0,0,0,365,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,13,1.6048317069769707E-005,3.5034673697244496E-006,1.8892440567878162E-007,1.3380299352521323E-005,-9999.0,-9999.0,2.1383314603617948E-007,-2.2719644172820895E-007,-9999.0,-9999.0,-5.1566815423091879E-010,634.69266792694543,23022.373744124990,100637.61602777778,11.984186892085605,14687.210058382123,532.75123576176554,82.658642972310375,15.940141020509927,5.5674887576633019,26.312793964174077,-20.745303253279779,2.5693780597389884E-004,-1.0000000000000000,0.0000000000000000,1.9313414213293170,59.148305679066766
2018-01-18T213000_AIU-0547.ghg,2018-01-18,22:00,18.916,0,18000,18000,4.0118548362618176E-006,1,-4.5956654631555691E-003,1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.5791779467539946E-005,1,-1.2082767817631838E-002,-9999.0,-9999.0,-9999.0,-1.2234129252176962E-004,-9999.0,-9999.0,-1.6375579961153336E-014,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,8.6148802644018058E-002,1.9947845036637311,1.9947845036637311,-1.0000000000000000,0,286.65824579535592,279.69848162780761,100427.67046712562,1.2508950061702862,1005.2616583835016,2.3155104220154168E-002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9.8849614493136159E-002,-0.13938934951523796,-4.0457777920282351E-002,0.17560600456126169,1.8859673382447062E-015,-1.9008482368373824E-016,0.17560600456126169,0.19273830405424344,291.34281301743397,234.65718698256606,-13.320003758130792,-9999.0,1.7908622244391349E-003,3.2626934338563451E-005,0.10915541190119683,14.648838496870422,-9999.0,-2.0407333139133566E-003,1,1108.8225565106266,485.00000000000000,1051.0000000000000,2228.0000000000000,4320.0000000000000,9831.0000000000000,-9999.0,2.9877347780559016E-006,1.3427747555532035,-2.7681695681828042E-003,1.6601820625361634,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,5.1733546356211150E-006,12.717430777803417,800000009,811110009,800000009,800001119,800000019,800001119,899999999,899999999,89999,89999,89,89,1,0,0,6,8,2,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,16,18000,18000,18000,18000,13,6.3404892099668962E-005,1.6117701511349868E-006,2.3720642632295304E-007,8.0242209733727193E-005,-9999.0,-9999.0,6.0785782749083643E-009,-2.2013683224952393E-006,-9999.0,-9999.0,5.1733546356211152E-009,606.33050910970383,23065.196304802997,100664.49894444445,11.974151632785798,14024.995961228589,533.52134943580893,82.701492113113403,15.768718131118341,5.5097821180025734,26.027659992429946,-20.517886345757368,2.5720954051616389E-004,-1.0000000000000000,0.0000000000000000,1.9449235140623318,60.532623982111630
2018-01-18T220000_AIU-0547.ghg,2018-01-18,22:30,18.937,0,18000,18000,1.1145120049806103E-006,1,1.4940570219534076E-003,1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.0545236341455663E-005,2,1.0699965565235697E-002,-9999.0,-9999.0,-9999.0,2.5431566042158604E-004,-9999.0,-9999.0,6.9766113050390211E-015,-9999.0,-9999.0,-9999.0,-9999.0,1,-9999.0,-9999.0,-9999.0,-9999.0,0,8.6429846216887166E-002,2.0006713828644989,2.0006713828644989,0.0000000000000000,1,286.68137295362686,279.70698806339522,100461.88368117731,1.2512830999241147,1005.2618084484291,2.3147922510980891E-002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-8.6126501455903282E-002,-0.12149318566421725,-3.6004459761497139E-002,0.15321452130457722,-2.1411134075427013E-017,8.0719931949571029E-017,0.15321452130457722,0.16702770228088781,291.33282210441735,234.66717789558265,-13.591256222545322,-9999.0,9.4376656176371374E-004,1.5927626727894688E-005,-4.9151799567678227E-002,-32.531870939909346,-9999.0,1.2585423229223229E-003,1,36.489289706628639,16.000000000000000,28.000000000000000,45.000000000000000,65.000000000000000,100.00000000000000,207.00000000000000,1.0732466994203306E-006,1.0384490402649897,1.4384228462788510E-003,1.0386772052588571,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,2.3199449536117694E-005,1.3166362544034416,800000009,811110009,800000009,800001119,800000019,800001019,899999999,899999999,89999,89999,89,89,4,1,0,1,46,0,1,0,0,18000,0,0,0,0,0,0,0,424,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,13,2.5557129936698461E-005,6.0289503028334098E-006,2.6917321625750451E-007,3.7914271441597298E-005,-9999.0,-9999.0,2.3116104511561041E-007,1.1435411838488400E-006,-9999.0,-9999.0,2.3199449536117694E-008,577.07169748780689,22999.913754414563,100697.12422222222,11.962926771799724,13345.730793981538,531.90971999004694,82.634020477294911,15.612573970211871,5.4428929260439327,25.782265079392314,-20.339382566769910,2.5732303943045234E-004,-1.0000000000000000,0.0000000000000000,1.9331979311936422,57.802097573534553
2018-01-18T223000_AIU-0547.ghg,2018-01-18,23:00,18.958,0,18000,18000,2.4575046989143772E-006,1,3.7172613428883034E-004,2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.6574282199004369,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,1,286.70294314999052,286.70294314999052,101292.58807604930,1.2308442329450622,1005.3997933291565,2.3532306900475339E-002,-9999.0,-9999.0,-9999.0,1548.0721403761104,-9999.0,-9999.0,-9999.0,-9999.0,-8.0314764037728623E-002,-0.10356880575335720,-3.1214283682819963E-002,0.13472672471875838,7.5033448124386443E-017,9.9593587975440726E-017,0.13472672471875838,0.15127622315119407,293.79259513624470,232.20740486375533,-13.396348597772926,-9999.0,1.4130112867458227E-003,2.2955687463774122E-005,-0.66702138563458790,-2.3972244885053429,-9999.0,2.1258644903696805E-004,1,73.936162998888364,33.000000000000000,57.000000000000000,92.000000000000000,135.00000000000000,208.00000000000000,436.00000000000000,2.3579582213950668E-006,1.0422172354947046,3.5700453987278424E-004,1.0412364347559615,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,800000009,811110009,800000009,800001119,800000009,810000109,899999999,899999999,89999,89999,89,89,4,1,0,4,12,2,0,0,0,18000,0,0,0,0,0,0,0,6574,0,0,0,0,301,0,0,0,0,21,18000,18000,18000,18000,13,3.5721679313645611E-005,9.7372509165943581E-006,4.5244469730827842E-007,3.7609338464764989E-005,-9999.0,-9999.0,-9999.0,2.8849072302090000E-007,-9999.0,-9999.0,-9999.0,523.94370360019275,22759.082659354139,100714.65058333334,11.951779294437832,12110.286192277616,526.04529290735911,82.362261689927820,15.517264354758790,5.4076707818508174,25.626857531229650,-20.219186012268068,2.5754566821463713E-004,-1.0000000000000000,0.0000000000000000,1.6580942968132200,34.118083289611697
2018-01-18T230000_AIU-0547.ghg,2018-01-18,23:30,18.979,0,18000,18000,6.9564132093337835E-006,1,-8.0101489511793800E-003,1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7.3897474084098436E-004,1,-8.7706667019541946,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4.7436323003021555E-015,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,8.6177968013898057E-002,1.9945489352746375,1.9945489352746375,-0.10000000000000001,0,286.69784893290199,279.73131706511873,100485.33020718809,1.2514662805558667,1005.2622378821055,2.3144534284597815E-002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9.4000567144196343E-002,-0.10493078948971243,-3.1205090899123968E-002,0.14429253239300965,-8.9299856093334806E-017,5.5044606059139646E-017,0.14429253239300965,0.15800148442601858,297.85506320299959,228.14493679700041,-12.489616968973154,-9999.0,2.3576704989979411E-003,3.1485607535271942E-005,0.14295327896279006,11.185472705499892,-9999.0,-2.7005919040495223E-003,1,425.04420634336140,186.00000000000000,398.00000000000000,834.00000000000000,1593.0000000000000,3550.0000000000000,-9999.0,5.4202344658365621E-006,1.2834155520724557,-5.1679789638712174E-003,1.5499577314802298,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,6.9776279517209309E-005,10.590629737699427,800000009,811110009,800000009,800001119,800000019,810000119,899999999,899999999,89999,89999,89,89,2,1,0,1,20,0,0,0,0,18000,0,0,0,0,0,0,0,368,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,15,5.9031056825635144E-005,3.4577610927070240E-006,4.8239715220172002E-007,7.3022480110113795E-005,-9999.0,-9999.0,4.4542803522502527E-007,-4.1079222566473275E-006,-9999.0,-9999.0,6.9776279517209311E-008,499.75017561977415,20724.163399249221,100724.09358333334,11.938578659269545,11552.922729973743,479.08982440710480,79.987740382723970,16.287194875558168,6.1088998212285714,26.465490132543696,-20.356591174019695,2.5661543171736414E-004,-1.0000000000000000,0.0000000000000000,1.9314542683644456,58.653231858332191
2018-01-18T233000_AIU-0547.ghg,2018-01-19,00:00,19.000,0,18000,18000,4.5613602749075701E-006,1,-6.5680481499702376E-003,1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.7640232030730181E-004,1,-9.1247352337090595E-002,-9999.0,-9999.0,-9999.0,4.1766184721812839E-004,-9999.0,-9999.0,-1.3883833358403214E-014,-9999.0,-9999.0,-9999.0,-9999.0,1,-9999.0,-9999.0,-9999.0,-9999.0,1,8.6630634803484111E-002,2.0042115993042882,2.0042115993042882,-0.69999999999999996,0,286.71958668518067,279.65881574223272,100500.09214106377,1.2519746181975617,1005.2609591921188,2.3135136939152187E-002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-8.5797438659188305E-002,-9.3062705460108794E-002,-2.8070179546458660E-002,0.12965262283425802,-9.9322673478944907E-017,-1.6026470762793988E-016,0.12965262283425802,0.15818087338651032,298.67393451827957,227.32606548172043,-12.503718937074028,-9999.0,1.9087516514264432E-003,4.1821216660855088E-005,9.2521429212269524E-002,17.282482702806671,-9999.0,-2.7340884570430184E-003,1,487.39838168908005,212.00000000000000,450.00000000000000,925.00000000000000,1733.0000000000000,3756.0000000000000,-9999.0,3.2788693784237428E-006,1.3911381480833378,-3.7447162711580777E-003,1.7539508134588329,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-9999.0,1.0000000000000000,-2.6103138664798171E-005,14.419810779877805,800000009,811110009,800000009,800001119,800000019,800000019,899999999,899999999,89999,89999,89,89,1,0,0,1,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,16,18000,18000,18000,18000,21,8.1099737111160796E-005,2.3267324178360235E-006,2.1596379271334992E-007,1.4241509804399077E-004,-9999.0,-9999.0,3.9966926868701327E-008,-2.9753946447537174E-006,-9999.0,-9999.0,-2.6103138664798169E-008,215.02954364071968,9746.3243520041997,100736.89447222222,11.928466242896185,4970.9748730204747,225.30939104312137,61.113073401347094,21.163904632674129,11.968269446001742,30.359539383464107,-18.391270655684632,2.5723439985045446E-004,-1.0000000000000000,0.0000000000000000,1.9553770576384335,63.603870745023102
not_enough_data,2018-01-19,00:30,19.020,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
not_enough_data,2018-01-19,01:00,19.041,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
not_enough_data,2018-01-19,01:30,19.062,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
not_enough_data,2018-01-19,02:00,19.083,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
not_enough_data,2018-01-19,02:30,19.104,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
