time_stamp,air_temperature_main,relative_humidity_main,precipitation_main,soil_temperature_10cm,soil_temperature_20cm,global_radiation_main,wind_speed_main
12/10/2017 5:00:00 AM,5.50,102.30,0.00,6.07,6.91,0.81,0.21
12/10/2017 5:30:00 AM,5.50,102.30,0.00,6.08,6.90,0.79,0.01
12/10/2017 6:00:00 AM,5.16,102.40,0.00,6.10,6.89,0.75,0.00
12/10/2017 6:30:00 AM,4.32,102.50,0.00,6.11,6.88,0.73,0.00
12/10/2017 7:00:00 AM,3.55,102.60,0.00,6.11,6.85,0.83,0.00
12/10/2017 7:30:00 AM,2.88,102.70,0.00,6.10,6.84,0.68,0.00
12/10/2017 8:00:00 AM,2.62,102.80,0.00,6.07,6.81,1.83,0.00
12/10/2017 8:30:00 AM,3.46,102.70,0.00,6.04,6.79,10.39,0.01
12/10/2017 9:00:00 AM,4.19,102.60,0.00,6.03,6.79,48.41,0.00
12/10/2017 9:30:00 AM,4.56,102.50,0.00,6.01,6.80,90.80,0.02
12/10/2017 10:00:00 AM,5.73,102.30,0.00,5.97,6.80,120.50,0.08
12/10/2017 10:30:00 AM,6.77,102.10,0.00,5.96,6.82,178.20,0.09
12/10/2017 11:00:00 AM,7.40,102.00,0.00,5.97,6.84,208.40,0.09
12/10/2017 11:30:00 AM,7.85,98.90,0.00,5.98,6.84,214.10,0.00
12/10/2017 12:00:00 PM,8.20,95.20,0.00,6.01,6.85,221.60,0.23
12/10/2017 12:30:00 PM,7.94,94.50,0.00,6.09,6.86,153.10,0.12
12/10/2017 1:00:00 PM,7.24,96.40,0.00,6.20,6.87,101.70,0.07
12/10/2017 1:30:00 PM,6.94,96.80,0.00,6.29,6.87,81.00,0.02
12/10/2017 2:00:00 PM,6.80,97.90,0.00,6.36,6.87,87.20,0.05
12/10/2017 2:30:00 PM,7.03,98.10,0.00,6.43,6.87,118.80,0.06
12/10/2017 3:00:00 PM,7.67,95.10,0.00,6.49,6.90,101.90,0.23
12/10/2017 3:30:00 PM,6.78,96.50,0.00,6.59,6.93,18.07,0.09
12/10/2017 4:00:00 PM,6.55,99.10,0.00,6.65,6.94,10.74,0.17
12/10/2017 4:30:00 PM,6.50,99.90,0.00,6.71,6.95,3.88,0.06
12/10/2017 5:00:00 PM,6.51,100.90,0.00,6.75,6.97,1.17,0.01
12/10/2017 5:30:00 PM,6.06,102.00,0.00,6.78,7.00,0.93,0.00
12/10/2017 6:00:00 PM,5.80,102.20,0.00,6.79,7.01,0.89,0.00
12/10/2017 6:30:00 PM,5.45,102.30,0.00,6.78,7.02,0.76,0.01
12/10/2017 7:00:00 PM,5.76,102.30,0.00,6.77,7.03,0.63,0.10
12/10/2017 7:30:00 PM,5.79,102.30,0.00,6.74,7.05,0.64,0.00
12/10/2017 8:00:00 PM,5.29,102.40,0.00,6.72,7.06,0.66,0.00
12/10/2017 8:30:00 PM,4.56,102.50,0.00,6.68,7.07,0.80,0.00
12/10/2017 9:00:00 PM,3.94,102.60,0.00,6.63,7.06,0.80,0.00
12/10/2017 9:30:00 PM,3.53,102.70,0.00,6.58,7.05,0.64,0.00
12/10/2017 10:00:00 PM,3.24,102.70,0.00,6.53,7.04,0.64,0.00
12/10/2017 10:30:00 PM,3.09,102.70,0.00,6.47,7.03,0.66,0.00
12/10/2017 11:00:00 PM,3.00,102.70,0.00,6.43,7.01,0.64,0.00
12/10/2017 11:30:00 PM,2.94,102.70,0.00,6.38,7.00,0.66,0.00
12/11/2017,2.99,102.70,0.00,6.32,6.98,0.64,0.00
12/11/2017 12:30:00 AM,4.21,102.60,0.00,6.28,6.97,0.59,0.00
12/11/2017 1:00:00 AM,3.61,102.60,0.00,6.25,6.97,0.60,0.00
12/11/2017 1:30:00 AM,2.99,102.70,0.00,6.20,6.95,0.62,0.00
12/11/2017 2:00:00 AM,2.67,102.70,0.00,6.15,6.93,0.67,0.00
12/11/2017 2:30:00 AM,2.38,102.80,0.00,6.10,6.91,0.76,0.00
12/11/2017 3:00:00 AM,2.59,102.80,0.00,6.05,6.88,0.64,0.00
12/11/2017 3:30:00 AM,3.61,102.70,0.00,6.00,6.86,0.59,0.00
12/11/2017 4:00:00 AM,3.64,102.60,0.00,5.98,6.87,0.56,0.00
12/11/2017 4:30:00 AM,3.13,102.70,0.00,5.95,6.86,0.59,0.00
12/11/2017 5:00:00 AM,2.82,102.70,0.00,5.91,6.84,0.59,0.00
12/11/2017 5:30:00 AM,1.91,102.90,0.00,5.88,6.81,0.67,0.00
12/11/2017 6:00:00 AM,1.84,102.90,0.20,5.84,6.77,0.71,0.30
12/11/2017 6:30:00 AM,1.66,102.90,0.00,5.81,6.75,0.65,0.00
12/11/2017 7:00:00 AM,1.13,103.00,0.00,5.77,6.71,0.59,0.00
12/11/2017 7:30:00 AM,0.82,103.00,0.00,5.73,6.68,0.60,0.00
12/11/2017 8:00:00 AM,1.02,103.00,0.00,5.69,6.65,2.05,0.00
12/11/2017 8:30:00 AM,1.21,103.00,0.00,5.66,6.63,8.68,0.00
12/11/2017 9:00:00 AM,1.72,102.90,0.00,5.63,6.62,53.17,0.01
12/11/2017 9:30:00 AM,2.83,102.80,0.00,5.59,6.60,117.20,0.00
12/11/2017 10:00:00 AM,4.73,102.50,0.00,5.53,6.59,157.30,0.01
12/11/2017 10:30:00 AM,6.20,102.30,0.00,5.52,6.61,187.90,0.44
12/11/2017 11:00:00 AM,7.49,102.00,0.00,5.53,6.63,218.10,0.00
12/11/2017 11:30:00 AM,7.36,102.00,0.00,5.52,6.64,236.50,0.00
12/11/2017 12:00:00 PM,8.32,99.80,0.00,5.53,6.63,243.50,0.00
12/11/2017 12:30:00 PM,8.98,91.70,0.00,5.55,6.61,245.20,0.01
12/11/2017 1:00:00 PM,9.67,82.60,0.00,5.60,6.61,235.20,0.00
12/11/2017 1:30:00 PM,10.34,78.70,0.00,5.68,6.61,217.70,0.18
12/11/2017 2:00:00 PM,10.10,77.90,0.00,5.76,6.57,194.60,0.00
12/11/2017 2:30:00 PM,10.58,65.33,0.00,5.92,6.62,162.90,0.03
12/11/2017 3:00:00 PM,9.89,68.77,0.00,6.06,6.64,123.40,0.18
12/11/2017 3:30:00 PM,8.87,73.60,0.00,6.22,6.68,80.90,0.90
12/11/2017 4:00:00 PM,7.72,76.90,0.00,6.33,6.71,18.12,1.70
12/11/2017 4:30:00 PM,7.09,78.90,0.00,6.39,6.71,3.84,0.83
12/11/2017 5:00:00 PM,6.12,84.00,0.00,6.42,6.71,1.21,1.49
12/11/2017 5:30:00 PM,6.66,83.50,0.00,6.43,6.72,0.95,1.95
12/11/2017 6:00:00 PM,6.95,81.70,0.00,6.43,6.74,0.96,1.98
12/11/2017 6:30:00 PM,6.82,81.30,0.00,6.42,6.76,0.94,1.55
12/11/2017 7:00:00 PM,6.44,82.60,0.00,6.39,6.78,0.89,1.57
12/11/2017 7:30:00 PM,5.77,85.10,0.00,6.36,6.78,0.86,0.83
12/11/2017 8:00:00 PM,5.92,85.60,0.00,6.32,6.79,0.83,0.22
12/11/2017 8:30:00 PM,5.59,87.60,0.00,6.28,6.79,0.84,1.30
12/11/2017 9:00:00 PM,6.11,85.00,0.00,6.23,6.78,0.82,1.04
12/11/2017 9:30:00 PM,6.50,80.90,0.00,6.20,6.78,0.74,0.81
12/11/2017 10:00:00 PM,6.81,79.80,0.00,6.16,6.78,0.68,0.91
12/11/2017 10:30:00 PM,6.44,82.30,0.00,6.13,6.79,0.69,1.38
12/11/2017 11:00:00 PM,6.62,82.60,0.00,6.10,6.79,0.82,0.74
12/11/2017 11:30:00 PM,6.46,82.40,0.00,6.07,6.78,0.87,0.96
12/12/2017,7.46,74.50,0.00,6.05,6.78,0.82,0.27
12/12/2017 12:30:00 AM,6.98,80.00,0.00,6.04,6.77,0.89,0.08
12/12/2017 1:00:00 AM,6.97,81.10,0.00,6.03,6.76,0.94,0.00
12/12/2017 1:30:00 AM,6.77,84.00,0.00,6.03,6.76,0.98,0.00
12/12/2017 2:00:00 AM,6.54,87.60,0.00,6.04,6.75,0.92,0.07
12/12/2017 2:30:00 AM,6.11,90.00,0.00,6.05,6.74,0.88,0.00
12/12/2017 3:00:00 AM,5.91,90.20,0.00,6.06,6.73,0.87,0.00
12/12/2017 3:30:00 AM,5.60,90.30,0.00,6.08,6.72,0.87,0.02
12/12/2017 4:00:00 AM,5.39,86.60,0.00,6.09,6.72,0.84,0.02
12/12/2017 4:30:00 AM,4.25,87.60,0.00,6.09,6.70,0.84,0.20
12/12/2017 5:00:00 AM,4.55,86.60,0.00,6.06,6.68,0.85,0.17
12/12/2017 5:30:00 AM,3.86,87.70,0.00,6.05,6.67,0.76,0.01
12/12/2017 6:00:00 AM,3.81,89.50,0.00,6.02,6.66,0.62,0.35
12/12/2017 6:30:00 AM,4.18,89.10,0.00,6.00,6.66,0.61,0.31
12/12/2017 7:00:00 AM,4.69,85.10,0.00,5.97,6.66,0.63,0.38
12/12/2017 7:30:00 AM,4.89,82.90,0.00,5.95,6.66,0.78,0.01
12/12/2017 8:00:00 AM,4.89,84.40,0.00,5.93,6.66,1.32,0.01
12/12/2017 8:30:00 AM,4.50,86.90,0.00,5.90,6.65,5.49,0.00
12/12/2017 9:00:00 AM,4.12,89.60,0.00,5.87,6.64,21.99,0.00
12/12/2017 9:30:00 AM,4.11,90.60,0.00,5.84,6.62,26.02,0.00
12/12/2017 10:00:00 AM,4.44,91.20,0.00,5.81,6.60,61.44,0.00
12/12/2017 10:30:00 AM,6.23,88.00,0.00,5.78,6.60,94.30,0.00
12/12/2017 11:00:00 AM,7.72,81.80,0.00,5.78,6.61,97.40,0.00
12/12/2017 11:30:00 AM,7.61,80.40,0.00,5.82,6.64,95.40,0.27
12/12/2017 12:00:00 PM,7.53,81.90,0.00,5.85,6.63,132.60,0.08
12/12/2017 12:30:00 PM,7.67,89.00,0.00,5.88,6.63,172.70,0.08
12/12/2017 1:00:00 PM,7.77,88.20,0.00,5.94,6.64,193.80,0.64
12/12/2017 1:30:00 PM,8.41,81.90,0.00,6.01,6.64,191.10,0.57
12/12/2017 2:00:00 PM,8.59,82.50,0.00,6.10,6.66,173.90,0.08
12/12/2017 2:30:00 PM,8.13,87.00,0.00,6.20,6.68,126.70,0.10
12/12/2017 3:00:00 PM,7.32,91.40,0.00,6.32,6.70,57.82,0.16
12/12/2017 3:30:00 PM,6.82,94.80,0.00,6.40,6.71,36.54,0.01
12/12/2017 4:00:00 PM,6.64,97.00,0.00,6.45,6.72,20.43,0.12
12/12/2017 4:30:00 PM,6.21,97.70,0.00,6.49,6.73,3.91,0.09
12/12/2017 5:00:00 PM,5.82,98.70,0.00,6.52,6.75,1.06,0.01
12/12/2017 5:30:00 PM,5.95,101.00,0.00,6.52,6.76,0.88,0.10
12/12/2017 6:00:00 PM,6.01,101.80,0.00,6.52,6.78,0.81,0.04
12/12/2017 6:30:00 PM,6.26,102.20,0.00,6.51,6.80,0.80,0.01
12/12/2017 7:00:00 PM,6.20,102.20,0.00,6.49,6.82,0.86,0.00
12/12/2017 7:30:00 PM,5.56,102.30,0.00,6.48,6.84,0.90,0.00
12/12/2017 8:00:00 PM,5.20,102.40,0.00,6.45,6.84,0.77,0.00
12/12/2017 8:30:00 PM,5.24,102.40,0.00,6.42,6.84,0.71,0.00
12/12/2017 9:00:00 PM,5.30,102.30,0.00,6.40,6.84,0.66,0.00
12/12/2017 9:30:00 PM,6.07,100.40,0.00,6.38,6.84,0.63,0.16
12/12/2017 10:00:00 PM,6.33,95.90,0.00,6.37,6.85,0.80,0.02
12/12/2017 10:30:00 PM,6.28,95.90,0.00,6.35,6.85,0.87,0.00
12/12/2017 11:00:00 PM,6.21,96.90,0.00,6.34,6.85,0.87,0.02
12/12/2017 11:30:00 PM,6.27,96.60,0.00,6.34,6.85,0.86,0.26
12/13/2017,6.47,95.60,0.00,6.34,6.85,0.87,0.29
12/13/2017 12:30:00 AM,6.37,96.90,0.00,6.34,6.85,0.86,0.03
12/13/2017 1:00:00 AM,6.25,97.50,0.00,6.34,6.85,0.86,0.00
12/13/2017 1:30:00 AM,5.84,97.20,0.00,6.35,6.86,0.89,0.00
12/13/2017 2:00:00 AM,4.78,97.60,0.00,6.35,6.84,0.89,0.00
12/13/2017 2:30:00 AM,4.53,98.80,0.00,6.32,6.82,0.86,0.02
12/13/2017 3:00:00 AM,3.87,99.90,0.00,6.29,6.80,0.79,0.00
12/13/2017 3:30:00 AM,3.67,101.10,0.00,6.27,6.80,0.67,0.00
12/13/2017 4:00:00 AM,4.65,102.30,0.00,6.23,6.79,0.64,0.01
12/13/2017 4:30:00 AM,4.77,101.60,0.00,6.20,6.79,0.63,0.02
12/13/2017 5:00:00 AM,4.32,100.70,0.00,6.17,6.79,0.65,0.03
12/13/2017 5:30:00 AM,4.10,101.00,0.00,6.13,6.78,0.64,0.00
12/13/2017 6:00:00 AM,4.07,101.70,0.00,6.08,6.76,0.63,0.46
12/13/2017 6:30:00 AM,6.19,93.60,0.00,6.03,6.75,0.58,1.04
12/13/2017 7:00:00 AM,5.53,93.10,0.00,6.01,6.75,0.75,0.00
12/13/2017 7:30:00 AM,4.05,95.00,0.00,5.98,6.74,0.84,0.09
12/13/2017 8:00:00 AM,3.09,97.10,0.00,5.93,6.72,2.30,0.01
12/13/2017 8:30:00 AM,3.07,98.90,0.00,5.88,6.68,9.33,0.00
12/13/2017 9:00:00 AM,3.11,101.10,0.00,5.84,6.66,67.76,0.24
12/13/2017 9:30:00 AM,4.64,102.30,0.00,5.80,6.64,96.30,0.07
12/13/2017 10:00:00 AM,5.30,100.30,0.00,5.77,6.64,103.80,0.00
12/13/2017 10:30:00 AM,6.47,97.40,0.00,5.74,6.64,149.90,0.00
12/13/2017 11:00:00 AM,7.33,91.20,0.00,5.75,6.66,114.90,0.01
12/13/2017 11:30:00 AM,7.56,85.20,0.00,5.77,6.65,81.60,0.02
12/13/2017 12:00:00 PM,7.33,88.60,0.00,5.79,6.64,126.30,0.01
12/13/2017 12:30:00 PM,7.77,89.40,0.00,5.81,6.63,116.50,0.24
12/13/2017 1:00:00 PM,7.22,93.40,0.00,5.88,6.63,71.50,0.33
12/13/2017 1:30:00 PM,7.91,93.20,0.00,5.90,6.62,184.30,0.77
12/13/2017 2:00:00 PM,8.59,87.70,0.00,5.96,6.63,165.70,0.82
12/13/2017 2:30:00 PM,8.79,86.40,0.00,6.03,6.64,147.60,0.24
12/13/2017 3:00:00 PM,8.74,84.00,0.00,6.13,6.66,83.90,0.06
12/13/2017 3:30:00 PM,7.93,87.50,0.00,6.22,6.68,49.02,0.17
12/13/2017 4:00:00 PM,7.34,90.90,0.00,6.29,6.69,19.97,0.05
12/13/2017 4:30:00 PM,7.07,92.60,0.00,6.33,6.69,3.30,0.17
12/13/2017 5:00:00 PM,6.55,91.50,0.00,6.36,6.69,1.01,0.00
12/13/2017 5:30:00 PM,5.71,93.60,0.00,6.37,6.70,0.96,0.00
12/13/2017 6:00:00 PM,5.45,95.60,0.00,6.36,6.70,0.86,0.00
12/13/2017 6:30:00 PM,5.57,96.10,0.00,6.34,6.71,0.87,0.00
12/13/2017 7:00:00 PM,6.53,93.80,0.00,6.32,6.72,0.77,0.07
12/13/2017 7:30:00 PM,6.59,95.00,0.00,6.30,6.74,0.83,0.20
12/13/2017 8:00:00 PM,7.36,88.60,0.00,6.29,6.76,0.87,0.27
12/13/2017 8:30:00 PM,7.17,85.70,0.00,6.28,6.77,0.88,0.01
12/13/2017 9:00:00 PM,6.16,88.10,0.00,6.26,6.77,0.91,0.00
12/13/2017 9:30:00 PM,5.51,92.40,0.00,6.24,6.76,0.89,0.00
12/13/2017 10:00:00 PM,5.62,94.50,0.00,6.20,6.75,0.78,0.01
12/13/2017 10:30:00 PM,6.14,96.80,0.00,6.18,6.74,0.69,0.00
12/13/2017 11:00:00 PM,5.30,97.60,0.00,6.16,6.74,0.79,0.00
12/13/2017 11:30:00 PM,4.77,98.50,0.00,6.13,6.73,0.85,0.05
12/14/2017,4.45,99.30,0.00,6.09,6.71,0.86,0.01
12/14/2017 12:30:00 AM,4.44,100.10,0.00,6.05,6.70,0.79,0.00
12/14/2017 1:00:00 AM,4.25,99.20,0.00,6.01,6.68,0.73,0.00
12/14/2017 1:30:00 AM,3.96,99.60,0.00,5.97,6.67,0.66,0.00
12/14/2017 2:00:00 AM,3.84,100.10,0.00,5.93,6.66,0.65,0.00
12/14/2017 2:30:00 AM,3.93,101.80,0.00,5.90,6.65,0.65,0.00
12/14/2017 3:00:00 AM,4.08,101.70,0.00,5.88,6.63,0.66,0.01
12/14/2017 3:30:00 AM,4.22,101.60,0.00,5.85,6.62,0.68,0.00
12/14/2017 4:00:00 AM,3.90,99.80,0.00,5.82,6.60,0.71,0.00
12/14/2017 4:30:00 AM,3.63,99.60,0.00,5.79,6.59,0.69,0.00
12/14/2017 5:00:00 AM,3.30,99.90,0.00,5.76,6.57,0.68,0.00
12/14/2017 5:30:00 AM,3.25,99.80,0.00,5.72,6.55,0.69,0.00
12/14/2017 6:00:00 AM,3.08,100.20,0.00,5.69,6.53,0.71,0.00
12/14/2017 6:30:00 AM,4.00,101.30,0.00,5.66,6.51,0.66,0.01
12/14/2017 7:00:00 AM,4.24,98.80,0.00,5.64,6.51,0.62,0.00
12/14/2017 7:30:00 AM,3.56,98.70,0.00,5.62,6.49,0.69,0.00
12/14/2017 8:00:00 AM,3.06,99.40,0.00,5.59,6.47,1.40,0.00
12/14/2017 8:30:00 AM,2.98,100.70,0.00,5.55,6.45,7.52,0.00
12/14/2017 9:00:00 AM,3.18,101.60,0.00,5.52,6.42,26.47,0.00
12/14/2017 9:30:00 AM,3.99,101.90,0.00,5.49,6.41,72.40,0.00
12/14/2017 10:00:00 AM,5.77,101.10,0.00,5.44,6.40,151.10,0.00
12/14/2017 10:30:00 AM,6.45,95.80,0.00,5.46,6.42,119.50,0.05
12/14/2017 11:00:00 AM,6.64,94.70,0.00,5.48,6.43,98.00,0.00
12/14/2017 11:30:00 AM,8.01,90.70,0.00,5.45,6.42,189.10,0.05
12/14/2017 12:00:00 PM,8.72,85.50,0.00,5.47,6.42,214.30,0.11
12/14/2017 12:30:00 PM,7.80,86.30,0.00,5.55,6.43,154.90,0.03
12/14/2017 1:00:00 PM,5.76,94.20,0.00,5.65,6.44,78.70,0.00
12/14/2017 1:30:00 PM,5.59,97.20,0.00,5.72,6.42,90.30,0.00
12/14/2017 2:00:00 PM,6.43,98.50,0.00,5.78,6.41,122.20,0.00
12/14/2017 2:30:00 PM,5.97,97.20,0.00,5.87,6.43,105.90,0.00
12/14/2017 3:00:00 PM,6.43,96.20,0.00,5.95,6.45,62.14,0.00
12/14/2017 3:30:00 PM,5.21,96.80,0.00,6.04,6.47,37.44,0.00
12/14/2017 4:00:00 PM,4.90,97.90,0.00,6.10,6.47,14.26,0.00
12/14/2017 4:30:00 PM,4.71,99.10,0.00,6.13,6.48,3.19,0.00
12/14/2017 5:00:00 PM,4.39,99.60,0.00,6.15,6.48,0.93,0.00
12/14/2017 5:30:00 PM,4.59,100.90,0.00,6.16,6.49,0.85,0.44
12/14/2017 6:00:00 PM,4.56,98.80,0.00,6.15,6.51,0.86,0.11
12/14/2017 6:30:00 PM,4.21,98.30,0.00,6.13,6.52,0.85,0.01
12/14/2017 7:00:00 PM,4.17,98.00,0.00,6.11,6.53,0.69,0.00
12/14/2017 7:30:00 PM,3.85,98.30,0.00,6.08,6.54,0.66,0.00
12/14/2017 8:00:00 PM,4.00,98.80,0.00,6.04,6.54,0.66,0.00
12/14/2017 8:30:00 PM,4.04,100.30,0.00,6.00,6.54,0.68,0.33
12/14/2017 9:00:00 PM,4.70,100.40,0.00,5.97,6.54,0.66,0.75
12/14/2017 9:30:00 PM,5.08,97.30,0.00,5.93,6.54,0.78,0.00
12/14/2017 10:00:00 PM,4.69,96.30,0.00,5.90,6.54,0.84,0.00
12/14/2017 10:30:00 PM,4.97,97.00,0.00,5.88,6.54,0.78,0.00
12/14/2017 11:00:00 PM,5.52,96.90,0.00,5.85,6.54,0.67,0.00
12/14/2017 11:30:00 PM,5.64,96.90,0.00,5.84,6.54,0.66,0.08
12/15/2017,5.96,95.30,0.20,5.83,6.54,0.78,0.60
12/15/2017 12:30:00 AM,6.07,94.10,0.20,5.82,6.53,0.82,0.00
12/15/2017 1:00:00 AM,5.70,96.30,0.00,5.82,6.52,0.78,0.02
12/15/2017 1:30:00 AM,5.80,97.30,0.00,5.83,6.52,0.75,0.10
12/15/2017 2:00:00 AM,5.63,98.30,0.00,5.84,6.51,0.78,0.00
12/15/2017 2:30:00 AM,5.66,99.40,0.00,5.85,6.51,0.77,0.00
12/15/2017 3:00:00 AM,5.58,99.60,0.00,5.86,6.50,0.73,0.73
12/15/2017 3:30:00 AM,5.81,96.80,0.00,5.88,6.51,0.75,0.56
12/15/2017 4:00:00 AM,5.77,94.00,0.00,5.90,6.50,0.77,0.27
12/15/2017 4:30:00 AM,5.67,92.90,0.00,5.91,6.51,0.79,0.77
12/15/2017 5:00:00 AM,5.64,92.40,0.00,5.92,6.51,0.83,0.07
12/15/2017 5:30:00 AM,5.52,92.60,0.00,5.93,6.51,0.86,0.00
12/15/2017 6:00:00 AM,5.27,93.80,0.00,5.94,6.51,0.86,0.06
12/15/2017 6:30:00 AM,5.41,93.10,0.00,5.95,6.51,0.85,0.01
12/15/2017 7:00:00 AM,5.20,93.40,0.00,5.96,6.51,0.81,0.00
12/15/2017 7:30:00 AM,5.11,94.60,0.00,5.97,6.52,0.85,0.00
12/15/2017 8:00:00 AM,5.20,95.20,0.00,5.98,6.52,0.95,0.00
12/15/2017 8:30:00 AM,5.38,95.20,0.00,5.98,6.52,2.75,0.00
12/15/2017 9:00:00 AM,5.45,94.80,0.00,6.00,6.53,8.43,0.00
12/15/2017 9:30:00 AM,5.58,95.00,0.00,6.00,6.53,7.97,0.00
12/15/2017 10:00:00 AM,5.72,95.20,0.00,6.02,6.54,35.07,0.02
12/15/2017 10:30:00 AM,5.73,95.30,0.00,6.03,6.55,12.06,0.01
12/15/2017 11:00:00 AM,5.57,95.30,0.00,6.05,6.55,13.53,0.01
12/15/2017 11:30:00 AM,5.72,95.80,0.00,6.07,6.56,25.58,0.00
12/15/2017 12:00:00 PM,6.00,96.10,0.00,6.09,6.57,19.49,0.00
12/15/2017 12:30:00 PM,6.15,96.60,0.00,6.12,6.57,11.60,0.00
12/15/2017 1:00:00 PM,6.23,97.30,0.00,6.15,6.58,29.93,0.00
12/15/2017 1:30:00 PM,6.29,97.30,0.00,6.18,6.60,38.61,0.00
12/15/2017 2:00:00 PM,6.40,97.20,0.00,6.21,6.61,44.73,0.00
12/15/2017 2:30:00 PM,6.82,97.10,0.00,6.24,6.62,100.20,0.00
12/15/2017 3:00:00 PM,7.27,95.20,0.00,6.28,6.64,90.80,0.00
12/15/2017 3:30:00 PM,6.67,94.50,0.00,6.35,6.67,21.06,0.00
12/15/2017 4:00:00 PM,6.28,96.30,0.00,6.40,6.68,25.23,0.00
12/15/2017 4:30:00 PM,5.69,97.60,0.00,6.43,6.68,3.38,0.04
12/15/2017 5:00:00 PM,5.73,98.90,0.00,6.44,6.68,1.00,0.35
12/15/2017 5:30:00 PM,5.77,100.10,0.00,6.46,6.70,0.87,0.03
12/15/2017 6:00:00 PM,5.22,100.90,0.00,6.47,6.72,0.86,0.02
12/15/2017 6:30:00 PM,5.32,100.50,0.00,6.45,6.72,0.69,0.00
12/15/2017 7:00:00 PM,5.54,99.70,0.00,6.43,6.72,0.70,0.05
12/15/2017 7:30:00 PM,6.26,96.10,0.00,6.41,6.73,0.64,0.51
12/15/2017 8:00:00 PM,6.60,92.90,0.00,6.39,6.75,0.62,0.45
12/15/2017 8:30:00 PM,6.29,91.70,0.00,6.36,6.75,0.73,0.53
12/15/2017 9:00:00 PM,5.40,92.40,0.00,6.33,6.76,0.86,0.00
12/15/2017 9:30:00 PM,4.41,95.20,0.00,6.29,6.75,0.88,0.00
12/15/2017 10:00:00 PM,3.45,97.30,0.00,6.24,6.73,0.79,0.00
12/15/2017 10:30:00 PM,2.86,98.80,0.00,6.19,6.71,0.66,0.00
12/15/2017 11:00:00 PM,2.93,100.80,0.00,6.14,6.69,0.63,0.01
12/15/2017 11:30:00 PM,3.42,102.20,0.00,6.09,6.67,0.60,0.00
12/16/2017,3.74,102.50,0.00,6.05,6.67,0.58,0.22
12/16/2017 12:30:00 AM,4.31,102.60,0.00,6.01,6.66,0.48,0.10
12/16/2017 1:00:00 AM,4.41,102.50,0.00,5.97,6.66,0.63,0.00
12/16/2017 1:30:00 AM,4.56,102.50,0.00,5.94,6.66,0.64,0.00
12/16/2017 2:00:00 AM,4.88,102.40,0.00,5.91,6.65,0.60,0.35
12/16/2017 2:30:00 AM,4.89,102.40,0.00,5.89,6.64,0.61,0.62
12/16/2017 3:00:00 AM,4.93,102.40,0.00,5.86,6.63,0.62,1.05
12/16/2017 3:30:00 AM,4.85,102.40,0.00,5.85,6.61,0.63,0.70
12/16/2017 4:00:00 AM,4.49,101.90,0.00,5.84,6.59,0.67,0.38
12/16/2017 4:30:00 AM,4.19,102.00,0.00,5.83,6.57,0.81,0.08
12/16/2017 5:00:00 AM,4.00,101.90,0.00,5.80,6.54,0.78,0.13
12/16/2017 5:30:00 AM,4.13,102.20,0.00,5.79,6.53,0.83,0.02
12/16/2017 6:00:00 AM,3.84,102.30,0.00,5.77,6.52,0.78,0.01
12/16/2017 6:30:00 AM,4.21,102.60,0.00,5.75,6.50,0.74,0.16
12/16/2017 7:00:00 AM,4.36,102.50,0.00,5.74,6.50,0.79,0.07
12/16/2017 7:30:00 AM,4.19,102.50,0.00,5.72,6.49,0.72,0.00
12/16/2017 8:00:00 AM,3.87,102.60,0.00,5.70,6.48,0.90,0.00
12/16/2017 8:30:00 AM,3.75,102.60,0.00,5.69,6.46,2.41,0.00
12/16/2017 9:00:00 AM,4.06,102.60,0.00,5.67,6.45,8.80,0.00
12/16/2017 9:30:00 AM,4.34,102.50,0.00,5.67,6.44,17.29,0.00
12/16/2017 10:00:00 AM,4.87,102.40,0.00,5.66,6.44,30.34,0.00
12/16/2017 10:30:00 AM,5.24,102.40,0.00,5.67,6.44,60.16,0.16
12/16/2017 11:00:00 AM,5.38,102.00,0.00,5.69,6.45,48.67,0.38
12/16/2017 11:30:00 AM,5.64,99.70,0.00,5.71,6.44,67.21,0.58
12/16/2017 12:00:00 PM,5.97,97.80,0.00,5.74,6.44,65.99,0.40
12/16/2017 12:30:00 PM,6.14,96.00,0.00,5.79,6.44,59.49,0.31
12/16/2017 1:00:00 PM,6.22,94.50,0.00,5.84,6.45,57.27,0.17
12/16/2017 1:30:00 PM,6.23,94.10,0.00,5.90,6.45,51.03,0.68
12/16/2017 2:00:00 PM,6.29,94.50,0.00,5.95,6.46,74.00,1.28
12/16/2017 2:30:00 PM,6.38,93.40,0.00,6.01,6.48,37.63,0.53
12/16/2017 3:00:00 PM,6.41,92.70,0.00,6.07,6.49,27.98,0.73
12/16/2017 3:30:00 PM,6.45,92.70,0.00,6.13,6.50,18.46,1.54
12/16/2017 4:00:00 PM,6.43,94.00,0.00,6.18,6.52,8.86,1.53
12/16/2017 4:30:00 PM,6.36,94.90,0.00,6.22,6.54,2.26,1.57
12/16/2017 5:00:00 PM,6.23,95.50,0.00,6.26,6.56,0.92,2.23
12/16/2017 5:30:00 PM,6.15,95.60,0.00,6.28,6.58,0.88,1.67
12/16/2017 6:00:00 PM,6.05,95.90,0.00,6.31,6.60,0.78,2.06
12/16/2017 6:30:00 PM,5.79,97.20,0.20,6.32,6.61,0.61,2.47
12/16/2017 7:00:00 PM,5.69,98.60,0.80,6.33,6.62,0.62,1.54
