"Year"	"DoY"	"Hour"	"NEE"	"CH4"	"LE"	"H"	"Rg"	"Tair"	"Tsoil5cm"	"Tsoil10cm"	"rH"	"VPD"	"Ustar"	"WTH"
"-"	"-"	"-"	"umol_m-2_s-1"	"umol_m-2_s-1"	"Wm-2"	"Wm-2"	"Wm-2"	"degC"	"degC"	"degC"	"%"	"hPa"	"ms-1"	"cm"
"2017"	"242"	"16"	"-1.69709572215896"	"-9999"	"68.050117256429"	"60.7538643540218"	"268.84"	"20.41"	"18.26"	"17.62"	"82.9523103075303"	"6.54235056546866"	"0.187128604613037"	"-0.0505390210833333"
"2017"	"242"	"16.5"	"-1.53398616585077"	"0.123643903997553"	"63.5710088335016"	"51.1495500751826"	"267.53"	"20.6"	"18.27"	"17.64"	"81.2951043958473"	"6.85467859434994"	"0.16050203407592"	"-0.0501988881666667"
"2017"	"242"	"17"	"-0.557745317985769"	"0.133128674041435"	"48.0660754183044"	"27.4047655628548"	"157.58"	"20.92"	"18.36"	"17.68"	"80.1404627607898"	"7.31996733458805"	"0.171631111809668"	"-0.0501954819166667"
"2017"	"242"	"17.5"	"-0.0554512154782115"	"0.15122105531741"	"38.4836262747295"	"16.5857173854968"	"114.49"	"20.69"	"18.43"	"17.75"	"82.0850637253833"	"6.763574455777"	"0.153671253478465"	"-0.05038782234375"
"2017"	"242"	"18"	"0.64461548684878"	"0.129949110911289"	"18.5893734123059"	"3.04604624458082"	"64.99"	"20.52"	"18.47"	"17.79"	"83.956411511878"	"6.3697576113349"	"0.110431981547844"	"-0.0504568494479167"
"2017"	"242"	"18.5"	"1.55449446165637"	"0.114405957246497"	"2.86929510725825"	"-6.84837345277918"	"26.22"	"19.45"	"18.53"	"17.85"	"89.8191028934514"	"5.06712863019571"	"0.076754686551614"	"-0.05033578321875"
"2017"	"242"	"19"	"0.597340975999839"	"0.0326793337461384"	"-9999"	"-1.58540671959371"	"13.66"	"19.04"	"18.56"	"17.88"	"92.7193106276179"	"4.2790242970521"	"0.0479477970676482"	"-0.0500242703229167"
"2017"	"242"	"19.5"	"-9999"	"0.0488822979554814"	"-9999"	"-9999"	"0.26"	"18.61"	"18.6"	"17.94"	"94.6681119095362"	"3.81844872422981"	"0.077680176778754"	"-0.0499046174166667"
"2017"	"242"	"20"	"-9999"	"-9999"	"-0.423349829739407"	"-1.32954989191219"	"0"	"17.88"	"18.62"	"17.98"	"98.8785001476449"	"2.98017185865154"	"0.0386160676272679"	"-0.0503425245"
"2017"	"242"	"20.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"17.09"	"18.43"	"17.92"	"100"	"2.2568445046198"	"0.0264814066541116"	"-0.05084367825"
"2017"	"242"	"21"	"-7.36862430137377"	"-0.343281640547016"	"2.42903935100105"	"4.19697768629362"	"0.02"	"16.77"	"18.39"	"17.82"	"100"	"1.82607233993155"	"0.0553450585053989"	"-0.0511971386666667"
"2017"	"242"	"21.5"	"-6.75540265912355"	"-0.33582931572542"	"2.93679422554583"	"4.59010576030119"	"0"	"16.41"	"18.36"	"17.82"	"100"	"1.57028419155497"	"0.0552277459211351"	"-0.05144636575"
"2017"	"242"	"22"	"-3.22787094512703"	"-0.28168595603447"	"4.57816592234036"	"0.176798281622394"	"0"	"15.87"	"18.32"	"17.82"	"100"	"1.18197407399822"	"0.0723058909290334"	"-0.0514157528333333"
"2017"	"242"	"22.5"	"-9999"	"-9999"	"-2.6182584189343"	"-9999"	"0"	"15.8"	"18.27"	"17.82"	"100"	"0.977589391515667"	"0.0463956456441548"	"-0.05115335325"
"2017"	"242"	"23"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"14.99"	"18.21"	"17.81"	"100"	"0.795248967487916"	"0.0292774376968163"	"-0.05084078034375"
"2017"	"242"	"23.5"	"6.7502934642744"	"-9999"	"-9999"	"-4.57942571116465"	"0"	"14.08"	"18.17"	"17.81"	"100"	"0.578038920389725"	"0.0590312387525286"	"-0.0506596474479167"
"2017"	"243"	"0"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"14.04"	"18.12"	"17.79"	"100"	"0.480451312221522"	"0.0447636496450257"	"-0.05061066121875"
"2017"	"243"	"0.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0.07"	"14.34"	"18.04"	"17.75"	"98.6792591417142"	"0.32985212006643"	"0.032041330861017"	"-0.05064612165625"
"2017"	"243"	"1"	"7.00272573743838"	"-9999"	"-1.21629702081333"	"-7.32724962647951"	"0.05"	"15.61"	"17.91"	"17.68"	"97.4142713897778"	"0.391624605734857"	"0.0811171992149754"	"-0.05066532875"
"2017"	"243"	"1.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"14.65"	"17.89"	"17.69"	"100"	"0.459808809783842"	"0.0325203747294982"	"-0.0507357691666667"
"2017"	"243"	"2"	"-9999"	"-9999"	"-3.02158239050736"	"-9999"	"0.22"	"14.36"	"17.82"	"17.67"	"100"	"0.377695523152562"	"0.0542891661124956"	"-0.0509768695833333"
"2017"	"243"	"2.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0.04"	"14.69"	"17.77"	"17.62"	"100"	"0.337396565368398"	"0.0488202534220048"	"-0.0513183166666667"
"2017"	"243"	"3"	"-9999"	"-0.0439598265109866"	"-6.9289836735111"	"-2.59098453754865"	"0.01"	"14.14"	"17.74"	"17.63"	"100"	"0.325607923384547"	"0.070190155588649"	"-0.05158132375"
"2017"	"243"	"3.5"	"-9999"	"-9999"	"-9999"	"-2.22268282172703"	"0"	"13.66"	"17.72"	"17.61"	"100"	"0.296867593181083"	"0.0729997901746443"	"-0.0515492975"
"2017"	"243"	"4"	"-9999"	"-9999"	"-9999"	"-9999"	"0.1"	"13.4"	"17.67"	"17.57"	"100"	"0.244260843057207"	"0.0226419649855547"	"-0.05111447125"
"2017"	"243"	"4.5"	"0.364562691776788"	"-9999"	"5.00450858272542"	"-1.70844612412502"	"0.09"	"13.49"	"17.6"	"17.53"	"99.5053767385603"	"0.213246836674291"	"0.0389298455822065"	"-0.0503489250104167"
"2017"	"243"	"5"	"-9999"	"-9999"	"-9999"	"-9999"	"0.12"	"13.71"	"17.55"	"17.5"	"100"	"0.217889451168095"	"0.0211863050517361"	"-0.0496911454479167"
"2017"	"243"	"5.5"	"-9999"	"-9999"	"-2.07397789977739"	"-9999"	"0.72"	"13.14"	"17.52"	"17.48"	"100"	"0.194840362442889"	"0.0975606654771762"	"-0.0493531325520833"
"2017"	"243"	"6"	"-6.46213572165926"	"-9999"	"-9999"	"2.74505090402116"	"14.35"	"13.33"	"17.45"	"17.44"	"100"	"0.189625323404028"	"0.0800831182795794"	"-0.0490949729895833"
"2017"	"243"	"6.5"	"-9999"	"-9999"	"-9999"	"-9999"	"31.55"	"14.47"	"17.33"	"17.36"	"100"	"0.166318425945421"	"0.0396997829127154"	"-0.0488841600833333"
"2017"	"243"	"7"	"-9999"	"-9999"	"9.6535735643279"	"7.74687839506354"	"55.64"	"15.5"	"17.27"	"17.32"	"100"	"0.188278068727405"	"0.0596024989873646"	"-0.0487736938333333"
"2017"	"243"	"7.5"	"-9999"	"-9999"	"-9999"	"5.60147246202104"	"97.81"	"16.62"	"17.22"	"17.28"	"100"	"0.230583184941891"	"0.0857986377353077"	"-0.0487639275833333"
"2017"	"243"	"8"	"-1.83187009566759"	"0.157252212063315"	"4.6721429868171"	"12.4666143418825"	"113.55"	"17.18"	"17.21"	"17.26"	"100"	"0.330962958530834"	"0.0834119030853004"	"-0.0488548613333333"
"2017"	"243"	"8.5"	"-1.97041493691201"	"0.14796581273188"	"8.07880608414277"	"17.369885673631"	"124.5"	"17.73"	"17.36"	"17.39"	"100"	"0.865774912915619"	"0.119477523610646"	"-0.0489440284166667"
"2017"	"243"	"9"	"-1.80372235591123"	"0.130975914871626"	"13.7691026977006"	"34.9750986425641"	"206.51"	"18.35"	"17.33"	"17.37"	"100"	"2.1503286852177"	"0.176501124510061"	"-0.0490720621666667"
"2017"	"243"	"9.5"	"-3.7330871663937"	"0.139027298378851"	"61.4412230319327"	"115.629198539569"	"480.88"	"19.46"	"17.28"	"17.32"	"96.3351838667298"	"3.58354056785845"	"0.150654852385305"	"-0.04920504259375"
"2017"	"243"	"10"	"-7.28616545054581"	"0.124510595422671"	"68.1135590195409"	"118.735999236333"	"372.03"	"19.99"	"17.31"	"17.32"	"93.5103959627475"	"4.34082624213467"	"0.236952233416305"	"-0.04931576303125"
"2017"	"243"	"10.5"	"-9.63245833232962"	"0.156574138657829"	"95.3526263753972"	"139.358253946758"	"532.15"	"20.84"	"17.28"	"17.28"	"89.9329395738003"	"5.40642787554383"	"0.130460922473427"	"-0.0494469768020833"
"2017"	"243"	"11"	"-1.7286844644819"	"0.112106887332788"	"87.4649228691573"	"100.019892300478"	"414.33"	"21.08"	"17.36"	"17.29"	"86.7110463447987"	"5.81893611158005"	"0.15804759526898"	"-0.04948420390625"
"2017"	"243"	"11.5"	"-0.646952548113908"	"0.171281907742669"	"104.824611692863"	"118.463233336294"	"439.23"	"21.4"	"17.39"	"17.29"	"85.4971066274107"	"6.21699180069926"	"0.213175238447718"	"-0.04955358434375"
"2017"	"243"	"12"	"-2.42373307376464"	"0.145420510385772"	"101.493090198232"	"133.559182425228"	"523.98"	"21.77"	"17.43"	"17.29"	"82.9294301561599"	"6.87776623850648"	"0.270777794921751"	"-0.0497116514375"
"2017"	"243"	"12.5"	"1.94814996476248"	"0.152108948912627"	"202.960874655239"	"207.827589100933"	"773.1"	"22.7"	"17.41"	"17.24"	"76.7361782535796"	"8.98220588568127"	"0.313082709110791"	"-0.0498488718541667"
"2017"	"243"	"13"	"-1.94318674171674"	"0.148941742818743"	"174.070787370682"	"177.098556451639"	"756.29"	"22.86"	"17.45"	"17.22"	"71.6150589575154"	"10.325273190817"	"0.28930880257096"	"-0.0499189589375"
"2017"	"243"	"13.5"	"-0.926799324890212"	"0.139145143031679"	"189.568875475785"	"169.100464879807"	"735.51"	"23.29"	"17.54"	"17.26"	"67.2910482630233"	"11.6402509761367"	"0.280903483064374"	"-0.0499780926875"
"2017"	"243"	"14"	"-1.22442506146294"	"0.158630717992521"	"219.10999233129"	"184.507659362587"	"699.65"	"23.69"	"17.66"	"17.28"	"64.7393547873187"	"12.6795919844241"	"0.300981963830015"	"-0.0500216797708333"
"2017"	"243"	"14.5"	"-1.18219036656458"	"0.161509537778185"	"192.567849807609"	"159.337166080203"	"659.35"	"23.94"	"17.76"	"17.29"	"63.5798810381688"	"13.1718171064615"	"0.224355790708868"	"-0.0499507868541667"
"2017"	"243"	"15"	"-0.957264544785346"	"0.150806725638604"	"167.369887232371"	"132.961947550045"	"589.57"	"24.08"	"17.89"	"17.34"	"63.3750634298685"	"13.3220012462925"	"0.255267237945092"	"-0.0498933206145833"
"2017"	"243"	"15.5"	"-1.04956272305947"	"0.131548628976042"	"126.761112070556"	"129.804827514889"	"528.73"	"23.67"	"18.1"	"17.44"	"67.0784767039561"	"11.9919404514654"	"0.280626652482076"	"-0.05000580771875"
"2017"	"243"	"16"	"-0.636914831769812"	"0.134935525117882"	"141.819970149542"	"119.651349059261"	"454.01"	"23.33"	"18.24"	"17.51"	"66.1316931306815"	"11.9290347389363"	"0.293858037079161"	"-0.05034124815625"
"2017"	"243"	"16.5"	"-0.301701358607901"	"0.170374181277636"	"124.280995774705"	"97.9662437885407"	"376.07"	"23.29"	"18.3"	"17.55"	"66.0593435890226"	"11.9202570133634"	"0.317425133279948"	"-0.0506763352604167"
"2017"	"243"	"17"	"-0.629487302375015"	"0.129193848782659"	"73.8004650629038"	"61.0760398395221"	"289.16"	"23.19"	"18.36"	"17.58"	"67.8341037140681"	"11.3997375516436"	"0.220163751098262"	"-0.0507994223645833"
"2017"	"243"	"17.5"	"-9999"	"0.177381481996034"	"60.2103978266566"	"35.8829221200904"	"203.19"	"22.47"	"18.46"	"17.66"	"72.8933925356612"	"9.72763815582869"	"0.253343201338966"	"-0.0507066227916667"
"2017"	"243"	"18"	"1.00403401221918"	"0.143656234439532"	"26.0711857269099"	"17.7031243313563"	"116.96"	"21.84"	"18.55"	"17.73"	"77.6187198358234"	"8.51630636083063"	"0.195404014332754"	"-0.0505353832083333"
"2017"	"243"	"18.5"	"-9999"	"0.0946984498928718"	"3.78357582257513"	"-9999"	"52.66"	"20.56"	"18.63"	"17.81"	"87.987399796264"	"5.82192206843839"	"0.114518401971393"	"-0.0504878102916667"
"2017"	"243"	"19"	"1.45705752347186"	"0.0848464736675903"	"0.181785368412078"	"-4.43600545195519"	"8"	"19.28"	"18.71"	"17.9"	"93.5195591747238"	"4.41501031322743"	"0.0425645501692795"	"-0.050564257375"
"2017"	"243"	"19.5"	"1.09167883799364"	"0.14036207385861"	"7.95329265240395"	"-9999"	"0"	"17.78"	"18.77"	"17.98"	"99.5525027899075"	"2.94722736103447"	"0.123224913531775"	"-0.0508657777916667"
"2017"	"243"	"20"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"16.99"	"18.7"	"18.02"	"100"	"2.12069056328486"	"0.0261729744971287"	"-0.0515096782083333"
"2017"	"243"	"20.5"	"-4.42127283018486"	"-0.151300208607243"	"5.38652893687051"	"6.14254610628984"	"0"	"15.7"	"18.57"	"17.87"	"100"	"1.41336389271178"	"0.042584794620302"	"-0.05223131196875"
"2017"	"243"	"21"	"-9999"	"-0.510620603319916"	"-12.8961524107415"	"-9999"	"0"	"14.68"	"18.52"	"17.87"	"100"	"0.908046209584329"	"0.0541176540498981"	"-0.0528543657395833"
"2017"	"243"	"21.5"	"-9999"	"-9999"	"-3.67256311241271"	"-9999"	"0"	"14.49"	"18.46"	"17.87"	"100"	"0.722195001047739"	"0.0472705302341127"	"-0.0533544595104167"
"2017"	"243"	"22"	"-8.89029983226138"	"-9999"	"-9999"	"-9999"	"0.28"	"13.82"	"18.39"	"17.87"	"100"	"0.558894179633672"	"0.0491666111575033"	"-0.0537746999479167"
"2017"	"243"	"22.5"	"4.82775645893786"	"-9999"	"-9999"	"-9999"	"0.01"	"13.09"	"18.33"	"17.86"	"100"	"0.468199612664372"	"0.0628185086638614"	"-0.0541970603854167"
"2017"	"243"	"23"	"6.60113779327813"	"0.088240588830092"	"1.47063029317596"	"-0.565429277723933"	"0"	"12.15"	"18.26"	"17.86"	"100"	"0.38642046732035"	"0.0585371562011025"	"-0.0544459341458333"
"2017"	"243"	"23.5"	"-9999"	"-9999"	"-14.5732066616732"	"-10.8552654751914"	"0"	"12.04"	"18.17"	"17.83"	"100"	"0.326016382810918"	"0.131141096950152"	"-0.0544354612291667"
"2017"	"244"	"0"	"-9999"	"-9999"	"-9999"	"-9999"	"0.24"	"11.82"	"18.11"	"17.8"	"100"	"0.28946592183244"	"0.032124157114741"	"-0.0541765949791667"
"2017"	"244"	"0.5"	"-9999"	"-9999"	"-9999"	"0.796638643898068"	"0"	"10.78"	"18.02"	"17.77"	"100"	"0.294749978959038"	"0.0280240884702593"	"-0.0539032420625"
"2017"	"244"	"1"	"2.46897688606081"	"0.125563360124307"	"-0.563955775312425"	"-0.783910267382221"	"0"	"10.2"	"17.95"	"17.75"	"100"	"0.273615679412323"	"0.0319280858910065"	"-0.0538380024791667"
"2017"	"244"	"1.5"	"-14.2683513093058"	"-9999"	"-5.6449722600834"	"3.92961403661396"	"0.23"	"10.24"	"17.87"	"17.73"	"100"	"0.245666354526242"	"0.0593811244830149"	"-0.0539808762291667"
"2017"	"244"	"2"	"-2.70856987394288"	"-0.412656715147898"	"-0.625752455098302"	"-1.06662949994921"	"0.14"	"10.31"	"17.79"	"17.69"	"100"	"0.258093940055809"	"0.0573082054512762"	"-0.0542014833229167"
"2017"	"244"	"2.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0.03"	"10.42"	"17.73"	"17.63"	"100"	"0.232229776292687"	"0.031681086633628"	"-0.0544001837604167"
"2017"	"244"	"3"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"9.99"	"17.64"	"17.61"	"100"	"0.229328361948063"	"0.0188295942965926"	"-0.0545285708645834"
"2017"	"244"	"3.5"	"1.85214237132005"	"-9999"	"1.07551230938669"	"-1.13436174498314"	"0.03"	"9.57"	"17.53"	"17.55"	"100"	"0.212227276675696"	"0.0375007560406851"	"-0.05459441796875"
"2017"	"244"	"4"	"-9999"	"-9999"	"-9.96912073361421"	"-9999"	"0.02"	"9.52"	"17.47"	"17.51"	"100"	"0.194879326796953"	"0.0830824374988662"	"-0.0546482517395833"
"2017"	"244"	"4.5"	"-12.3381090250401"	"-9999"	"-5.51879853488075"	"2.71594173775365"	"0.02"	"10.12"	"17.37"	"17.45"	"100"	"0.176901256307995"	"0.0491352875066853"	"-0.0545812455"
"2017"	"244"	"5"	"-12.6756812044976"	"-9999"	"-9999"	"2.42892124718226"	"0.02"	"9.83"	"17.31"	"17.39"	"100"	"0.175925201888196"	"0.0209687999065475"	"-0.0542782125833334"
"2017"	"244"	"5.5"	"-3.09361889699273"	"-9999"	"-0.344108326457121"	"0.652881304527594"	"0.48"	"9.26"	"17.2"	"17.35"	"100"	"0.189164353319203"	"0.0326701780809506"	"-0.0541267596666667"
"2017"	"244"	"6"	"-9999"	"-9999"	"-9999"	"-9999"	"15.23"	"9.04"	"17.15"	"17.33"	"100"	"0.161068720435355"	"0.0337907510341833"	"-0.0542431334166667"
"2017"	"244"	"6.5"	"9.95833229091328"	"-9999"	"3.33600857801063"	"5.38773835741744"	"50.93"	"10.49"	"17.04"	"17.27"	"100"	"0.15089514511441"	"0.0224514854717446"	"-0.0543238205"
"2017"	"244"	"7"	"7.06122824466225"	"-9999"	"-9999"	"-9999"	"126.23"	"13.6"	"16.86"	"17.15"	"100"	"0.138517233119182"	"0.0498132526618186"	"-0.05437977425"
"2017"	"244"	"7.5"	"2.7419491122201"	"0.171248828701573"	"33.6141652329479"	"24.7349222923571"	"229.2"	"15.75"	"16.78"	"17.09"	"100"	"0.570376133751474"	"0.0636093098733171"	"-0.0544113480104167"
"2017"	"244"	"8"	"-9999"	"0.214043808258278"	"51.7735485512643"	"56.5621084032837"	"313.95"	"17.18"	"16.75"	"17.06"	"99.5155684743192"	"2.72995481770403"	"0.0537906903836748"	"-0.05441854178125"
"2017"	"244"	"8.5"	"-4.17247303611235"	"0.0955338415927069"	"45.8047579510118"	"78.6267330597801"	"396.66"	"18.52"	"16.81"	"17.09"	"93.577024454238"	"4.54275351064403"	"0.0990745917498134"	"-0.05440100221875"
"2017"	"244"	"9"	"2.46943400697608"	"0.15076558913554"	"105.739064092839"	"130.097840085199"	"473.94"	"19.92"	"16.76"	"17.09"	"88.1190337685258"	"6.16803798566856"	"0.106693393829927"	"-0.0543477759895833"
"2017"	"244"	"9.5"	"-2.30747273159138"	"0.138913355646372"	"112.055357411771"	"123.056761449223"	"538.43"	"20.72"	"16.69"	"17.02"	"82.4981544647885"	"7.29638121537845"	"0.114026723288737"	"-0.05430832975"
"2017"	"244"	"10"	"-6.13375685026613"	"-9999"	"125.614614033521"	"145.88142175424"	"599.31"	"21.18"	"16.69"	"17"	"79.4239601329005"	"8.0810902763689"	"0.168537931038621"	"-0.0542971501666667"
"2017"	"244"	"10.5"	"-1.76881371665704"	"0.168025561278672"	"164.277677639502"	"167.411163950296"	"648.85"	"22.02"	"16.72"	"16.98"	"75.584917877856"	"9.25580749099001"	"0.241962853448234"	"-0.05435557725"
"2017"	"244"	"11"	"-2.11965584629662"	"0.194185368307011"	"168.644573472097"	"169.172079039253"	"692.03"	"22.34"	"16.78"	"16.99"	"72.8727946819367"	"9.78322358703564"	"0.213934601412174"	"-0.054418951"
"2017"	"244"	"11.5"	"-9999"	"0.176349687238288"	"196.108304936185"	"185.202096824197"	"722.72"	"22.66"	"16.79"	"16.94"	"72.3993889435556"	"10.0577975313669"	"0.182039649443145"	"-0.0544840914166667"
"2017"	"244"	"12"	"-1.2548438906724"	"0.127324844701827"	"159.273574111459"	"191.20472568094"	"740.47"	"22.77"	"16.84"	"16.92"	"75.8401761931252"	"9.24745268635395"	"0.273549892195173"	"-0.0545329785"
"2017"	"244"	"12.5"	"-1.44983197598167"	"0.159535849504146"	"206.286482668745"	"184.7160969099"	"743.55"	"23.51"	"16.91"	"16.93"	"72.0162553489815"	"10.5797477949121"	"0.262957675032509"	"-0.0545235655833333"
"2017"	"244"	"13"	"-2.00384797961482"	"0.128454815525574"	"167.787025181325"	"167.884102179819"	"735.73"	"23.72"	"16.94"	"16.89"	"68.9106301274083"	"11.6205127094164"	"0.236800168111937"	"-0.0546074326770833"
"2017"	"244"	"13.5"	"-1.59519163869294"	"0.141828986714074"	"200.708356085327"	"177.107630397269"	"715.49"	"24.25"	"17.05"	"16.9"	"65.0121370162483"	"13.0347734440023"	"0.203285526295971"	"-0.0547160331145833"
"2017"	"244"	"14"	"-1.61858696032909"	"0.156474835561134"	"202.072734726441"	"154.965375568998"	"682.73"	"24.77"	"17.19"	"16.93"	"60.3046588462155"	"14.6521444362109"	"0.231059043557674"	"-0.0547836468854167"
"2017"	"244"	"14.5"	"-9999"	"0.142452016907333"	"205.652664107932"	"126.791020421651"	"639.78"	"25.4"	"17.32"	"16.96"	"55.4220750556651"	"16.4738116736479"	"0.158890209708886"	"-0.05478236065625"
"2017"	"244"	"15"	"-0.996261797523036"	"0.135264249150739"	"181.273044391229"	"125.516706942777"	"585.42"	"25.88"	"17.47"	"17.01"	"52.2084440223934"	"17.8671037736032"	"0.250953929620343"	"-0.0547651744166667"
"2017"	"244"	"15.5"	"-1.33558185121743"	"0.168055792503144"	"177.95985292074"	"116.001483351629"	"517.73"	"26.37"	"17.68"	"17.11"	"52.6242289226213"	"18.2171123829496"	"0.248619058913667"	"-0.0548624681666667"
"2017"	"244"	"16"	"-1.07387372658964"	"0.121304868138165"	"124.961906040742"	"81.1188898576987"	"442.81"	"26.16"	"17.86"	"17.22"	"53.9307735342423"	"17.6228958871892"	"0.248504369080931"	"-0.0549364419166667"
"2017"	"244"	"16.5"	"-0.963047046790799"	"0.129735937777142"	"117.415210749428"	"67.7278454536912"	"364.47"	"25.92"	"17.96"	"17.26"	"53.6378848413386"	"17.5115618059661"	"0.269378079426764"	"-0.0549485823333333"
"2017"	"244"	"17"	"-2.17135927402993"	"0.155433625311441"	"105.065613213394"	"54.2141759961037"	"280.78"	"25.03"	"18.07"	"17.34"	"54.3021859275288"	"16.4797029724468"	"0.303170669374623"	"-0.0549250360833333"
"2017"	"244"	"17.5"	"-0.728838213834855"	"0.122726813621415"	"68.5132363085579"	"21.1485203715224"	"194.45"	"24.44"	"18.18"	"17.41"	"58.0683465644225"	"15.0578106970567"	"0.237393953112627"	"-0.0549297565"
"2017"	"244"	"18"	"-9999"	"0.148457773665732"	"51.8302428285897"	"6.30009009205457"	"110.7"	"23.81"	"18.28"	"17.48"	"62.7520661240195"	"13.5409694289015"	"0.200730679520031"	"-0.0552033635833333"
"2017"	"244"	"18.5"	"1.03090236380462"	"0.114684516911697"	"15.3362117664059"	"-8.57787086520073"	"45.64"	"22.93"	"18.35"	"17.56"	"67.9430087534318"	"11.74461784024"	"0.0986286165074036"	"-0.0558292440104167"
"2017"	"244"	"19"	"-9999"	"0.0468671672842749"	"-9999"	"-9999"	"8.44"	"21.7"	"18.43"	"17.64"	"72.8357959534871"	"9.74341675165018"	"0.0353761001223584"	"-0.05680739778125"
"2017"	"244"	"19.5"	"4.33440510711016"	"0.222405894312846"	"4.3914311503834"	"-9.40242001390657"	"0.01"	"20.16"	"18.49"	"17.72"	"77.3608657604602"	"8.04667995081139"	"0.0551332766991199"	"-0.0578491515520833"
"2017"	"244"	"20"	"-15.090769287952"	"-0.66485585652838"	"-17.586800507578"	"-9999"	"0.02"	"19.36"	"18.5"	"17.76"	"81.6493685626823"	"7.34718280201591"	"0.0683607999699405"	"-0.05845665865625"
"2017"	"244"	"20.5"	"-6.31270532570631"	"-0.491838277068026"	"3.26025024637045"	"8.27486671496971"	"0"	"17.5"	"18.52"	"17.82"	"96.2417745680657"	"4.03271988494387"	"0.0809258978094683"	"-0.0587889190833333"
"2017"	"244"	"21"	"-10.73932177745"	"-1.06612341649684"	"-9999"	"4.4949784842859"	"0"	"15.97"	"18.35"	"17.76"	"100"	"2.92854656452193"	"0.0881667013311518"	"-0.0590600528333333"
"2017"	"244"	"21.5"	"-9999"	"-0.545038618108811"	"-15.3664569570913"	"-9999"	"0"	"14.93"	"18.29"	"17.68"	"100"	"2.33244341966702"	"0.0819560221141896"	"-0.0593258865833333"
"2017"	"244"	"22"	"-5.59578940536221"	"-0.249431586113962"	"0.20490238668751"	"-9999"	"0.02"	"14.62"	"18.25"	"17.67"	"100"	"2.30290985119399"	"0.0510410676865784"	"-0.0595083336666667"
"2017"	"244"	"22.5"	"-9999"	"0.212772708384485"	"3.26633075089015"	"-9999"	"0"	"14.88"	"18.18"	"17.67"	"100"	"2.0053691462391"	"0.0205432243663941"	"-0.05938444075"
"2017"	"244"	"23"	"5.56548855240865"	"0.0883583636974278"	"-1.46607159678355"	"-3.11275142952908"	"0"	"14.5"	"18.13"	"17.67"	"100"	"1.62351430828227"	"0.0511526682456451"	"-0.0593149611666667"
"2017"	"244"	"23.5"	"-9999"	"-9999"	"-2.28439005988518"	"-3.70737440842885"	"0"	"13.83"	"18.08"	"17.66"	"100"	"1.51347052153151"	"0.0570958036028609"	"-0.0595168415833333"
"2017"	"245"	"0"	"11.8421834392608"	"0.59794952305245"	"-9999"	"-0.927985207409829"	"0"	"13.07"	"18.04"	"17.65"	"100"	"1.28248446433428"	"0.0333348665644948"	"-0.0600727620104167"
"2017"	"245"	"0.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"12.5"	"17.97"	"17.65"	"100"	"1.03850495710317"	"0.0581027430141713"	"-0.0609696491145833"
"2017"	"245"	"1"	"-9999"	"-9999"	"-9999"	"-9999"	"0.08"	"12.57"	"17.9"	"17.62"	"100"	"0.865767865788982"	"0.0581313192700062"	"-0.0616029495520833"
"2017"	"245"	"1.5"	"-16.1415497853765"	"-9999"	"1.83136360746713"	"4.31714541481521"	"0"	"12.07"	"17.83"	"17.59"	"100"	"0.764556438557862"	"0.0639902226013481"	"-0.0615423033229167"
"2017"	"245"	"2"	"-7.22927571577964"	"-0.543795641522581"	"1.11606974230438"	"1.24672037615976"	"0.11"	"11.77"	"17.78"	"17.57"	"100"	"0.709546501794267"	"0.037162706645828"	"-0.0611594170833333"
"2017"	"245"	"2.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"11.45"	"17.7"	"17.53"	"100"	"0.664960061492365"	"0.176755966535015"	"-0.0606556908333333"
"2017"	"245"	"3"	"6.60632344768088"	"0.34927863314475"	"-9999"	"-0.141013795821949"	"0.03"	"11.06"	"17.63"	"17.51"	"100"	"0.579501531565739"	"0.0983626837985702"	"-0.0600484379166667"
"2017"	"245"	"3.5"	"-17.7594438811937"	"-9999"	"-6.44941952958342"	"4.41356885012644"	"0.02"	"11.82"	"17.54"	"17.48"	"100"	"0.487521552559899"	"0.0701151545211391"	"-0.0596231516666667"
"2017"	"245"	"4"	"-1.94642588193082"	"-9999"	"-9999"	"-9999"	"0.01"	"11.6"	"17.5"	"17.46"	"100"	"0.414966923655789"	"0.0234506070360307"	"-0.0595137454166667"
"2017"	"245"	"4.5"	"-1.7846186918482"	"-9999"	"-0.586133504765634"	"-0.391256884356881"	"0"	"11.71"	"17.41"	"17.38"	"100"	"0.398744677116351"	"0.0381292512965469"	"-0.0596103325"
"2017"	"245"	"5"	"-9999"	"-9999"	"2.79660543736587"	"-9999"	"0.01"	"10.84"	"17.36"	"17.37"	"100"	"0.38808218213377"	"0.0552760004178455"	"-0.0600136129270833"
