Timestamp,Soil.Heat.Flux.Density..uncorrected....0.05m..1,Soil.Heat.Flux.Density..uncorrected....0.05m..2,Soil.Heat.Flux.Density..uncorrected....0.05m..3
2018-04-04 01:30:00,7.07,-10.46,-5.92
2018-04-04 02:00:00,6.73,-9.93,-5.93
2018-04-04 02:30:00,6.54,-9.54,-5.94
2018-04-04 03:00:00,6.5,-9.33,-6
2018-04-04 03:30:00,6.59,-9.26,-6.09
2018-04-04 04:00:00,7.06,-9.48,-6.24
2018-04-04 04:30:00,7.78,-9.97,-6.5
2018-04-04 05:00:00,8.54,-10.68,-6.86
2018-04-04 05:30:00,8.47,-11.16,-7.13
2018-04-04 06:00:00,7.87,-11,-7.23
2018-04-04 06:30:00,7.34,-10.56,-7.21
2018-04-04 07:00:00,6.4,-9.91,-7.06
2018-04-04 07:30:00,5.26,-8.72,-6.75
2018-04-04 08:00:00,3.28,-6.8,-6.12
2018-04-04 08:30:00,1.15,-3.62,-5.02
2018-04-04 09:00:00,-0.85,-0.06,-3.76
2018-04-04 09:30:00,-3.99,4.74,-2.2
2018-04-04 10:00:00,-7.59,11.33,-0.03
2018-04-04 10:30:00,-10.47,17.79,2.49
2018-04-04 11:00:00,-12.28,22.32,4.7
2018-04-04 11:30:00,-12.39,24.29,5.94
2018-04-04 12:00:00,-11.48,24.49,6.25
2018-04-04 12:30:00,-10.86,24,6.34
2018-04-04 13:00:00,-9.73,23.21,6.26
2018-04-04 13:30:00,-9.2,22.22,6.09
2018-04-04 14:00:00,-9.15,21.85,5.98
2018-04-04 14:30:00,-9.66,22.22,6.15
2018-04-04 15:00:00,-9.73,22.91,6.42
2018-04-04 15:30:00,-9.06,22.68,6.51
2018-04-04 16:00:00,-7.97,21.47,6.25
2018-04-04 16:30:00,-6.88,19.87,5.83
2018-04-04 17:00:00,-5.52,17.83,5.25
2018-04-04 17:30:00,-4.33,15.4,4.51
2018-04-04 18:00:00,-3.15,12.96,3.68
2018-04-04 18:30:00,-1.95,10.37,2.76
2018-04-04 19:00:00,-0.9,7.67,1.87
2018-04-04 19:30:00,0,4.94,1.13
2018-04-04 20:00:00,0.75,2.51,0.34
2018-04-04 20:30:00,1.3,0.71,-0.48
2018-04-04 21:00:00,1.68,-0.71,-1.15
2018-04-04 21:30:00,1.91,-1.56,-1.58
2018-04-04 22:00:00,2.03,-2.17,-1.99
2018-04-04 22:30:00,2.12,-2.63,-2.29
2018-04-04 23:00:00,2.28,-3.01,-2.57
2018-04-04 23:30:00,2.48,-3.34,-2.8
2018-04-05 00:00:00,2.64,-3.6,-3.01
2018-04-05 00:30:00,2.86,-3.92,-3.23
2018-04-05 01:00:00,3.06,-4.23,-3.41
2018-04-05 01:30:00,3.18,-4.53,-3.58
2018-04-05 02:00:00,3.3,-4.79,-3.75
2018-04-05 02:30:00,3.32,-4.88,-3.91
2018-04-05 03:00:00,3.37,-4.87,-4.02
2018-04-05 03:30:00,3.45,-4.87,-4.1
2018-04-05 04:00:00,3.55,-4.93,-4.18
2018-04-05 04:30:00,3.59,-4.96,-4.26
2018-04-05 05:00:00,3.6,-4.97,-4.27
2018-04-05 05:30:00,3.54,-4.94,-4.31
2018-04-05 06:00:00,3.49,-4.91,-4.29
2018-04-05 06:30:00,3.45,-4.76,-4.25
2018-04-05 07:00:00,3.28,-4.61,-4.21
2018-04-05 07:30:00,2.91,-4.28,-4.08
2018-04-05 08:00:00,2.41,-3.6,-3.86
2018-04-05 08:30:00,1.88,-2.75,-3.55
2018-04-05 09:00:00,1.21,-1.74,-3.21
2018-04-05 09:30:00,0.41,-0.6,-2.79
2018-04-05 10:00:00,-0.57,1.09,-2.27
2018-04-05 10:30:00,-1.53,3.19,-1.67
2018-04-05 11:00:00,-2.32,5.29,-1.21
2018-04-05 11:30:00,-3.08,7.25,-0.68
2018-04-05 12:00:00,-3.46,8.84,-0.18
2018-04-05 12:30:00,-3.77,9.86,0.21
2018-04-05 13:00:00,-4.27,10.63,0.6
2018-04-05 13:30:00,-4.95,11.79,1.02
2018-04-05 14:00:00,-5.48,12.85,1.39
2018-04-05 14:30:00,-6.2,13.8,1.74
2018-04-05 15:00:00,-6.69,14.78,2.18
2018-04-05 15:30:00,-6.58,14.71,2.42
2018-04-05 16:00:00,-6.34,13.91,2.47
2018-04-05 16:30:00,-6,13.2,2.45
2018-04-05 17:00:00,-5.58,12.67,2.37
2018-04-05 17:30:00,-5.08,11.9,2.29
2018-04-05 18:00:00,-4.46,10.74,2.1
2018-04-05 18:30:00,-3.8,9.37,1.89
2018-04-05 19:00:00,-3.19,7.81,1.67
2018-04-05 19:30:00,-2.57,6.34,1.44
2018-04-05 20:00:00,-2.01,4.92,1.17
2018-04-05 20:30:00,-1.57,3.65,0.91
2018-04-05 21:00:00,-1.25,2.66,0.64
2018-04-05 21:30:00,-1.03,2.01,0.41
2018-04-05 22:00:00,-0.89,1.66,0.25
2018-04-05 22:30:00,-0.76,1.32,0.09
2018-04-05 23:00:00,-0.61,0.99,-0.06
2018-04-05 23:30:00,-0.51,0.71,-0.18
2018-04-06 00:00:00,-0.46,0.52,-0.27
2018-04-06 00:30:00,-0.4,0.35,-0.38
2018-04-06 01:00:00,-0.33,0.22,-0.5
2018-04-06 01:30:00,-0.26,0.16,-0.59
2018-04-06 02:00:00,-0.22,0.04,-0.67
2018-04-06 02:30:00,-0.19,-0.01,-0.75
2018-04-06 03:00:00,-0.13,-0.11,-0.82
2018-04-06 03:30:00,-0.09,-0.14,-0.86
2018-04-06 04:00:00,-0.07,-0.2,-0.89
2018-04-06 04:30:00,-0.05,-0.22,-0.94
2018-04-06 05:00:00,-0.05,-0.29,-0.98
2018-04-06 05:30:00,-0.05,-0.25,-1
2018-04-06 06:00:00,-0.07,-0.24,-1.02
2018-04-06 06:30:00,-0.16,-0.15,-1.05
2018-04-06 07:00:00,-0.37,0.06,-1
2018-04-06 07:30:00,-1.13,0.75,-0.83
2018-04-06 08:00:00,-2.35,2.3,-0.49
2018-04-06 08:30:00,-3.77,4.71,-0.03
2018-04-06 09:00:00,-5.48,7.75,0.64
2018-04-06 09:30:00,-7.76,11.62,1.41
2018-04-06 10:00:00,-9.85,16.18,2.45
2018-04-06 10:30:00,-10.7,19.59,3.35
2018-04-06 11:00:00,-11.65,21.91,4.13
2018-04-06 11:30:00,-12.8,24.17,4.93
2018-04-06 12:00:00,-14.17,26.64,5.84
2018-04-06 12:30:00,-16.38,30.02,6.88
2018-04-06 13:00:00,-16.62,32.08,7.75
2018-04-06 13:30:00,-17.29,32.38,8.46
2018-04-06 14:00:00,-18.95,34.36,9.3
2018-04-06 14:30:00,-21.95,37.58,10.27
2018-04-06 15:00:00,-23.6,42.73,11.35
2018-04-06 15:30:00,-23.78,46.15,12.36
2018-04-06 16:00:00,-22.44,46.02,13.04
2018-04-06 16:30:00,-21.84,43.27,13.65
2018-04-06 17:00:00,-20.84,39.93,13.92
2018-04-06 17:30:00,-19.44,36.47,13.87
2018-04-06 18:00:00,-17.1,32.78,13.5
2018-04-06 18:30:00,-13.88,28.31,12.88
2018-04-06 19:00:00,-10.24,22.81,11.97
2018-04-06 19:30:00,-6.45,16.78,10.99
2018-04-06 20:00:00,-3.65,11.06,9.86
2018-04-06 20:30:00,-3.08,7.22,8.69
2018-04-06 21:00:00,-2.07,5.17,7.73
2018-04-06 21:30:00,-0.17,2.63,6.83
2018-04-06 22:00:00,1.59,-0.01,5.89
2018-04-06 22:30:00,2.14,-2.13,4.93
2018-04-06 23:00:00,2.33,-3.62,3.98
2018-04-06 23:30:00,3.47,-4.85,3.14
2018-04-07 00:00:00,4.06,-6.02,2.4
2018-04-07 00:30:00,3.95,-7.13,1.72
2018-04-07 01:00:00,3.88,-7.8,1.18
2018-04-07 01:30:00,3.9,-8.39,0.61
2018-04-07 02:00:00,3.38,-8.52,0.11
2018-04-07 02:30:00,2.42,-7.68,-0.3
2018-04-07 03:00:00,1.76,-6.38,-0.52
2018-04-07 03:30:00,1.27,-5.18,-0.61
2018-04-07 04:00:00,0.82,-4.34,-0.61
2018-04-07 04:30:00,0.38,-3.53,-0.69
2018-04-07 05:00:00,0.02,-2.66,-0.77
2018-04-07 05:30:00,-0.18,-1.84,-0.88
2018-04-07 06:00:00,-0.23,-1.34,-0.95
2018-04-07 06:30:00,-0.3,-1.25,-1.05
2018-04-07 07:00:00,-0.4,-0.83,-1.04
2018-04-07 07:30:00,-0.39,-0.48,-1.04
2018-04-07 08:00:00,-0.58,-0.25,-1.02
2018-04-07 08:30:00,-0.91,0.25,-0.91
2018-04-07 09:00:00,-1.76,1.26,-0.7
2018-04-07 09:30:00,-3.1,3.15,-0.24
2018-04-07 10:00:00,-4.56,6.28,0.36
2018-04-07 10:30:00,-4.52,9.82,0.8
2018-04-07 11:00:00,-4.63,10.17,1
2018-04-07 11:30:00,-6.96,12.01,1.49
2018-04-07 12:00:00,-10.14,18.23,2.59
2018-04-07 12:30:00,-12.29,25.51,3.86
2018-04-07 13:00:00,-12.31,28.85,4.99
2018-04-07 13:30:00,-11.97,29.79,5.9
2018-04-07 14:00:00,-11.32,29.48,6.56
2018-04-07 14:30:00,-10.57,28.45,6.95
2018-04-07 15:00:00,-9.52,26.97,7.07
2018-04-07 15:30:00,-8.31,24.87,6.87
2018-04-07 16:00:00,-7.31,22.42,6.48
2018-04-07 16:30:00,-6.33,19.81,5.93
2018-04-07 17:00:00,-5.57,17.51,5.41
2018-04-07 17:30:00,-4.96,15.51,4.91
2018-04-07 18:00:00,-4.29,13.64,4.36
2018-04-07 18:30:00,-3.41,11.42,3.81
2018-04-07 19:00:00,-2.43,9.04,3.21
2018-04-07 19:30:00,-1.57,6.69,2.58
2018-04-07 20:00:00,-0.86,4.74,2.01
2018-04-07 20:30:00,-0.22,3.12,1.49
2018-04-07 21:00:00,0.44,1.74,1
2018-04-07 21:30:00,0.89,0.53,0.46
2018-04-07 22:00:00,1.21,-0.31,-0.04
2018-04-07 22:30:00,1.54,-0.95,-0.56
2018-04-07 23:00:00,1.93,-1.41,-0.99
2018-04-07 23:30:00,2.44,-1.89,-1.35
2018-04-08 00:00:00,2.93,-2.49,-1.64
2018-04-08 00:30:00,3.31,-3.06,-1.99
2018-04-08 01:00:00,3.62,-3.42,-2.3
2018-04-08 01:30:00,3.86,-3.76,-2.6
2018-04-08 02:00:00,3.84,-3.89,-2.85
2018-04-08 02:30:00,3.72,-3.85,-3.08
2018-04-08 03:00:00,3.6,-3.78,-3.26
2018-04-08 03:30:00,3.49,-3.71,-3.34
2018-04-08 04:00:00,3.38,-3.59,-3.4
2018-04-08 04:30:00,3.32,-3.58,-3.44
2018-04-08 05:00:00,3.22,-3.64,-3.46
2018-04-08 05:30:00,3.12,-3.7,-3.49
2018-04-08 06:00:00,2.99,-3.71,-3.45
2018-04-08 06:30:00,2.75,-3.64,-3.45
2018-04-08 07:00:00,2.34,-3.28,-3.32
2018-04-08 07:30:00,1.82,-2.7,-3.15
2018-04-08 08:00:00,1.33,-1.94,-2.9
2018-04-08 08:30:00,0.88,-1.3,-2.61
2018-04-08 09:00:00,0.41,-0.64,-2.32
2018-04-08 09:30:00,-0.41,0.25,-1.98
2018-04-08 10:00:00,-2.01,2.06,-1.47
2018-04-08 10:30:00,-3.84,4.98,-0.87
2018-04-08 11:00:00,-5.62,8.72,0.04
2018-04-08 11:30:00,-7.85,12.83,1.04
2018-04-08 12:00:00,-10.51,18.18,2.24
2018-04-08 12:30:00,-11.91,23.5,3.44
2018-04-08 13:00:00,-11.93,26.49,4.34
2018-04-08 13:30:00,-12.34,27.8,5.01
2018-04-08 14:00:00,-14.02,30.25,5.96
2018-04-08 14:30:00,-16.13,34.93,7.31
2018-04-08 15:00:00,-16.36,37.14,8.6
2018-04-08 15:30:00,-15.46,38.14,9.55
2018-04-08 16:00:00,-12.83,35.4,9.79
2018-04-08 16:30:00,-10.79,30.96,9.47
2018-04-08 17:00:00,-9.12,27.08,8.85
2018-04-08 17:30:00,-7.69,23.25,8.05
2018-04-08 18:00:00,-6.63,19.6,7.32
2018-04-08 18:30:00,-5.55,16.37,6.64
2018-04-08 19:00:00,-4.3,13.24,5.87
2018-04-08 19:30:00,-3.21,10.18,5.03
2018-04-08 20:00:00,-2.38,7.4,4.23
2018-04-08 20:30:00,-1.76,5.22,3.42
2018-04-08 21:00:00,-1.27,3.39,2.71
2018-04-08 21:30:00,-0.8,2.02,2.1
2018-04-08 22:00:00,-0.41,0.98,1.6
2018-04-08 22:30:00,-0.03,-0.04,1.19
2018-04-08 23:00:00,0.3,-0.86,0.73
2018-04-08 23:30:00,0.6,-1.45,0.28
2018-04-09 00:00:00,0.92,-1.89,-0.02
2018-04-09 00:30:00,1.41,-2.64,-0.38
2018-04-09 01:00:00,1.62,-3.25,-0.71
2018-04-09 01:30:00,1.71,-3.52,-0.98
2018-04-09 02:00:00,1.83,-3.6,-1.27
2018-04-09 02:30:00,1.99,-3.63,-1.45
2018-04-09 03:00:00,2.15,-3.68,-1.62
2018-04-09 03:30:00,2.27,-3.7,-1.79
2018-04-09 04:00:00,2.46,-3.69,-1.98
2018-04-09 04:30:00,2.72,-3.8,-2.19
2018-04-09 05:00:00,2.93,-3.95,-2.39
2018-04-09 05:30:00,3.07,-4.12,-2.59
2018-04-09 06:00:00,3.17,-4.24,-2.68
2018-04-09 06:30:00,3.07,-4.28,-2.87
2018-04-09 07:00:00,2.73,-3.97,-2.85
2018-04-09 07:30:00,2.02,-3.2,-2.7
2018-04-09 08:00:00,0.43,-1.59,-2.21
2018-04-09 08:30:00,-1.18,1.45,-1.5
2018-04-09 09:00:00,-1.35,4.31,-0.98
2018-04-09 09:30:00,-2.39,5.89,-0.4
2018-04-09 10:00:00,-5.66,9.82,0.79
2018-04-09 10:30:00,-9.83,16.62,2.89
2018-04-09 11:00:00,-14.71,25.03,5.69
2018-04-09 11:30:00,-18,32.73,8.26
2018-04-09 12:00:00,-21.58,39.19,10.55
2018-04-09 12:30:00,-23.85,44.49,12.58
2018-04-09 13:00:00,-26.26,48.02,14.29
2018-04-09 13:30:00,-28.6,52.2,16.04
2018-04-09 14:00:00,-29.43,54.29,17.39
2018-04-09 14:30:00,-29.86,55.3,18.4
2018-04-09 15:00:00,-29.85,54.93,18.97
2018-04-09 15:30:00,-29.09,52.47,19.48
2018-04-09 16:00:00,-28.32,49.29,19.59
2018-04-09 16:30:00,-26.96,45.81,19.13
2018-04-09 17:00:00,-24.66,41.74,18.28
2018-04-09 17:30:00,-21.74,36.84,17.31
2018-04-09 18:00:00,-18.67,31.56,16.3
2018-04-09 18:30:00,-15.36,26.39,15.16
2018-04-09 19:00:00,-11.35,20.94,13.72
2018-04-09 19:30:00,-6.8,14.66,12.08
2018-04-09 20:00:00,-3.13,8.54,10.42
2018-04-09 20:30:00,-0.71,3.58,8.92
2018-04-09 21:00:00,0.75,0.29,7.53
2018-04-09 21:30:00,1.68,-1.75,6.3
2018-04-09 22:00:00,2.04,-3.12,5.21
2018-04-09 22:30:00,2.12,-3.95,4.29
2018-04-09 23:00:00,2.44,-4.56,3.38
2018-04-09 23:30:00,3.64,-5.4,2.47
2018-04-10 00:00:00,5.15,-6.59,1.73
2018-04-10 00:30:00,6.28,-7.94,0.98
2018-04-10 01:00:00,7.35,-8.97,0.33
2018-04-10 01:30:00,8.8,-10.05,-0.38
2018-04-10 02:00:00,9.68,-11.25,-1.07
2018-04-10 02:30:00,9.86,-11.95,-1.61
2018-04-10 03:00:00,10.01,-12.38,-2.21
2018-04-10 03:30:00,9.36,-12.47,-2.67
2018-04-10 04:00:00,8.53,-12,-2.99
2018-04-10 04:30:00,7.7,-11.31,-3.26
2018-04-10 05:00:00,6.81,-10.46,-3.45
2018-04-10 05:30:00,5.93,-9.49,-3.58
2018-04-10 06:00:00,5.16,-8.46,-3.66
2018-04-10 06:30:00,4.49,-7.41,-3.74
2018-04-10 07:00:00,3.8,-6.4,-3.73
2018-04-10 07:30:00,3.13,-5.43,-3.58
2018-04-10 08:00:00,2.4,-4.4,-3.32
2018-04-10 08:30:00,1.58,-3.26,-3.06
2018-04-10 09:00:00,0.45,-1.93,-2.75
2018-04-10 09:30:00,-1.96,0.08,-2.12
2018-04-10 10:00:00,-4.26,4.06,-1.17
2018-04-10 10:30:00,-4.33,7.99,-0.34
2018-04-10 11:00:00,-5.31,8.77,0.31
2018-04-10 11:30:00,-11.04,12.48,1.63
2018-04-10 12:00:00,-16.29,20.73,4.08
2018-04-10 12:30:00,-24.04,27.85,6.82
2018-04-10 13:00:00,-31.39,37.68,10.25
2018-04-10 13:30:00,-36.63,45.44,13.28
2018-04-10 14:00:00,-40.1,51.41,15.17
2018-04-10 14:30:00,-40.07,55.25,16.07
2018-04-10 15:00:00,-37.77,55.89,16.3
2018-04-10 15:30:00,-33.92,53.58,16.17
2018-04-10 16:00:00,-31.13,50.97,15.98
2018-04-10 16:30:00,-27.56,45.85,15.19
2018-04-10 17:00:00,-24.88,40.52,14.67
2018-04-10 17:30:00,-20.99,36.69,14.33
2018-04-10 18:00:00,-16.6,32.06,13.51
2018-04-10 18:30:00,-12.3,25.9,12.1
2018-04-10 19:00:00,-8.8,19.16,10.44
2018-04-10 19:30:00,-5.37,13.18,8.73
2018-04-10 20:00:00,-2.2,7.13,7.11
2018-04-10 20:30:00,-1.26,2.79,5.75
2018-04-10 21:00:00,-1.01,0.84,4.76
2018-04-10 21:30:00,-0.37,-0.52,3.94
2018-04-10 22:00:00,0.39,-1.57,3.22
2018-04-10 22:30:00,1.39,-2.74,2.35
2018-04-10 23:00:00,2.07,-4.02,1.5
2018-04-10 23:30:00,2.52,-4.86,0.75
2018-04-11 00:00:00,2.94,-5.28,0.08
2018-04-11 00:30:00,3.29,-5.8,-0.66
2018-04-11 01:00:00,3.42,-6.03,-1.25
2018-04-11 01:30:00,3.72,-6.15,-1.74
2018-04-11 02:00:00,4.25,-6.41,-2.25
2018-04-11 02:30:00,4.52,-6.57,-2.78
2018-04-11 03:00:00,4.78,-6.67,-3.24
2018-04-11 03:30:00,4.88,-6.8,-3.57
2018-04-11 04:00:00,5.19,-6.87,-3.85
2018-04-11 04:30:00,5.17,-6.87,-4.18
2018-04-11 05:00:00,5.05,-6.65,-4.47
2018-04-11 05:30:00,5.3,-6.3,-4.72
2018-04-11 06:00:00,5.62,-6.19,-4.96
2018-04-11 06:30:00,5.46,-6.05,-5.24
2018-04-11 07:00:00,4.92,-5.66,-5.34
2018-04-11 07:30:00,4.19,-4.95,-5.26
2018-04-11 08:00:00,2.58,-3.55,-4.95
2018-04-11 08:30:00,0.65,-1.02,-4.24
2018-04-11 09:00:00,-1.54,2.68,-3.24
2018-04-11 09:30:00,-3,7.44,-2.06
2018-04-11 10:00:00,-2.5,10.01,-1.39
2018-04-11 10:30:00,-2,10.28,-1.21
2018-04-11 11:00:00,-2.05,10.23,-1.12
2018-04-11 11:30:00,-2.29,10.35,-0.94
2018-04-11 12:00:00,-2.28,10.37,-0.8
2018-04-11 12:30:00,-2.46,10.24,-0.59
2018-04-11 13:00:00,-2.68,10.87,-0.22
2018-04-11 13:30:00,-2.18,11.48,0.1
2018-04-11 14:00:00,-1.57,11.35,0.14
2018-04-11 14:30:00,-0.85,10.89,0
2018-04-11 15:00:00,-0.04,9.7,-0.38
2018-04-11 15:30:00,0.56,8.01,-0.91
2018-04-11 16:00:00,1.29,6.33,-1.36
2018-04-11 16:30:00,1.74,4.37,-1.75
2018-04-11 17:00:00,1.59,2.58,-2.06
2018-04-11 17:30:00,1.56,1.53,-2.24
2018-04-11 18:00:00,2.23,-0.26,-2.36
2018-04-11 18:30:00,3.22,-2.28,-2.59
2018-04-11 19:00:00,3.71,-3.81,-2.95
2018-04-11 19:30:00,3.94,-4.7,-3.35
2018-04-11 20:00:00,4.08,-5.21,-3.64
2018-04-11 20:30:00,4.06,-5.39,-3.75
2018-04-11 21:00:00,4.37,-5.44,-3.82
2018-04-11 21:30:00,4.98,-6.02,-3.8
2018-04-11 22:00:00,5.49,-6.79,-3.87
2018-04-11 22:30:00,5.91,-7.63,-4.03
2018-04-11 23:00:00,6.1,-8.21,-4.27
2018-04-11 23:30:00,6.29,-8.61,-4.54
2018-04-12 00:00:00,6.53,-8.91,-4.76
2018-04-12 00:30:00,6.96,-9.32,-4.98
2018-04-12 01:00:00,7.25,-9.72,-5.2
2018-04-12 01:30:00,7.16,-9.93,-5.4
2018-04-12 02:00:00,6.91,-9.76,-5.56
2018-04-12 02:30:00,7.19,-9.38,-5.66
2018-04-12 03:00:00,8.47,-9.61,-5.76
2018-04-12 03:30:00,10.09,-10.77,-5.9
2018-04-12 04:00:00,11.09,-12.1,-6.18
2018-04-12 04:30:00,11.86,-13.28,-6.48
2018-04-12 05:00:00,13.32,-14.43,-6.82
2018-04-12 05:30:00,15.06,-15.66,-7.16
2018-04-12 06:00:00,15.77,-16.78,-7.52
2018-04-12 06:30:00,14.54,-17.11,-7.88
2018-04-12 07:00:00,12.01,-16.14,-7.94
2018-04-12 07:30:00,9.46,-13.93,-7.57
2018-04-12 08:00:00,6.55,-11.34,-6.74
2018-04-12 08:30:00,3.03,-7.77,-5.42
2018-04-12 09:00:00,-1.22,-2.5,-3.36
2018-04-12 09:30:00,-5.89,4.3,-0.4
2018-04-12 10:00:00,-10.94,13.65,3.56
2018-04-12 10:30:00,-14.67,20.67,7.12
2018-04-12 11:00:00,-22.17,29.45,10.8
2018-04-12 11:30:00,-25.13,40.75,14.51
2018-04-12 12:00:00,-25.72,44.78,16.91
2018-04-12 12:30:00,-31.4,52.23,18.99
2018-04-12 13:00:00,-33.8,60.21,20.79
2018-04-12 13:30:00,-34.59,64.38,21.69
2018-04-12 14:00:00,-30.34,63.77,21.3
2018-04-12 14:30:00,-25.34,56.72,19.7
2018-04-12 15:00:00,-25.25,55.07,17.83
2018-04-12 15:30:00,-23.68,56.04,16.07
2018-04-12 16:00:00,-20.23,53.21,14.61
2018-04-12 16:30:00,-17.03,49.37,13.16
2018-04-12 17:00:00,-13.06,44.5,11.73
2018-04-12 17:30:00,-9.4,37.1,10.32
2018-04-12 18:00:00,-6.59,28.94,8.97
2018-04-12 18:30:00,-4.29,21.53,7.64
2018-04-12 19:00:00,-1.4,14.68,6.3
2018-04-12 19:30:00,0.77,8.11,4.8
2018-04-12 20:00:00,2.7,2.76,3.36
2018-04-12 20:30:00,4.55,-1.54,2.04
2018-04-12 21:00:00,5.4,-4.82,0.77
2018-04-12 21:30:00,5.86,-6.9,-0.4
2018-04-12 22:00:00,6.24,-8.36,-1.09
2018-04-12 22:30:00,6.28,-9.29,-1.49
2018-04-12 23:00:00,6,-9.62,-1.88
2018-04-12 23:30:00,5.7,-9.47,-2.13
2018-04-13 00:00:00,5.68,-9.2,-2.39
2018-04-13 00:30:00,5.94,-9.15,-2.75
2018-04-13 01:00:00,6.2,-9.14,-3.13
2018-04-13 01:30:00,6.54,-9.1,-3.58
2018-04-13 02:00:00,6.8,-8.95,-4.06
2018-04-13 02:30:00,6.87,-8.75,-4.58
2018-04-13 03:00:00,7.2,-8.6,-5.03
2018-04-13 03:30:00,7.61,-8.55,-5.38
2018-04-13 04:00:00,8.1,-8.5,-5.82
2018-04-13 04:30:00,8.49,-8.44,-6.26
2018-04-13 05:00:00,8.78,-8.4,-6.61
2018-04-13 05:30:00,9.06,-8.38,-6.89
2018-04-13 06:00:00,9.22,-8.39,-7.16
2018-04-13 06:30:00,9.07,-8.34,-7.42
2018-04-13 07:00:00,8.62,-8.08,-7.5
2018-04-13 07:30:00,8.02,-7.79,-7.51
2018-04-13 08:00:00,7.47,-7.68,-7.39
2018-04-13 08:30:00,7.06,-7.6,-7.22
2018-04-13 09:00:00,6.68,-7.46,-7.09
2018-04-13 09:30:00,6.17,-7.14,-6.86
2018-04-13 10:00:00,5.69,-6.52,-6.61
2018-04-13 10:30:00,5.28,-5.9,-6.36
2018-04-13 11:00:00,4.62,-5.35,-6.01
2018-04-13 11:30:00,3.68,-4.29,-5.62
2018-04-13 12:00:00,2.9,-2.86,-5.12
2018-04-13 12:30:00,2.58,-1.8,-4.68
2018-04-13 13:00:00,2.13,-1.3,-4.29
2018-04-13 13:30:00,1.13,-0.23,-3.88
2018-04-13 14:00:00,0.36,1.36,-3.4
2018-04-13 14:30:00,-0.91,2.88,-2.8
2018-04-13 15:00:00,-1.82,5.08,-2.05
2018-04-13 15:30:00,-1.56,6.04,-1.61
2018-04-13 16:00:00,-1.15,5.45,-1.45
2018-04-13 16:30:00,-1.16,4.75,-1.39
2018-04-13 17:00:00,-1.33,4.43,-1.3
2018-04-13 17:30:00,-1.28,4.08,-1.19
2018-04-13 18:00:00,-1.24,3.62,-1.16
2018-04-13 18:30:00,-1.11,3.16,-1.13
2018-04-13 19:00:00,-0.66,2.44,-1.17
2018-04-13 19:30:00,-0.19,1.63,-1.29
2018-04-13 20:00:00,0.26,0.59,-1.45
2018-04-13 20:30:00,0.62,-0.29,-1.61
2018-04-13 21:00:00,0.99,-0.91,-1.74
2018-04-13 21:30:00,1.52,-1.62,-1.88
2018-04-13 22:00:00,2.02,-2.24,-2.11
2018-04-13 22:30:00,2.72,-3.17,-2.37
2018-04-13 23:00:00,3.5,-4.38,-2.71
2018-04-13 23:30:00,4.21,-5.65,-3.05
2018-04-14 00:00:00,4.96,-6.87,-3.43
2018-04-14 00:30:00,5.81,-8.37,-3.85
2018-04-14 01:00:00,6.49,-9.15,-4.3
2018-04-14 01:30:00,7.19,-10.14,-4.72
2018-04-14 02:00:00,7.8,-11.12,-5.1
2018-04-14 02:30:00,8.33,-11.76,-5.48
2018-04-14 03:00:00,9.48,-12.3,-5.77
2018-04-14 03:30:00,9.67,-12.74,-6.03
2018-04-14 04:00:00,9.33,-12.93,-6.22
2018-04-14 04:30:00,9.14,-13.05,-6.32
2018-04-14 05:00:00,9.27,-13.13,-6.38
2018-04-14 05:30:00,9.49,-13.45,-6.44
2018-04-14 06:00:00,9.77,-13.91,-6.52
2018-04-14 06:30:00,9.65,-14.13,-6.55
2018-04-14 07:00:00,8.66,-13.74,-6.46
2018-04-14 07:30:00,6.85,-12.32,-6.09
2018-04-14 08:00:00,4.41,-9.71,-5.37
2018-04-14 08:30:00,1.46,-6.18,-4.17
2018-04-14 09:00:00,-2.13,-1.54,-2.42
2018-04-14 09:30:00,-6.17,5.29,-0.22
2018-04-14 10:00:00,-10.22,14.15,2.6
2018-04-14 10:30:00,-14.28,22.89,5.58
2018-04-14 11:00:00,-18.2,31.34,8.22
2018-04-14 11:30:00,-21.09,38.77,10.38
2018-04-14 12:00:00,-24.52,45.2,12.42
2018-04-14 12:30:00,-25.58,50.02,14.14
2018-04-14 13:00:00,-25.59,52.01,15.36
2018-04-14 13:30:00,-24.63,52.68,16.05
2018-04-14 14:00:00,-23.12,51.52,16.19
2018-04-14 14:30:00,-21.36,48.71,15.98
2018-04-14 15:00:00,-20.41,47.1,15.57
2018-04-14 15:30:00,-17.57,44.76,14.74
2018-04-14 16:00:00,-14.46,39.03,13.47
2018-04-14 16:30:00,-12.39,33.08,12.06
2018-04-14 17:00:00,-10.5,28.08,10.69
2018-04-14 17:30:00,-8.41,23.35,9.33
2018-04-14 18:00:00,-6.32,18.88,7.9
2018-04-14 18:30:00,-4.37,14.5,6.5
2018-04-14 19:00:00,-2.75,10.55,5.21
2018-04-14 19:30:00,-1.3,7.17,4
2018-04-14 20:00:00,-0.27,4.16,2.89
2018-04-14 20:30:00,0.54,2.04,1.94
2018-04-14 21:00:00,1.28,0.54,1.28
2018-04-14 21:30:00,2.06,-0.68,0.65
2018-04-14 22:00:00,2.51,-1.52,0.04
2018-04-14 22:30:00,2.82,-2.15,-0.55
2018-04-14 23:00:00,3.04,-2.75,-1
2018-04-14 23:30:00,3.25,-3.18,-1.32
