Timestamp,Soil.Temperature...0.05m.,Soil.Temperature...0.10m.,Soil.Temperature...0.50m.
2018-02-04 00:30:00,7.01,6.67,6.84
2018-02-04 01:00:00,7.01,6.66,6.84
2018-02-04 01:30:00,7.02,6.65,6.84
2018-02-04 02:00:00,7.08,6.67,6.91
2018-02-04 02:30:00,7.11,6.74,6.93
2018-02-04 03:00:00,7.11,6.76,6.93
2018-02-04 03:30:00,7.11,6.76,6.93
2018-02-04 04:00:00,7.11,6.76,6.94
2018-02-04 04:30:00,7.11,6.76,6.93
2018-02-04 05:00:00,7.13,6.78,6.92
2018-02-04 05:30:00,7.16,6.81,6.86
2018-02-04 06:00:00,7.17,6.83,6.84
2018-02-04 06:30:00,7.17,6.83,6.84
2018-02-04 07:00:00,7.19,6.84,6.85
2018-02-04 07:30:00,7.19,6.84,6.85
2018-02-04 08:00:00,7.2,6.86,6.86
2018-02-04 08:30:00,7.17,6.84,6.91
2018-02-04 09:00:00,7.17,6.84,6.88
2018-02-04 09:30:00,7.18,6.84,6.89
2018-02-04 10:00:00,7.2,6.85,6.9
2018-02-04 10:30:00,7.2,6.86,6.9
2018-02-04 11:00:00,7.21,6.87,6.87
2018-02-04 11:30:00,7.2,6.88,6.91
2018-02-04 12:00:00,7.2,6.86,6.87
2018-02-04 12:30:00,7.16,6.85,6.85
2018-02-04 13:00:00,7.18,6.87,6.87
2018-02-04 13:30:00,7.16,6.86,6.85
2018-02-04 14:00:00,7.14,6.83,6.82
2018-02-04 14:30:00,7.08,6.79,6.76
2018-02-04 15:00:00,7.13,6.83,6.78
2018-02-04 15:30:00,7.17,6.84,6.81
2018-02-04 16:00:00,7.24,6.89,6.84
2018-02-04 16:30:00,7.3,6.92,6.85
2018-02-04 17:00:00,7.38,6.98,6.91
2018-02-04 17:30:00,7.46,7.04,6.97
2018-02-04 18:00:00,7.49,7.06,6.99
2018-02-04 18:30:00,7.52,7.07,6.97
2018-02-04 19:00:00,7.5,7.06,6.93
2018-02-04 19:30:00,7.52,7.06,6.95
2018-02-04 20:00:00,7.51,7.11,6.97
2018-02-04 20:30:00,7.55,7.12,6.95
2018-02-04 21:00:00,7.56,7.1,6.9
2018-02-04 21:30:00,7.57,7.13,6.9
2018-02-04 22:00:00,7.63,7.14,6.92
2018-02-04 22:30:00,7.63,7.18,6.93
2018-02-04 23:00:00,7.65,7.2,6.93
2018-02-04 23:30:00,7.67,7.21,6.94
2018-02-05 00:00:00,7.67,7.21,6.95
2018-02-05 00:30:00,7.67,7.24,6.95
2018-02-05 01:00:00,7.68,7.25,6.94
2018-02-05 01:30:00,7.7,7.24,6.95
2018-02-05 02:00:00,7.66,7.25,6.92
2018-02-05 02:30:00,7.7,7.24,6.98
2018-02-05 03:00:00,7.65,7.25,6.94
2018-02-05 03:30:00,7.63,7.25,6.91
2018-02-05 04:00:00,7.63,7.25,6.93
2018-02-05 04:30:00,7.67,7.3,6.98
2018-02-05 05:00:00,7.66,7.31,6.97
2018-02-05 05:30:00,7.63,7.29,6.94
2018-02-05 06:00:00,7.62,7.27,6.95
2018-02-05 06:30:00,7.62,7.28,6.97
2018-02-05 07:00:00,7.63,7.3,6.99
2018-02-05 07:30:00,7.6,7.29,6.98
2018-02-05 08:00:00,7.61,7.29,6.97
2018-02-05 08:30:00,7.52,7.27,6.99
2018-02-05 09:00:00,7.55,7.26,6.95
2018-02-05 09:30:00,7.51,7.25,6.95
2018-02-05 10:00:00,7.5,7.24,6.95
2018-02-05 10:30:00,7.47,7.22,6.94
2018-02-05 11:00:00,7.49,7.24,6.95
2018-02-05 11:30:00,7.47,7.23,6.96
2018-02-05 12:00:00,7.48,7.25,6.95
2018-02-05 12:30:00,7.48,7.23,6.97
2018-02-05 13:00:00,7.52,7.25,6.99
2018-02-05 13:30:00,7.5,7.25,6.98
2018-02-05 14:00:00,7.48,7.24,7
2018-02-05 14:30:00,7.46,7.23,6.95
2018-02-05 15:00:00,7.47,7.22,6.96
2018-02-05 15:30:00,7.5,7.23,6.99
2018-02-05 16:00:00,7.53,7.27,7.02
2018-02-05 16:30:00,7.56,7.26,7.02
2018-02-05 17:00:00,7.6,7.28,7.04
2018-02-05 17:30:00,7.64,7.31,7.06
2018-02-05 18:00:00,7.65,7.31,7.05
2018-02-05 18:30:00,7.53,7.29,7.04
2018-02-05 19:00:00,7.48,7.12,6.98
2018-02-05 19:30:00,7.5,7.13,6.89
2018-02-05 20:00:00,7.51,7.15,6.87
2018-02-05 20:30:00,7.54,7.16,6.87
2018-02-05 21:00:00,7.52,7.16,6.87
2018-02-05 21:30:00,7.51,7.17,6.87
2018-02-05 22:00:00,7.51,7.18,6.86
2018-02-05 22:30:00,7.48,7.16,6.84
2018-02-05 23:00:00,7.45,7.16,6.84
2018-02-05 23:30:00,7.43,7.15,6.84
2018-02-06 00:00:00,7.42,7.15,6.85
2018-02-06 00:30:00,7.44,7.16,6.86
2018-02-06 01:00:00,7.42,7.17,6.88
2018-02-06 01:30:00,7.4,7.16,6.88
2018-02-06 02:00:00,7.37,7.15,6.87
2018-02-06 02:30:00,7.35,7.14,6.88
2018-02-06 03:00:00,7.34,7.13,6.85
2018-02-06 03:30:00,7.32,7.12,6.86
2018-02-06 04:00:00,7.28,7.1,6.87
2018-02-06 04:30:00,7.26,7.1,6.87
2018-02-06 05:00:00,7.26,7.11,6.88
2018-02-06 05:30:00,7.24,7.09,6.88
2018-02-06 06:00:00,7.21,7.07,6.86
2018-02-06 06:30:00,7.19,7.06,6.88
2018-02-06 07:00:00,7.17,7.06,6.87
2018-02-06 07:30:00,7.17,7.04,6.87
2018-02-06 08:00:00,7.14,7.04,6.9
2018-02-06 08:30:00,7.13,7.02,6.89
2018-02-06 09:00:00,7.11,7.05,7.02
2018-02-06 09:30:00,7.25,7.17,7.06
2018-02-06 10:00:00,7.24,7.16,7.07
2018-02-06 10:30:00,7.23,7.14,7.06
2018-02-06 11:00:00,7.23,7.16,7.08
2018-02-06 11:30:00,7.24,7.15,7.09
2018-02-06 12:00:00,7.21,7.14,7.08
2018-02-06 12:30:00,7.25,7.14,7.08
2018-02-06 13:00:00,7.24,7.12,7.08
2018-02-06 13:30:00,7.22,7.11,7.09
2018-02-06 14:00:00,7.22,7.12,7.1
2018-02-06 14:30:00,7.25,7.13,7.12
2018-02-06 15:00:00,7.21,7.12,7.13
2018-02-06 15:30:00,7.26,7.11,7.12
2018-02-06 16:00:00,7.27,7.12,7.12
2018-02-06 16:30:00,7.28,7.12,7.11
2018-02-06 17:00:00,7.29,7.13,7.13
2018-02-06 17:30:00,7.31,7.13,7.13
2018-02-06 18:00:00,7.33,7.13,7.13
2018-02-06 18:30:00,7.31,7.13,7.11
2018-02-06 19:00:00,7.36,7.15,7.11
2018-02-06 19:30:00,7.34,7.15,7.15
2018-02-06 20:00:00,7.37,7.14,7.13
2018-02-06 20:30:00,7.4,7.15,7.12
2018-02-06 21:00:00,7.4,7.16,7.14
2018-02-06 21:30:00,7.4,7.18,7.13
2018-02-06 22:00:00,7.43,7.18,7.11
2018-02-06 22:30:00,7.44,7.19,7.11
2018-02-06 23:00:00,7.42,7.18,7.15
2018-02-06 23:30:00,7.41,7.2,7.16
2018-02-07 00:00:00,7.41,7.21,7.12
2018-02-07 00:30:00,7.43,7.22,7.12
2018-02-07 01:00:00,7.46,7.21,7.12
2018-02-07 01:30:00,7.48,7.22,7.14
2018-02-07 02:00:00,7.48,7.22,7.14
2018-02-07 02:30:00,7.49,7.22,7.15
2018-02-07 03:00:00,7.49,7.22,7.16
2018-02-07 03:30:00,7.5,7.22,7.17
2018-02-07 04:00:00,7.49,7.22,7.18
2018-02-07 04:30:00,7.49,7.22,7.18
2018-02-07 05:00:00,7.46,7.22,7.19
2018-02-07 05:30:00,7.47,7.24,7.19
2018-02-07 06:00:00,7.46,7.24,7.18
2018-02-07 06:30:00,7.45,7.24,7.18
2018-02-07 07:00:00,7.46,7.23,7.19
2018-02-07 07:30:00,7.46,7.24,7.2
2018-02-07 08:00:00,7.47,7.24,7.2
2018-02-07 08:30:00,7.44,7.23,7.21
2018-02-07 09:00:00,7.43,7.25,7.18
2018-02-07 09:30:00,7.47,7.28,7.13
2018-02-07 10:00:00,7.44,7.22,7.19
2018-02-07 10:30:00,7.48,7.26,7.14
2018-02-07 11:00:00,7.45,7.22,7.2
2018-02-07 11:30:00,7.47,7.27,7.16
2018-02-07 12:00:00,7.45,7.24,7.17
2018-02-07 12:30:00,7.43,7.23,7.21
2018-02-07 13:00:00,7.44,7.26,7.2
2018-02-07 13:30:00,7.43,7.24,7.22
2018-02-07 14:00:00,7.42,7.23,7.22
2018-02-07 14:30:00,7.44,7.26,7.2
2018-02-07 15:00:00,7.47,7.29,7.14
2018-02-07 15:30:00,7.5,7.28,7.15
2018-02-07 16:00:00,7.52,7.26,7.17
2018-02-07 16:30:00,7.5,7.3,7.16
2018-02-07 17:00:00,7.48,7.29,7.2
2018-02-07 17:30:00,7.54,7.26,7.23
2018-02-07 18:00:00,7.53,7.32,7.19
2018-02-07 18:30:00,7.55,7.29,7.2
2018-02-07 19:00:00,7.56,7.27,7.23
2018-02-07 19:30:00,7.53,7.32,7.18
2018-02-07 20:00:00,7.58,7.27,7.24
2018-02-07 20:30:00,7.6,7.27,7.25
2018-02-07 21:00:00,7.61,7.28,7.25
2018-02-07 21:30:00,7.61,7.29,7.24
2018-02-07 22:00:00,7.58,7.33,7.18
2018-02-07 22:30:00,7.6,7.3,7.24
2018-02-07 23:00:00,7.56,7.37,7.2
2018-02-07 23:30:00,7.58,7.37,7.23
2018-02-08 00:00:00,7.59,7.35,7.24
2018-02-08 00:30:00,7.64,7.33,7.19
2018-02-08 01:00:00,7.65,7.32,7.24
2018-02-08 01:30:00,7.58,7.37,7.2
2018-02-08 02:00:00,7.61,7.37,7.25
2018-02-08 02:30:00,7.61,7.35,7.22
2018-02-08 03:00:00,7.63,7.35,7.19
2018-02-08 03:30:00,7.65,7.37,7.25
2018-02-08 04:00:00,7.64,7.4,7.26
2018-02-08 04:30:00,7.65,7.39,7.27
2018-02-08 05:00:00,7.63,7.39,7.24
2018-02-08 05:30:00,7.67,7.41,7.27
2018-02-08 06:00:00,7.7,7.44,7.31
2018-02-08 06:30:00,7.68,7.44,7.3
2018-02-08 07:00:00,7.48,7.29,7.25
2018-02-08 07:30:00,7.46,7.19,7.16
2018-02-08 08:00:00,7.42,7.24,7.07
2018-02-08 08:30:00,7.43,7.27,7.22
2018-02-08 09:00:00,7.58,7.38,7.25
2018-02-08 09:30:00,7.56,7.37,7.23
2018-02-08 10:00:00,7.51,7.34,7.21
2018-02-08 10:30:00,7.44,7.29,7.16
2018-02-08 11:00:00,7.45,7.31,7.18
2018-02-08 11:30:00,7.46,7.32,7.22
2018-02-08 12:00:00,7.49,7.32,7.27
2018-02-08 12:30:00,7.5,7.34,7.26
2018-02-08 13:00:00,7.48,7.34,7.25
2018-02-08 13:30:00,7.52,7.36,7.28
2018-02-08 14:00:00,7.52,7.34,7.26
2018-02-08 14:30:00,7.52,7.31,7.29
2018-02-08 15:00:00,7.55,7.35,7.24
2018-02-08 15:30:00,7.58,7.33,7.26
2018-02-08 16:00:00,7.61,7.37,7.27
2018-02-08 16:30:00,7.65,7.39,7.29
2018-02-08 17:00:00,7.67,7.41,7.3
2018-02-08 17:30:00,7.71,7.43,7.3
2018-02-08 18:00:00,7.72,7.44,7.3
2018-02-08 18:30:00,7.74,7.4,7.26
2018-02-08 19:00:00,7.75,7.45,7.3
2018-02-08 19:30:00,7.79,7.48,7.32
2018-02-08 20:00:00,7.82,7.5,7.33
2018-02-08 20:30:00,7.81,7.51,7.34
2018-02-08 21:00:00,7.63,7.45,7.33
2018-02-08 21:30:00,7.64,7.34,7.17
2018-02-08 22:00:00,7.62,7.33,7.14
2018-02-08 22:30:00,7.61,7.33,7.15
2018-02-08 23:00:00,7.59,7.32,7.13
2018-02-08 23:30:00,7.58,7.33,7.15
2018-02-09 00:00:00,7.56,7.34,7.16
2018-02-09 00:30:00,7.55,7.34,7.17
2018-02-09 01:00:00,7.49,7.31,7.15
2018-02-09 01:30:00,7.45,7.29,7.13
2018-02-09 02:00:00,7.45,7.3,7.18
2018-02-09 02:30:00,7.4,7.28,7.13
2018-02-09 03:00:00,7.33,7.23,7.13
2018-02-09 03:30:00,7.29,7.24,7.12
2018-02-09 04:00:00,7.3,7.21,7.15
2018-02-09 04:30:00,7.29,7.23,7.17
2018-02-09 05:00:00,7.21,7.18,7.17
2018-02-09 05:30:00,7.18,7.18,7.15
2018-02-09 06:00:00,7.15,7.15,7.14
2018-02-09 06:30:00,7.13,7.14,7.14
2018-02-09 07:00:00,7.1,7.11,7.15
2018-02-09 07:30:00,7.08,7.1,7.15
2018-02-09 08:00:00,7.05,7.08,7.17
2018-02-09 08:30:00,7.01,7.08,7.14
2018-02-09 09:00:00,7.02,7.03,7.19
2018-02-09 09:30:00,7.04,7.05,7.21
2018-02-09 10:00:00,7,7.05,7.22
2018-02-09 10:30:00,6.94,7.05,7.21
2018-02-09 11:00:00,6.96,6.99,7.18
2018-02-09 11:30:00,6.95,7,7.17
2018-02-09 12:00:00,6.9,6.97,7.16
2018-02-09 12:30:00,NA,NA,NA
2018-02-09 13:00:00,NA,NA,NA
2018-02-09 13:30:00,NA,NA,NA
2018-02-09 14:00:00,NA,NA,NA
2018-02-09 14:30:00,NA,NA,NA
2018-02-09 15:00:00,6.99,7.02,7.27
2018-02-09 15:30:00,7.03,7.07,7.35
2018-02-09 16:00:00,7.03,7.02,7.27
2018-02-09 16:30:00,7.05,7.01,7.29
2018-02-09 17:00:00,7.13,7.06,7.37
2018-02-09 17:30:00,7.19,7.11,7.4
2018-02-09 18:00:00,7.13,7.07,7.27
2018-02-09 18:30:00,7.03,6.92,7.2
2018-02-09 19:00:00,7.05,6.93,7.2
2018-02-09 19:30:00,7.07,6.93,7.2
2018-02-09 20:00:00,7.08,6.94,7.21
2018-02-09 20:30:00,7.13,6.96,7.21
2018-02-09 21:00:00,7.15,6.96,7.22
2018-02-09 21:30:00,7.17,6.98,7.23
2018-02-09 22:00:00,7.13,6.97,7.22
2018-02-09 22:30:00,7.13,6.99,7.22
2018-02-09 23:00:00,7.14,6.99,7.23
2018-02-09 23:30:00,7.19,7.02,7.27
2018-02-10 00:00:00,7.2,7.04,7.28
2018-02-10 00:30:00,7.18,7.03,7.28
2018-02-10 01:00:00,7.17,7.01,7.27
2018-02-10 01:30:00,7.13,7,7.26
2018-02-10 02:00:00,7.12,7,7.26
2018-02-10 02:30:00,7.1,7,7.27
2018-02-10 03:00:00,7.07,6.99,7.25
2018-02-10 03:30:00,7.02,6.95,7.24
2018-02-10 04:00:00,7.02,6.94,7.25
2018-02-10 04:30:00,7.01,6.95,7.26
2018-02-10 05:00:00,6.96,6.94,7.27
2018-02-10 05:30:00,6.93,6.92,7.26
2018-02-10 06:00:00,6.91,6.91,7.27
2018-02-10 06:30:00,6.86,6.9,7.28
2018-02-10 07:00:00,6.84,6.88,7.27
2018-02-10 07:30:00,6.79,6.85,7.27
2018-02-10 08:00:00,6.75,6.82,7.23
2018-02-10 08:30:00,6.7,6.78,7.23
2018-02-10 09:00:00,6.65,6.77,7.22
2018-02-10 09:30:00,6.61,6.74,7.23
2018-02-10 10:00:00,6.6,6.75,7.26
2018-02-10 10:30:00,6.54,6.71,7.23
2018-02-10 11:00:00,6.49,6.67,7.21
2018-02-10 11:30:00,6.44,6.62,7.19
2018-02-10 12:00:00,6.38,6.6,7.19
2018-02-10 12:30:00,6.39,6.56,7.17
2018-02-10 13:00:00,6.52,6.73,7.17
2018-02-10 13:30:00,6.52,6.74,7.21
2018-02-10 14:00:00,6.49,6.71,7.2
2018-02-10 14:30:00,6.42,6.63,7.22
2018-02-10 15:00:00,6.42,6.63,7.35
2018-02-10 15:30:00,6.46,6.63,7.36
2018-02-10 16:00:00,6.49,6.63,7.39
2018-02-10 16:30:00,6.56,6.69,7.4
2018-02-10 17:00:00,6.48,6.58,7.31
2018-02-10 17:30:00,6.46,6.54,7.34
2018-02-10 18:00:00,6.49,6.54,7.34
2018-02-10 18:30:00,6.5,6.53,7.33
2018-02-10 19:00:00,6.51,6.53,7.32
2018-02-10 19:30:00,6.52,6.52,7.3
2018-02-10 20:00:00,6.52,6.51,7.3
2018-02-10 20:30:00,6.48,6.49,7.26
2018-02-10 21:00:00,6.45,6.49,7.25
2018-02-10 21:30:00,6.45,6.49,7.27
2018-02-10 22:00:00,6.46,6.49,7.29
2018-02-10 22:30:00,6.45,6.49,7.29
2018-02-10 23:00:00,6.45,6.52,7.28
2018-02-10 23:30:00,6.46,6.5,7.3
2018-02-11 00:00:00,6.45,6.5,7.31
2018-02-11 00:30:00,6.42,6.48,7.28
2018-02-11 01:00:00,6.41,6.47,7.28
2018-02-11 01:30:00,6.39,6.46,7.26
2018-02-11 02:00:00,6.39,6.44,7.3
2018-02-11 02:30:00,6.38,6.43,7.3
2018-02-11 03:00:00,6.35,6.47,7.32
2018-02-11 03:30:00,6.36,6.47,7.33
2018-02-11 04:00:00,6.32,6.45,7.32
2018-02-11 04:30:00,6.32,6.41,7.3
2018-02-11 05:00:00,6.29,6.43,7.31
2018-02-11 05:30:00,6.29,6.38,7.28
2018-02-11 06:00:00,6.27,6.41,7.31
2018-02-11 06:30:00,6.26,6.37,7.31
2018-02-11 07:00:00,6.26,6.38,7.31
2018-02-11 07:30:00,6.26,6.36,7.31
2018-02-11 08:00:00,6.24,6.37,7.29
2018-02-11 08:30:00,6.21,6.34,7.31
2018-02-11 09:00:00,6.19,6.35,7.32
2018-02-11 09:30:00,6.17,6.33,7.33
2018-02-11 10:00:00,6.1,6.26,7.26
2018-02-11 10:30:00,6.06,6.23,7.25
2018-02-11 11:00:00,6.04,6.24,7.27
2018-02-11 11:30:00,6.13,6.25,7.28
2018-02-11 12:00:00,6.2,6.38,7.24
2018-02-11 12:30:00,6.17,6.35,7.29
2018-02-11 13:00:00,6.19,6.34,7.41
2018-02-11 13:30:00,6.17,6.31,7.38
2018-02-11 14:00:00,6.19,6.32,7.4
2018-02-11 14:30:00,6.2,6.3,7.41
2018-02-11 15:00:00,6.21,6.33,7.43
2018-02-11 15:30:00,6.23,6.33,7.45
2018-02-11 16:00:00,6.27,6.34,7.43
2018-02-11 16:30:00,6.31,6.36,7.46
2018-02-11 17:00:00,6.41,6.41,7.51
2018-02-11 17:30:00,6.46,6.42,7.37
2018-02-11 18:00:00,6.34,6.29,7.33
2018-02-11 18:30:00,6.37,6.28,7.34
2018-02-11 19:00:00,6.41,6.31,7.36
2018-02-11 19:30:00,6.46,6.34,7.36
2018-02-11 20:00:00,6.48,6.35,7.36
2018-02-11 20:30:00,6.49,6.36,7.34
2018-02-11 21:00:00,6.49,6.37,7.33
2018-02-11 21:30:00,6.46,6.35,7.32
2018-02-11 22:00:00,6.44,6.36,7.31
2018-02-11 22:30:00,6.46,6.36,7.32
2018-02-11 23:00:00,6.45,6.39,7.31
2018-02-11 23:30:00,6.44,6.38,7.34
2018-02-12 00:00:00,6.45,6.4,7.35
2018-02-12 00:30:00,6.43,6.4,7.35
2018-02-12 01:00:00,6.41,6.38,7.34
2018-02-12 01:30:00,6.39,6.4,7.34
2018-02-12 02:00:00,6.38,6.39,7.33
2018-02-12 02:30:00,6.35,6.37,7.35
2018-02-12 03:00:00,6.35,6.37,7.35
2018-02-12 03:30:00,6.33,6.35,7.32
2018-02-12 04:00:00,6.3,6.33,7.34
2018-02-12 04:30:00,6.26,6.32,7.33
2018-02-12 05:00:00,6.2,6.28,7.31
2018-02-12 05:30:00,6.17,6.25,7.29
2018-02-12 06:00:00,6.12,6.25,7.32
2018-02-12 06:30:00,6.1,6.26,7.34
2018-02-12 07:00:00,6.12,6.26,7.36
2018-02-12 07:30:00,6.1,6.26,7.38
2018-02-12 08:00:00,6.01,6.2,7.34
2018-02-12 08:30:00,5.95,6.18,7.34
2018-02-12 09:00:00,5.9,6.15,7.33
2018-02-12 09:30:00,5.87,6.13,7.33
2018-02-12 10:00:00,5.87,6.12,7.34
2018-02-12 10:30:00,5.85,6.1,7.34
2018-02-12 11:00:00,5.76,6.06,7.33
2018-02-12 11:30:00,5.71,6.02,7.3
2018-02-12 12:00:00,5.65,5.97,7.26
2018-02-12 12:30:00,5.6,5.93,7.24
2018-02-12 13:00:00,5.73,5.98,7.22
2018-02-12 13:30:00,5.65,5.99,7.2
2018-02-12 14:00:00,5.68,6,7.37
2018-02-12 14:30:00,5.73,6.02,7.41
2018-02-12 15:00:00,5.71,5.99,7.43
2018-02-12 15:30:00,5.74,6.03,7.45
2018-02-12 16:00:00,5.76,5.97,7.44
2018-02-12 16:30:00,5.77,5.99,7.46
2018-02-12 17:00:00,5.85,6.04,7.44
2018-02-12 17:30:00,5.9,6.05,7.37
2018-02-12 18:00:00,5.75,5.92,7.4
2018-02-12 18:30:00,5.78,5.93,7.41
2018-02-12 19:00:00,5.82,5.92,7.38
2018-02-12 19:30:00,5.84,5.92,7.37
2018-02-12 20:00:00,5.84,5.91,7.37
2018-02-12 20:30:00,5.87,5.91,7.35
2018-02-12 21:00:00,5.87,5.91,7.33
2018-02-12 21:30:00,5.86,5.9,7.34
2018-02-12 22:00:00,5.88,5.92,7.32
2018-02-12 22:30:00,5.86,5.9,7.33
2018-02-12 23:00:00,5.86,5.92,7.34
2018-02-12 23:30:00,5.85,5.91,7.34
2018-02-13 00:00:00,5.85,5.91,7.34
2018-02-13 00:30:00,5.83,5.9,7.35
2018-02-13 01:00:00,5.8,5.88,7.36
2018-02-13 01:30:00,5.79,5.9,7.34
2018-02-13 02:00:00,5.78,5.88,7.35
2018-02-13 02:30:00,5.74,5.87,7.35
2018-02-13 03:00:00,5.68,5.87,7.33
2018-02-13 03:30:00,5.64,5.84,7.35
2018-02-13 04:00:00,5.59,5.82,7.33
2018-02-13 04:30:00,5.56,5.79,7.34
2018-02-13 05:00:00,5.53,5.79,7.34
2018-02-13 05:30:00,5.48,5.75,7.3
2018-02-13 06:00:00,5.42,5.72,7.29
2018-02-13 06:30:00,5.41,5.7,7.31
2018-02-13 07:00:00,5.39,5.7,7.3
2018-02-13 07:30:00,5.37,5.71,7.29
2018-02-13 08:00:00,5.3,5.64,7.29
2018-02-13 08:30:00,5.25,5.61,7.28
2018-02-13 09:00:00,5.2,5.57,7.26
2018-02-13 09:30:00,5.19,5.56,7.28
2018-02-13 10:00:00,5.13,5.53,7.25
2018-02-13 10:30:00,5.14,5.52,7.27
2018-02-13 11:00:00,5.09,5.49,7.26
2018-02-13 11:30:00,5.05,5.47,7.24
2018-02-13 12:00:00,5.18,5.58,7.22
2018-02-13 12:30:00,5.22,5.61,7.28
2018-02-13 13:00:00,5.21,5.62,7.29
2018-02-13 13:30:00,5.18,5.6,7.26
2018-02-13 14:00:00,5.1,5.52,7.32
2018-02-13 14:30:00,5.14,5.53,7.43
2018-02-13 15:00:00,5.18,5.57,7.48
2018-02-13 15:30:00,5.2,5.57,7.46
2018-02-13 16:00:00,5.23,5.57,7.31
2018-02-13 16:30:00,5.24,5.56,7.31
2018-02-13 17:00:00,5.27,5.57,7.31
2018-02-13 17:30:00,5.33,5.49,7.32
2018-02-13 18:00:00,5.16,5.38,7.31
2018-02-13 18:30:00,5.14,5.38,7.31
2018-02-13 19:00:00,5.14,5.37,7.29
2018-02-13 19:30:00,5.18,5.39,7.32
2018-02-13 20:00:00,5.19,5.39,7.31
2018-02-13 20:30:00,5.19,5.39,7.3
2018-02-13 21:00:00,5.2,5.39,7.3
2018-02-13 21:30:00,5.21,5.4,7.31
2018-02-13 22:00:00,5.22,5.4,7.3
2018-02-13 22:30:00,5.24,5.41,7.3
2018-02-13 23:00:00,5.25,5.41,7.31
2018-02-13 23:30:00,5.25,5.4,7.28
2018-02-14 00:00:00,5.26,5.42,7.31
2018-02-14 00:30:00,5.26,5.39,7.28
2018-02-14 01:00:00,5.24,5.4,7.29
2018-02-14 01:30:00,5.27,5.42,7.32
2018-02-14 02:00:00,5.28,5.42,7.31
2018-02-14 02:30:00,5.26,5.43,7.26
2018-02-14 03:00:00,5.26,5.45,7.26
2018-02-14 03:30:00,5.29,5.41,7.29
2018-02-14 04:00:00,5.24,5.44,7.29
2018-02-14 04:30:00,5.23,5.41,7.27
2018-02-14 05:00:00,5.23,5.4,7.31
2018-02-14 05:30:00,5.24,5.41,7.31
2018-02-14 06:00:00,5.2,5.42,7.32
2018-02-14 06:30:00,5.17,5.41,7.32
2018-02-14 07:00:00,5.14,5.38,7.28
2018-02-14 07:30:00,5.13,5.33,7.25
2018-02-14 08:00:00,5.1,5.32,7.27
2018-02-14 08:30:00,5.08,5.34,7.25
2018-02-14 09:00:00,5.06,5.32,7.27
2018-02-14 09:30:00,5.04,5.31,7.28
2018-02-14 10:00:00,5,5.29,7.26
2018-02-14 10:30:00,4.96,5.26,7.24
2018-02-14 11:00:00,4.9,5.22,7.21
2018-02-14 11:30:00,4.89,5.2,7.21
2018-02-14 12:00:00,4.94,5.19,7.21
2018-02-14 12:30:00,5.07,5.35,7.21
2018-02-14 13:00:00,5.03,5.35,7.2
2018-02-14 13:30:00,5.05,5.35,7.21
2018-02-14 14:00:00,4.98,5.28,7.18
2018-02-14 14:30:00,5,5.28,7.34
2018-02-14 15:00:00,5.02,5.3,7.38
2018-02-14 15:30:00,5.06,5.34,7.41
2018-02-14 16:00:00,5.1,5.29,7.37
2018-02-14 16:30:00,5.13,5.31,7.38
2018-02-14 17:00:00,5.21,5.37,7.44
2018-02-14 17:30:00,5.28,5.4,7.32
2018-02-14 18:00:00,5.34,5.41,7.29
2018-02-14 18:30:00,5.21,5.26,7.29
2018-02-14 19:00:00,5.25,5.27,7.29
2018-02-14 19:30:00,5.27,5.29,7.29
2018-02-14 20:00:00,5.3,5.3,7.27
2018-02-14 20:30:00,5.33,5.31,7.27
2018-02-14 21:00:00,5.3,5.29,7.22
2018-02-14 21:30:00,5.3,5.3,7.21
2018-02-14 22:00:00,5.31,5.31,7.21
2018-02-14 22:30:00,5.36,5.35,7.25
2018-02-14 23:00:00,5.36,5.36,7.22
2018-02-14 23:30:00,5.34,5.34,7.2
2018-02-15 00:00:00,5.36,5.35,7.23
2018-02-15 00:30:00,5.36,5.39,7.26
2018-02-15 01:00:00,5.36,5.39,7.23
2018-02-15 01:30:00,5.36,5.4,7.24
2018-02-15 02:00:00,5.36,5.4,7.23
2018-02-15 02:30:00,5.32,5.38,7.2
2018-02-15 03:00:00,5.31,5.37,7.2
2018-02-15 03:30:00,5.32,5.39,7.23
2018-02-15 04:00:00,5.29,5.41,7.19
2018-02-15 04:30:00,5.25,5.37,7.19
2018-02-15 05:00:00,5.28,5.39,7.22
2018-02-15 05:30:00,5.29,5.39,7.25
2018-02-15 06:00:00,5.24,5.37,7.22
2018-02-15 06:30:00,5.19,5.34,7.19
2018-02-15 07:00:00,5.17,5.31,7.21
2018-02-15 07:30:00,5.14,5.3,7.2
2018-02-15 08:00:00,5.11,5.3,7.18
2018-02-15 08:30:00,5.05,5.27,7.15
2018-02-15 09:00:00,5.02,5.26,7.15
2018-02-15 09:30:00,5.01,5.25,7.16
2018-02-15 10:00:00,4.94,5.22,7.15
2018-02-15 10:30:00,4.94,5.2,7.14
2018-02-15 11:00:00,4.91,5.18,7.13
2018-02-15 11:30:00,4.87,5.16,7.12
2018-02-15 12:00:00,5.04,5.29,7.12
2018-02-15 12:30:00,5.02,5.34,7.13
2018-02-15 13:00:00,5.05,5.31,7.17
2018-02-15 13:30:00,5.06,5.32,7.16
2018-02-15 14:00:00,5.03,5.35,7.13
2018-02-15 14:30:00,5.06,5.3,7.18
2018-02-15 15:00:00,5.04,5.33,7.14
2018-02-15 15:30:00,5.07,5.31,7.17
