time_stamp,air_temperature_main,relative_humidity_main,precipitation_main,soil_temperature_10cm,soil_temperature_20cm,global_radiation_main,wind_speed_main
10/12/2017 11:30:00 AM,7.24,102,0,10.27,11.89,121.6,0.19
10/12/2017 12:00:00 PM,7.61,101.8,0,10.38,11.89,174.9,0.12
10/12/2017 12:30:00 PM,7.73,100.2,0,10.5,11.9,177.4,0.37
10/12/2017 1:00:00 PM,8.28,97.1,0,10.61,11.89,235.2,0.81
10/12/2017 1:30:00 PM,9.31,92.4,0,10.72,11.89,394.1,1.25
10/12/2017 2:00:00 PM,10.07,85.4,0,10.86,11.89,372.8,1.5
10/12/2017 2:30:00 PM,10.16,84.3,0,11.04,11.91,284.7,1.54
10/12/2017 3:00:00 PM,10.03,84.8,0,11.26,11.94,241.6,1.24
10/12/2017 3:30:00 PM,9.28,87.8,0,11.49,11.98,132.8,0.68
10/12/2017 4:00:00 PM,9.22,88.5,0,11.68,12.01,139.4,0.96
10/12/2017 4:30:00 PM,9.17,89.8,0,11.85,12.06,136.3,0.51
10/12/2017 5:00:00 PM,8.81,90.6,0,11.99,12.11,64.66,0.67
10/12/2017 5:30:00 PM,8.35,91.8,0,12.09,12.16,19.77,0.34
10/12/2017 6:00:00 PM,7.91,93.4,0,12.16,12.21,13.14,0.21
10/12/2017 6:30:00 PM,7.76,94.3,0,12.18,12.25,12.72,0.13
10/12/2017 7:00:00 PM,7.5,95,0,12.19,12.28,12.7,0.12
10/12/2017 7:30:00 PM,7.65,95.6,0,12.16,12.31,12.61,0.08
10/12/2017 8:00:00 PM,7.8,94.8,0,12.14,12.35,12.69,0.08
10/12/2017 8:30:00 PM,7.8,93.4,0,12.1,12.38,12.7,0.12
10/12/2017 9:00:00 PM,7.78,93.1,0,12.07,12.4,12.69,0.02
10/12/2017 9:30:00 PM,7.75,94,0.2,12.03,12.41,12.53,0.02
10/12/2017 10:00:00 PM,7.51,95.4,0.4,11.99,12.42,12.46,0
10/12/2017 10:30:00 PM,7.18,96,0.2,11.96,12.42,12.45,0
10/12/2017 11:00:00 PM,7.03,97.6,0.2,11.92,12.42,12.44,0
10/12/2017 11:30:00 PM,6.41,98.3,0,11.89,12.42,12.47,0
10/13/2017,5.63,99.5,0,11.84,12.4,12.57,0
10/13/2017 12:30:00 AM,5.3,101.9,0,11.77,12.37,12.61,0
10/13/2017 1:00:00 AM,5.66,102.3,0,11.69,12.35,12.65,0
10/13/2017 1:30:00 AM,7.05,101.9,0,11.62,12.34,12.44,0.24
10/13/2017 2:00:00 AM,7.71,95.6,0,11.55,12.35,12.38,0.45
10/13/2017 2:30:00 AM,7.51,88.2,0,11.49,12.34,12.41,0.65
10/13/2017 3:00:00 AM,7.62,83.6,0,11.43,12.32,12.44,0.42
10/13/2017 3:30:00 AM,7.59,82.6,0,11.38,12.31,12.48,0.2
10/13/2017 4:00:00 AM,7.58,84.6,0,11.33,12.28,12.48,0.15
10/13/2017 4:30:00 AM,7.42,85.8,0,11.29,12.26,12.49,0.28
10/13/2017 5:00:00 AM,7.2,85.6,0,11.24,12.23,12.47,0.07
10/13/2017 5:30:00 AM,7.1,85.8,0,11.19,12.2,12.41,0.1
10/13/2017 6:00:00 AM,6.46,88.9,0,11.14,12.17,12.5,0.01
10/13/2017 6:30:00 AM,5.65,94.3,0,11.08,12.13,13.26,0.21
10/13/2017 7:00:00 AM,5.29,97.2,0,11.01,12.08,18.45,0.25
10/13/2017 7:30:00 AM,5.34,98.7,0,10.93,12.05,35.41,0.2
10/13/2017 8:00:00 AM,5.87,99.3,0,10.86,12.02,132.7,0
10/13/2017 8:30:00 AM,7.1,98.6,0,10.75,11.98,187.5,0.02
10/13/2017 9:00:00 AM,8.89,88.5,0,10.69,11.96,244.1,0.23
10/13/2017 9:30:00 AM,9.25,81.8,0,10.69,11.97,187.9,0.01
10/13/2017 10:00:00 AM,8.35,85.3,0,10.74,11.98,108.2,0
10/13/2017 10:30:00 AM,9.07,84.1,0,10.71,11.92,342.2,0
10/13/2017 11:00:00 AM,10.73,74.8,0,10.69,11.84,497.6,0.21
10/13/2017 11:30:00 AM,11.21,70.1,0,10.77,11.81,477.4,0.01
10/13/2017 12:00:00 PM,10.95,70.2,0,10.92,11.79,470.3,0.18
10/13/2017 12:30:00 PM,10.66,72.9,0,11.14,11.81,446.9,0.12
10/13/2017 1:00:00 PM,10.96,73.2,0,11.37,11.82,435.9,0.35
10/13/2017 1:30:00 PM,10.88,76.1,0,11.64,11.86,416.3,0.53
10/13/2017 2:00:00 PM,11.16,75,0,11.89,11.91,386,0.22
10/13/2017 2:30:00 PM,11.21,75.1,0,12.14,11.97,347.6,0.02
10/13/2017 3:00:00 PM,11.12,72.2,0,12.39,12.06,301.7,0.12
10/13/2017 3:30:00 PM,11.14,71.2,0,12.6,12.15,249.9,0.13
10/13/2017 4:00:00 PM,10.83,71.8,0,12.77,12.23,201.3,0.06
10/13/2017 4:30:00 PM,10.68,69,0,12.91,12.32,140.8,0
10/13/2017 5:00:00 PM,10.03,71.6,0,13.01,12.4,77.6,0
10/13/2017 5:30:00 PM,8.56,77.8,0,13.07,12.49,21.99,0
10/13/2017 6:00:00 PM,6.99,86.6,0,13.07,12.53,13.41,0
10/13/2017 6:30:00 PM,6.16,91.8,0,12.99,12.55,12.76,0
10/13/2017 7:00:00 PM,6.01,94,0,12.89,12.57,12.73,0
10/13/2017 7:30:00 PM,5.65,94.7,0,12.77,12.6,12.72,0
10/13/2017 8:00:00 PM,5.65,95.7,0,12.64,12.61,12.61,0
10/13/2017 8:30:00 PM,5.86,95.9,0,12.51,12.62,12.48,0
10/13/2017 9:00:00 PM,5.8,95.9,0,12.37,12.63,12.51,0
10/13/2017 9:30:00 PM,6.05,95.5,0,12.24,12.62,12.57,0.15
10/13/2017 10:00:00 PM,5.99,94.6,0,12.11,12.61,12.66,0.1
10/13/2017 10:30:00 PM,5.93,94.5,0,11.98,12.59,12.58,0.09
10/13/2017 11:00:00 PM,5.86,94.4,0,11.85,12.56,12.43,0.3
10/13/2017 11:30:00 PM,5.86,93.9,0,11.73,12.53,12.7,0.14
10/14/2017,6.03,91.9,0,11.62,12.49,12.71,0.64
10/14/2017 12:30:00 AM,6.28,90.9,0,11.51,12.45,12.71,1.41
10/14/2017 1:00:00 AM,6.45,91.8,0,11.42,12.41,12.63,1.44
10/14/2017 1:30:00 AM,6.43,93.3,0,11.33,12.37,12.45,1.79
10/14/2017 2:00:00 AM,6.39,94.3,0,11.25,12.34,12.32,1.58
10/14/2017 2:30:00 AM,6.29,94.8,0,11.18,12.29,12.45,1.31
10/14/2017 3:00:00 AM,6.35,95,0,11.11,12.25,12.45,1.58
10/14/2017 3:30:00 AM,6.65,94.4,0,11.05,12.21,12.45,1.87
10/14/2017 4:00:00 AM,6.8,93.6,0,11.01,12.18,12.44,1.74
10/14/2017 4:30:00 AM,6.8,93.3,0,10.96,12.14,12.44,1.76
10/14/2017 5:00:00 AM,6.77,92.9,0,10.93,12.1,12.44,1.75
10/14/2017 5:30:00 AM,6.87,91.7,0,10.9,12.06,12.44,1.97
10/14/2017 6:00:00 AM,6.79,91.5,0,10.88,12.03,12.41,1.6
10/14/2017 6:30:00 AM,6.86,91.3,0,10.86,12,12.59,1.47
10/14/2017 7:00:00 AM,6.96,90.4,0,10.84,11.97,15.49,1.62
10/14/2017 7:30:00 AM,7.11,89.1,0,10.83,11.95,25.57,1.58
10/14/2017 8:00:00 AM,7.43,87.4,0,10.81,11.92,44.06,1.55
10/14/2017 8:30:00 AM,7.7,85.7,0,10.81,11.9,57.33,1.35
10/14/2017 9:00:00 AM,8.04,84.9,0,10.81,11.88,82.6,1.13
10/14/2017 9:30:00 AM,8.41,83.4,0,10.82,11.87,100.6,1.4
10/14/2017 10:00:00 AM,8.57,82.2,0,10.85,11.86,105,1.36
10/14/2017 10:30:00 AM,8.83,82,0,10.89,11.84,123.8,1.06
10/14/2017 11:00:00 AM,9.27,80.8,0,10.93,11.84,153,1.61
10/14/2017 11:30:00 AM,9.43,80.3,0,11,11.84,125,1.66
10/14/2017 12:00:00 PM,9.61,79.2,0,11.07,11.83,105.4,1.26
10/14/2017 12:30:00 PM,9.77,75,0,11.16,11.83,119.8,1.59
10/14/2017 1:00:00 PM,9.73,70.3,0,11.24,11.84,144.6,1.92
10/14/2017 1:30:00 PM,9.85,71.4,0,11.31,11.85,122.3,0.66
10/14/2017 2:00:00 PM,9.3,78.5,0,11.4,11.88,79.7,0.86
10/14/2017 2:30:00 PM,8.98,80.3,0,11.49,11.9,65.5,1.09
10/14/2017 3:00:00 PM,8.61,80.9,0,11.56,11.92,44.94,1.24
10/14/2017 3:30:00 PM,8.16,86.6,0,11.61,11.93,40.3,0.98
10/14/2017 4:00:00 PM,7.68,92.1,0.6,11.65,11.95,32.31,0.24
10/14/2017 4:30:00 PM,7.51,93.6,0.2,11.67,11.96,26.78,0.11
10/14/2017 5:00:00 PM,7.43,94.2,0,11.68,11.98,22.3,0.04
10/14/2017 5:30:00 PM,7.28,95.2,0.4,11.68,11.99,13.97,0.23
10/14/2017 6:00:00 PM,7.17,96.4,0.2,11.68,12.01,12.66,0
10/14/2017 6:30:00 PM,7.27,96.6,0,11.67,12.03,12.47,0
10/14/2017 7:00:00 PM,7.45,95.8,0,11.65,12.04,11.98,0
10/14/2017 7:30:00 PM,7.6,94.5,0,11.63,12.05,12.09,0
10/14/2017 8:00:00 PM,7.69,94,0,11.61,12.05,11.98,0
10/14/2017 8:30:00 PM,7.79,93.8,0,11.58,12.06,11.9,0
10/14/2017 9:00:00 PM,7.96,93.1,0,11.56,12.06,12.39,0.06
10/14/2017 9:30:00 PM,8.22,91.1,0,11.54,12.06,12.47,0.01
10/14/2017 10:00:00 PM,8.39,89.6,0,11.52,12.06,12.57,0
10/14/2017 10:30:00 PM,8.47,89.3,0,11.51,12.06,12.49,0
10/14/2017 11:00:00 PM,8.64,87.9,0,11.49,12.06,12.44,0.06
10/14/2017 11:30:00 PM,8.8,86.6,0,11.48,12.06,12.47,0.22
10/15/2017,8.82,86.8,0,11.46,12.06,12.44,0.04
10/15/2017 12:30:00 AM,8.81,87.3,0,11.45,12.05,12.43,0.07
10/15/2017 1:00:00 AM,8.96,85.9,0,11.44,12.05,12.43,0.13
10/15/2017 1:30:00 AM,8.73,89.8,0,11.43,12.04,12.43,0
10/15/2017 2:00:00 AM,8.68,89.7,0,11.42,12.03,12.4,0
10/15/2017 2:30:00 AM,8.66,89.6,0,11.41,12.03,12.41,0.03
10/15/2017 3:00:00 AM,8.83,88.6,0,11.39,12.02,12.43,0.01
10/15/2017 3:30:00 AM,8.94,87.4,0,11.39,12.01,12.42,0.01
10/15/2017 4:00:00 AM,8.92,87.8,0,11.38,12.01,12.43,0.03
10/15/2017 4:30:00 AM,9.17,85.7,0,11.37,12,12.39,0.04
10/15/2017 5:00:00 AM,9.12,86.3,0,11.37,12,12.43,0.02
10/15/2017 5:30:00 AM,9.08,86.6,0,11.36,11.99,12.42,0
10/15/2017 6:00:00 AM,9.1,86.3,0,11.35,11.98,12.43,0
10/15/2017 6:30:00 AM,8.88,89.6,0,11.35,11.98,12.75,0
10/15/2017 7:00:00 AM,8.83,92.6,0,11.34,11.97,18.53,0
10/15/2017 7:30:00 AM,8.95,94.1,0,11.33,11.96,31.35,0
10/15/2017 8:00:00 AM,9.32,94.6,0,11.33,11.96,58.69,0
10/15/2017 8:30:00 AM,9.9,93.1,0,11.32,11.95,92.9,0
10/15/2017 9:00:00 AM,10.5,87.8,0,11.33,11.95,99.2,0
10/15/2017 9:30:00 AM,10.47,88.6,0,11.34,11.95,151.9,0.04
10/15/2017 10:00:00 AM,11.54,85.4,0,11.34,11.92,257,0
10/15/2017 10:30:00 AM,12.26,81,0,11.37,11.9,305.2,0.01
10/15/2017 11:00:00 AM,12.48,79.2,0,11.41,11.87,393.6,0.11
10/15/2017 11:30:00 AM,12.73,77.6,0,11.52,11.87,439.5,0.02
10/15/2017 12:00:00 PM,12.93,76.6,0,11.66,11.88,426.5,0.1
10/15/2017 12:30:00 PM,13.32,74.7,0,11.84,11.89,425.9,0
10/15/2017 1:00:00 PM,12.97,76.6,0,12.05,11.94,416.3,0.01
10/15/2017 1:30:00 PM,13.01,75.6,0,12.29,11.99,395.3,0.06
10/15/2017 2:00:00 PM,13.41,73.3,0,12.51,12.05,365.8,0.01
10/15/2017 2:30:00 PM,13.6,70.9,0,12.74,12.12,330.3,0
10/15/2017 3:00:00 PM,13.88,69.1,0,12.96,12.21,288.8,0
10/15/2017 3:30:00 PM,13.64,70.4,0,13.17,12.32,247.6,0
10/15/2017 4:00:00 PM,12.85,74.8,0,13.35,12.44,144.4,0
10/15/2017 4:30:00 PM,12.05,79.2,0,13.53,12.55,41.19,0
10/15/2017 5:00:00 PM,11.28,84,0,13.63,12.64,24.83,0
10/15/2017 5:30:00 PM,10.91,82.3,0,13.68,12.72,14.2,0
10/15/2017 6:00:00 PM,10.49,84.4,0,13.69,12.8,12.73,0
10/15/2017 6:30:00 PM,10.45,84.3,0,13.66,12.86,12.69,0
10/15/2017 7:00:00 PM,10.74,81,0,13.62,12.91,12.61,0
10/15/2017 7:30:00 PM,10.67,82.6,0,13.58,12.96,12.57,0
10/15/2017 8:00:00 PM,10.5,84.6,0,13.52,13,12.66,0
10/15/2017 8:30:00 PM,10.24,85.1,0,13.47,13.03,12.7,0
10/15/2017 9:00:00 PM,10.34,85.4,0,13.41,13.05,12.65,0
10/15/2017 9:30:00 PM,10.36,87.5,0,13.35,13.07,12.61,0
10/15/2017 10:00:00 PM,10.57,85.1,0,13.3,13.08,12.55,0
10/15/2017 10:30:00 PM,10.73,82.8,0,13.24,13.08,12.55,0
10/15/2017 11:00:00 PM,11,81.7,0,13.19,13.08,12.55,0.06
10/15/2017 11:30:00 PM,11.33,81.1,0,13.14,13.09,12.46,0.29
10/16/2017,11.43,80.5,0,13.1,13.09,12.43,0.27
10/16/2017 12:30:00 AM,11.47,80.4,0,13.06,13.08,12.44,0.22
10/16/2017 1:00:00 AM,11.48,79.9,0,13.02,13.08,12.44,0.44
10/16/2017 1:30:00 AM,11.49,79.8,0,12.98,13.07,12.44,0.25
10/16/2017 2:00:00 AM,11.35,80.5,0,12.95,13.07,12.44,0.14
10/16/2017 2:30:00 AM,11.24,81.1,0,12.91,13.06,12.47,0.55
10/16/2017 3:00:00 AM,11.03,84.4,0.4,12.88,13.05,12.59,0.91
10/16/2017 3:30:00 AM,10.21,92.7,0.4,12.85,13.04,12.51,0.71
10/16/2017 4:00:00 AM,10.01,95.7,0,12.82,13.03,12.59,0.51
10/16/2017 4:30:00 AM,10.05,96.4,0,12.78,13.01,12.51,0.28
10/16/2017 5:00:00 AM,10.09,96.8,0,12.75,13,12.46,0.69
10/16/2017 5:30:00 AM,10.2,96.7,0,12.72,12.99,12.25,1
10/16/2017 6:00:00 AM,10.28,96.6,0,12.69,12.98,12.25,1.3
10/16/2017 6:30:00 AM,10.27,96.9,0,12.66,12.97,12.57,1.66
10/16/2017 7:00:00 AM,10.21,97.3,0.2,12.64,12.96,14.86,1.85
10/16/2017 7:30:00 AM,10.22,97.8,0,12.62,12.95,22.84,1.83
10/16/2017 8:00:00 AM,10.38,98.1,0,12.59,12.94,34.24,1.61
10/16/2017 8:30:00 AM,10.72,97.7,0,12.57,12.93,70.6,1.87
10/16/2017 9:00:00 AM,11.01,96.3,0,12.56,12.92,61.86,1.51
10/16/2017 9:30:00 AM,11.19,95.4,0,12.55,12.91,50.27,1.18
10/16/2017 10:00:00 AM,11.15,94.8,0,12.56,12.9,38.84,1.5
10/16/2017 10:30:00 AM,11.17,93.9,0,12.58,12.89,50.19,1.15
10/16/2017 11:00:00 AM,11.25,92.7,0,12.6,12.89,34.77,1.09
10/16/2017 11:30:00 AM,11.24,93.3,0,12.62,12.89,36.98,1.07
10/16/2017 12:00:00 PM,11.12,94.7,0.6,12.63,12.89,39.16,0.56
10/16/2017 12:30:00 PM,11.01,96.7,0.6,12.65,12.88,34.24,0.57
10/16/2017 1:00:00 PM,10.87,98.1,1,12.66,12.88,37.02,0.78
10/16/2017 1:30:00 PM,10.76,99.2,0.6,12.67,12.89,33.57,1.66
10/16/2017 2:00:00 PM,10.67,101.5,0.2,12.68,12.89,32.48,1.72
10/16/2017 2:30:00 PM,10.65,101.5,0.2,12.68,12.89,26.55,1.83
10/16/2017 3:00:00 PM,10.62,101.6,0,12.68,12.9,27.45,1.63
10/16/2017 3:30:00 PM,10.63,101.6,0,12.68,12.9,29.73,2.09
10/16/2017 4:00:00 PM,10.61,101.6,0,12.68,12.9,33.64,2.08
10/16/2017 4:30:00 PM,10.65,101.6,0.2,12.68,12.9,24.95,1.84
10/16/2017 5:00:00 PM,10.55,101.5,0,12.68,12.9,16.19,1.73
10/16/2017 5:30:00 PM,10.46,101.6,0.4,12.68,12.91,13.16,1.74
10/16/2017 6:00:00 PM,10.45,101.6,0.6,12.67,12.91,12.44,2.23
10/16/2017 6:30:00 PM,10.6,101.6,0,12.66,12.91,12.44,1.91
10/16/2017 7:00:00 PM,10.69,101.6,0.8,12.65,12.91,12.5,1.09
10/16/2017 7:30:00 PM,10.65,101.6,1.4,12.63,12.9,12.44,0.68
10/16/2017 8:00:00 PM,10.67,101.6,2,12.61,12.9,12.41,1
10/16/2017 8:30:00 PM,10.73,101.6,1.6,12.58,12.89,12.43,1.69
10/16/2017 9:00:00 PM,10.81,101.6,3,12.54,12.88,12.43,1.58
10/16/2017 9:30:00 PM,10.87,101.5,2.6,12.49,12.87,12.43,1.71
10/16/2017 10:00:00 PM,10.93,101.5,0.4,12.44,12.85,12.42,1.63
10/16/2017 10:30:00 PM,10.99,101.5,0.2,12.41,12.84,12.43,2.16
10/16/2017 11:00:00 PM,11.03,101.4,0,12.4,12.83,12.44,1.75
10/16/2017 11:30:00 PM,11.04,101.4,0,12.38,12.81,12.53,1.8
10/17/2017,11.11,101.4,0,12.38,12.8,12.67,1.9
10/17/2017 12:30:00 AM,11.14,101.4,0,12.37,12.8,12.55,1.77
10/17/2017 1:00:00 AM,11.13,101.4,0,12.37,12.79,12.46,1.66
10/17/2017 1:30:00 AM,11.21,100.8,0,12.37,12.78,12.54,1.83
10/17/2017 2:00:00 AM,11.15,99.9,0,12.37,12.78,12.51,2.7
10/17/2017 2:30:00 AM,11.08,100,0,12.37,12.77,12.5,2.14
10/17/2017 3:00:00 AM,11.12,100.2,0,12.37,12.76,12.45,2.45
10/17/2017 3:30:00 AM,11.31,99.2,0,12.37,12.76,12.46,2.88
10/17/2017 4:00:00 AM,11.35,98.4,0,12.37,12.76,12.64,2.55
10/17/2017 4:30:00 AM,11.48,98.4,0.2,12.37,12.75,12.4,3.02
10/17/2017 5:00:00 AM,11.54,98.3,0,12.36,12.75,11.61,2.74
10/17/2017 5:30:00 AM,11.61,97.6,0,12.36,12.75,12.43,3.08
10/17/2017 6:00:00 AM,11.39,98,0,12.35,12.74,12.49,2.88
10/17/2017 6:30:00 AM,11.33,98.6,0.8,12.35,12.74,12.49,2.15
10/17/2017 7:00:00 AM,11.22,100.8,0.8,12.35,12.74,14.04,2.01
10/17/2017 7:30:00 AM,11.42,101.4,1,12.35,12.73,16.23,0.91
10/17/2017 8:00:00 AM,11.46,101.4,0.6,12.34,12.73,21.53,0.31
10/17/2017 8:30:00 AM,10.78,99.6,0.2,12.34,12.72,34.16,0.99
10/17/2017 9:00:00 AM,10.2,94.8,0,12.34,12.72,141.3,0.77
10/17/2017 9:30:00 AM,11.04,86.3,0,12.29,12.68,279.5,1.3
10/17/2017 10:00:00 AM,11.3,83.7,0,12.29,12.67,335,0.94
10/17/2017 10:30:00 AM,12,82,0,12.27,12.65,374.3,0.64
10/17/2017 11:00:00 AM,12.63,79.6,0,12.29,12.63,428.1,1.05
10/17/2017 11:30:00 AM,13.22,73.9,0,12.35,12.61,430,0.66
10/17/2017 12:00:00 PM,13.3,72.8,0,12.45,12.6,429.3,0.15
10/17/2017 12:30:00 PM,13.18,71.8,0,12.59,12.61,430.7,0.32
10/17/2017 1:00:00 PM,13.29,71.5,0,12.77,12.65,360.9,0.32
10/17/2017 1:30:00 PM,12.95,74.4,0,13.01,12.72,269.6,0.04
10/17/2017 2:00:00 PM,13.31,67.33,0,13.19,12.77,359.5,0.41
10/17/2017 2:30:00 PM,13.36,65.71,0,13.35,12.82,249.9,0.36
10/17/2017 3:00:00 PM,12.7,73.1,0,13.55,12.91,160.1,0.07
10/17/2017 3:30:00 PM,12.2,78.8,0,13.7,12.99,114.6,0.09
10/17/2017 4:00:00 PM,11.97,78.3,0,13.81,13.07,80.9,0
10/17/2017 4:30:00 PM,11.44,80.8,0,13.89,13.14,51.58,0
10/17/2017 5:00:00 PM,11.03,82.8,0,13.93,13.2,26.94,0
10/17/2017 5:30:00 PM,10.44,85,0,13.94,13.26,15.08,0
10/17/2017 6:00:00 PM,10.19,87.2,0,13.92,13.3,12.72,0
10/17/2017 6:30:00 PM,10.16,86.9,0,13.89,13.34,12.68,0
10/17/2017 7:00:00 PM,9.69,88.2,0,13.84,13.37,12.56,0
10/17/2017 7:30:00 PM,9.23,92,0,13.77,13.39,12.45,0
10/17/2017 8:00:00 PM,9.06,93.2,0,13.69,13.41,12.47,0.04
10/17/2017 8:30:00 PM,9.26,90.3,0,13.61,13.41,12.56,0.74
10/17/2017 9:00:00 PM,9.62,81.3,0,13.53,13.42,12.55,1
10/17/2017 9:30:00 PM,9.47,80.2,0,13.45,13.42,12.6,0.73
10/17/2017 10:00:00 PM,9.16,84.3,0,13.37,13.41,12.7,1.53
10/17/2017 10:30:00 PM,9.01,85.6,0,13.28,13.4,12.71,1.45
10/17/2017 11:00:00 PM,8.72,86.5,0,13.19,13.38,12.71,1.14
10/17/2017 11:30:00 PM,8.58,87.1,0,13.1,13.36,12.71,1.55
10/18/2017,8.61,85,0,13.01,13.34,12.7,1.73
10/18/2017 12:30:00 AM,8.7,82.6,0,12.92,13.31,12.72,2.42
10/18/2017 1:00:00 AM,8.54,81.4,0,12.85,13.29,12.72,2.76
10/18/2017 1:30:00 AM,8.54,81.1,0,12.77,13.26,12.72,2
10/18/2017 2:00:00 AM,8.48,82.1,0,12.7,13.23,12.72,1.99
10/18/2017 2:30:00 AM,8.5,81.1,0,12.63,13.2,12.68,1.99
10/18/2017 3:00:00 AM,8.66,79.8,0,12.56,13.17,12.67,1.68
10/18/2017 3:30:00 AM,8.86,78.6,0,12.5,13.14,12.62,1.41
10/18/2017 4:00:00 AM,8.87,79,0,12.45,13.11,12.55,0.56
10/18/2017 4:30:00 AM,9.1,76.9,0,12.4,13.07,12.5,1.12
10/18/2017 5:00:00 AM,9.35,73.6,0,12.35,13.05,12.47,3.02
10/18/2017 5:30:00 AM,9.54,72.7,0,12.31,13.02,12.47,3.06
10/18/2017 6:00:00 AM,9.6,72.5,0,12.27,12.99,12.45,2.78
10/18/2017 6:30:00 AM,9.66,71.9,0,12.23,12.96,12.48,2.4
10/18/2017 7:00:00 AM,9.18,77.3,0.4,12.2,12.94,13.12,2.12
10/18/2017 7:30:00 AM,8.41,85.7,0.6,12.16,12.9,15.57,2.5
10/18/2017 8:00:00 AM,8.09,91.1,0.6,12.12,12.86,20.55,2.26
10/18/2017 8:30:00 AM,8.04,93.4,0.8,12.08,12.83,26.13,3.35
10/18/2017 9:00:00 AM,7.82,94.9,1.4,12.05,12.8,33.8,3.48
10/18/2017 9:30:00 AM,7.71,97.2,1.8,12.01,12.77,33.66,4.04
10/18/2017 10:00:00 AM,8.01,98.4,1.4,11.95,12.74,33.94,4.37
10/18/2017 10:30:00 AM,8.33,99.6,2,11.9,12.71,32.9,3.56
10/18/2017 11:00:00 AM,8.74,101.5,2.2,11.84,12.68,36.41,4.59
10/18/2017 11:30:00 AM,8.75,101.8,4.4,11.78,12.64,31.66,3.84
10/18/2017 12:00:00 PM,8.65,101.8,3.2,11.66,12.58,27.68,3.96
10/18/2017 12:30:00 PM,8.86,101.8,2.6,11.57,12.52,31.73,4.18
10/18/2017 1:00:00 PM,9.19,101.8,2.6,11.53,12.47,28.41,4.17
10/18/2017 1:30:00 PM,9.93,101.7,4,11.49,12.42,20.6,3.17
10/18/2017 2:00:00 PM,10.05,101.6,8.4,11.42,12.36,16.18,0.54
10/18/2017 2:30:00 PM,9.93,101.7,7.8,11.29,12.25,17.58,0.47
10/18/2017 3:00:00 PM,10.3,101.6,2.2,11.2,12.16,25.4,0.04
10/18/2017 3:30:00 PM,10.47,101.6,1.8,11.18,12.11,20.68,0.14
10/18/2017 4:00:00 PM,10.63,101.6,2,11.19,12.08,17.83,0.22
10/18/2017 4:30:00 PM,10.79,101.6,2,11.2,12.05,17.14,0.13
10/18/2017 5:00:00 PM,10.96,101.5,1,11.22,12.03,14.1,0.19
10/18/2017 5:30:00 PM,11.08,101.5,0.8,11.24,12.01,12.71,1.15
10/18/2017 6:00:00 PM,11.31,101.4,0.2,11.27,12,12.67,1.46
10/18/2017 6:30:00 PM,11.57,101.4,0,11.3,12,12.63,1.03
10/18/2017 7:00:00 PM,11.77,101.2,0,11.33,11.99,12.64,1.71
10/18/2017 7:30:00 PM,11.53,99.5,0,11.36,12,12.66,1.32
10/18/2017 8:00:00 PM,11.19,96.8,0,11.39,12,12.62,0.74
10/18/2017 8:30:00 PM,11.24,92.7,0,11.41,12,12.61,0.54
10/18/2017 9:00:00 PM,11.2,91.6,0,11.43,12,12.63,0.62
10/18/2017 9:30:00 PM,11.24,90.8,0,11.44,12.01,12.71,1.41
10/18/2017 10:00:00 PM,11.03,92.6,0,11.45,12.01,12.73,1.32
10/18/2017 10:30:00 PM,10.99,95.4,0,11.46,12.02,12.74,0.6
10/18/2017 11:00:00 PM,10.99,94.3,0,11.48,12.02,12.7,1.2
10/18/2017 11:30:00 PM,11.29,89.1,0,11.48,12.02,12.68,1.93
10/19/2017,10.86,93.1,0,11.49,12.03,12.64,1.45
10/19/2017 12:30:00 AM,10.57,95.3,0.2,11.5,12.03,12.49,0.57
10/19/2017 1:00:00 AM,10.67,96.3,0,11.5,12.03,12.5,1.33
10/19/2017 1:30:00 AM,10.89,97.1,0.2,11.51,12.03,12.45,1.15
10/19/2017 2:00:00 AM,11.12,97.8,0.6,11.51,12.04,12.43,0.92
10/19/2017 2:30:00 AM,11.18,98.4,0,11.51,12.04,12.43,1.11
10/19/2017 3:00:00 AM,11.09,98.2,0,11.52,12.04,12.46,1.09
10/19/2017 3:30:00 AM,10.95,98.3,0,11.53,12.04,12.45,1.42
10/19/2017 4:00:00 AM,10.81,98.5,0,11.53,12.05,12.51,1.28
10/19/2017 4:30:00 AM,10.78,98.6,1.2,11.53,12.05,12.62,0.62
10/19/2017 5:00:00 AM,10.77,100.1,0.4,11.53,12.05,12.65,0.72
10/19/2017 5:30:00 AM,10.67,101.6,0.2,11.53,12.05,12.68,0.7
10/19/2017 6:00:00 AM,10.59,101.6,0,11.53,12.05,12.55,1.25
10/19/2017 6:30:00 AM,10.67,101.6,0,11.53,12.05,12.37,1.4
10/19/2017 7:00:00 AM,10.81,101.6,0,11.53,12.04,13.94,1.65
10/19/2017 7:30:00 AM,10.81,101.6,0,11.53,12.05,18.27,1.74
10/19/2017 8:00:00 AM,10.82,100.5,0,11.54,12.05,27.8,1.6
10/19/2017 8:30:00 AM,11.06,99.6,0,11.54,12.04,59.43,1.47
10/19/2017 9:00:00 AM,11.03,99,0.6,11.55,12.05,37.43,0.86
10/19/2017 9:30:00 AM,10.86,99.5,2.6,11.56,12.04,47.53,0.34
10/19/2017 10:00:00 AM,10.77,101.2,1,11.57,12.04,93.4,1.13
10/19/2017 10:30:00 AM,10.89,101.6,0,11.58,12.04,94.6,0.97
