"Timestamp","AIR_TEMP_2M","AIR_TEMP_38CM","ORP_10CM","ORP_30CM","INCOMING_PAR","REFLECTED_PAR","PRECIP","SHORTWAVE_IN","SHORTWAVE_OUT","LONGWAVE_IN","LONGWAVE_OUT","RH_2M","RH_38CM","SHFP_1","SHFP_2","SHFP_3","SVWC","SOIL_TEMP_5CM","SOIL_TEMP_10CM","SOIL_TEMP_50CM","WTH","WATER_TEMP_10CM","WATER_TEMP_30CM","WIND_VELOCITY_CUP","WIND_VELOCITY_EC2"
2017-11-19 04:30:00,8.53,7.47,-321.03,-235.09,0.01,0.26,0.1,0.14,1.92,339.24,348.09,75.79,83.7,-213.24,-3.82,-2.68,82.78,7.83,7.82,9.07,-35.4,7.56,8.52,0,NA
2017-11-19 05:00:00,8.5,7.43,-320.76,-235.02,0.02,0.32,0,0,2.5,339.61,347.89,75.56,83.33,-210.4,-3.78,-2.84,82.77,7.84,7.84,9.05,-35.39,7.58,8.55,0,NA
2017-11-19 05:30:00,8.6,7.69,-320.68,-235.28,0.02,0.15,0,0.01,0.8,339.77,348.87,74.47,80.59,-196.19,-3.74,-2.92,82.77,7.82,7.81,9.07,-35.39,7.54,8.56,0,NA
2017-11-19 06:00:00,8.61,7.81,-320.5,-234.95,0,0.06,0,0.02,0.79,338.64,348.91,74.03,78.73,-214.63,-3.72,-3.05,82.77,7.79,7.78,9.07,-35.38,7.54,8.57,0,NA
2017-11-19 06:30:00,8.5,7.62,-320.56,-234.84,0,0.05,0,0,0.57,339.63,348.21,74.03,79.84,-249.97,-3.67,-3.2,82.77,7.81,7.8,9.11,-35.34,7.52,8.58,0,NA
2017-11-19 07:00:00,8.65,7.76,-320.57,-234.99,0.02,0.06,0.1,0,0.53,340.63,348.33,73.1,78.77,-188.95,-3.68,-3.3,82.77,7.82,7.82,9.1,-35.33,7.5,8.59,0,NA
2017-11-19 07:30:00,8.36,7.41,-321.74,-235.46,0.17,0.08,0.2,0,0.58,339.9,347.48,77.4,83.94,-96.76,-3.68,-3.42,82.78,7.82,7.82,9.07,-35.3,7.53,8.59,0,NA
2017-11-19 08:00:00,8.47,7.47,-321.38,-234.99,2.32,0.09,0,0.06,0.28,338.48,347.69,75.31,82.01,-103.39,-3.62,-3.41,82.79,7.8,7.8,9.1,-35.28,7.51,8.57,0,NA
2017-11-19 08:30:00,8.68,7.88,-320.79,-234.89,7.31,0.21,0,1.31,0.54,338.71,348.65,72.71,77.37,-5.65,-3.54,-3.44,82.78,7.78,7.79,9.07,-35.3,7.48,8.56,0,NA
2017-11-19 09:00:00,8.32,7.54,-320.95,-234.93,14.7,0.7,0.1,5.9,0.28,339.65,347.43,74.78,80.01,60.06,-3.46,-3.39,82.78,7.77,7.78,9.1,-35.26,7.5,8.58,0,NA
2017-11-19 09:30:00,8.11,7.25,-321.23,-235.3,24.43,1.38,0.2,11.54,0.05,339.39,346.36,75.25,81.46,57.66,-3.37,-3.36,82.79,7.8,7.82,9.08,-35.22,7.45,8.58,0,NA
2017-11-19 10:00:00,7.82,6.93,-322.72,-236.93,34.35,2.53,0.5,16.53,0.25,339.65,345.78,78.63,85.43,78.56,-3.34,-3.45,82.82,7.78,7.8,9.1,-35.12,7.46,8.57,0,NA
2017-11-19 10:30:00,7.52,6.42,-327.49,-237.11,38.86,2.71,0.7,19.68,1.03,339.19,345.05,81.63,90.99,-231.54,-3.36,-3.39,82.88,7.77,7.8,9.08,-34.97,7.46,8.52,0,NA
2017-11-19 11:00:00,7.48,6.29,-331.54,-236.98,42.53,2.92,0.7,21.04,1.51,338.69,345.04,81.84,91.49,-235.35,-3.27,-3.34,82.94,7.63,7.65,9.08,-34.86,7.45,8.5,0,NA
2017-11-19 11:30:00,7.57,6.44,-334.5,-237.23,37.12,2.58,1,17.77,1.58,339.26,345.44,83.17,93.27,-235.56,-3.14,-3.23,83.02,7.55,7.58,9.07,-34.69,7.44,8.49,0,NA
2017-11-19 12:00:00,7.59,6.5,-338.79,-235.55,43.46,2.95,1.1,20.59,1.69,340.73,346.67,86.67,97.19,-228.88,-3.06,-3.02,83.13,7.51,7.55,9.07,-34.47,7.43,8.49,0,NA
2017-11-19 12:30:00,7.68,6.59,-341.89,-235.54,46.8,3.07,0.8,22.4,1.97,341.97,347.59,87.84,98.85,-248.2,-2.87,-2.71,83.24,7.51,7.53,9.04,-34.34,7.4,8.49,0,NA
2017-11-19 13:00:00,7.64,6.53,-342.77,-235.59,46.67,3.04,1.2,22.25,1.95,342.74,347.33,87.56,98.87,-225.96,-2.49,-2.31,83.33,7.62,7.62,9,-34.18,7.37,8.49,0,NA
2017-11-19 13:30:00,7.54,6.42,-345.75,-235.45,32.47,2.35,1.2,15.21,1.26,341.95,346.26,87.22,98.21,-214.47,-2.06,-1.94,83.52,7.62,7.62,9.01,-33.95,7.36,8.5,0,NA
2017-11-19 14:00:00,7.43,6.35,-346.9,-235.98,28.79,2.1,0.9,13.95,1.61,341.67,345.71,87.16,98.2,-226.08,-1.85,-1.79,83.65,7.56,7.56,9.06,-33.84,7.36,8.49,0,NA
2017-11-19 14:30:00,7.39,6.24,-346.46,-236.74,18.36,1.64,0.6,9.02,1.39,341.54,345.21,86.47,98.01,-218.44,-1.86,-1.74,83.73,7.45,7.47,9.01,-33.79,7.37,8.5,0,NA
2017-11-19 15:00:00,7.36,6.39,-348.39,-236.3,13.36,1.48,1,6.06,1.19,342.39,345.4,88.24,98.53,-213.62,-1.98,-1.91,83.83,7.4,7.47,9,-33.68,7.32,8.47,0,NA
2017-11-19 15:30:00,7.04,6.2,-348.43,-236.73,8.81,1.3,1.1,3.71,0.89,343.28,344.9,90.49,99.4,-195.28,-2.24,-2.01,83.96,7.39,7.46,9.02,-33.56,7.31,8.48,0,NA
2017-11-19 16:00:00,7.33,6.42,-351.59,-236.09,6.42,1.15,1.4,2.88,0.39,343,345.9,91.32,99.97,-155.35,-2.43,-2.04,84.2,7.41,7.44,9,-33.3,7.33,8.49,0,NA
2017-11-19 16:30:00,7.39,6.48,-352.71,-235.65,1.8,1.04,1.1,0.81,0.33,341.94,346.02,90.87,99.95,-168.19,-2.64,-2.06,84.35,7.51,7.51,9.03,-33.17,7.34,8.49,0,NA
2017-11-19 17:00:00,7.16,6.25,-354.49,-236.55,0.07,0.98,1.1,0.08,0.27,340.68,344.66,90.42,99.72,-154.78,-2.68,-2.01,84.5,7.52,7.52,9.03,-33.04,7.32,8.5,0,NA
2017-11-19 17:30:00,6.96,6.07,-354.71,-236.45,0.06,0.96,1.5,0.02,0.25,340.66,343.24,90.75,99.76,-154.81,-2.85,-2.04,84.65,7.41,7.42,8.99,-32.89,7.33,8.49,0,NA
2017-11-19 18:00:00,6.65,5.92,-357.4,-236.22,0.06,1.05,2.4,0,0.12,340.43,342.46,92.27,100,-151.81,-3.14,-2.15,84.92,7.32,7.43,9.02,-32.62,7.33,8.49,0,NA
2017-11-19 18:30:00,6.32,5.57,-362.51,-236.24,0.07,1.04,1.2,0.02,0.12,338.45,341.22,93.09,100,-163.9,-3.45,-2.31,85.26,7.32,7.4,9,-32.42,7.26,8.49,0,NA
2017-11-19 19:00:00,6.28,5.42,-361.52,-236.75,0.05,1.01,0.6,0.08,0.08,337.79,340.99,92.57,100,-149.31,-3.59,-2.54,85.37,7.3,7.39,9,-32.39,7.22,8.49,0,NA
2017-11-19 19:30:00,6.09,5.4,-360.34,-236.67,0.08,1.01,0.7,0.02,0.01,337.37,341.1,93.9,100,-143.67,-3.85,-2.7,85.43,7.31,7.35,9,-32.29,7.19,8.49,0,NA
2017-11-19 20:00:00,6.01,5.32,-358.68,-237.03,0.05,0.99,0.4,0.08,0.01,336.18,340.89,93.68,100,-119.53,-3.94,-2.74,85.47,7.26,7.38,8.98,-32.25,7.22,8.48,0,NA
2017-11-19 20:30:00,5.92,5.33,-357.68,-237.41,0.07,1.02,0.8,0.06,0.05,336.33,340.34,94.13,100,-130.62,-4.09,-2.91,85.54,7.26,7.33,8.99,-32.15,7.17,8.49,0,NA
2017-11-19 21:00:00,5.73,5.17,-356.87,-237.62,0.05,1.04,0.7,0.07,0.07,335.34,339,93.93,100,-147.78,-4.31,-3.07,85.57,7.24,7.34,8.97,-32.1,7.19,8.48,0,NA
2017-11-19 21:30:00,5.63,5.08,-357.7,-236.97,0.04,1.06,1,0.04,0.1,335.93,338.53,94.65,100,-170.98,-4.46,-3.2,85.75,7.24,7.3,9,-31.95,7.15,8.49,0,NA
2017-11-19 22:00:00,5.62,5.11,-358.88,-236.93,0.04,1.1,0.4,0.11,0.21,336.63,338.64,95.02,100,-144.1,-4.72,-3.33,85.83,7.23,7.29,8.95,-31.93,7.16,8.45,0,NA
2017-11-19 22:30:00,5.65,5.16,-356.93,-236.74,0.04,1.12,0.9,0,0.12,338.58,338.98,95.51,100,-217.91,-4.76,-3.38,85.92,7.23,7.29,8.93,-31.84,7.15,8.46,0,NA
2017-11-19 23:00:00,5.07,4.81,-357.33,-236.25,0.04,1.31,0.6,0,0.06,335.83,336.97,96.37,100,-180.21,-4.8,-3.43,86.03,7.28,7.29,8.94,-31.72,7.13,8.47,0,NA
2017-11-19 23:30:00,4.49,4.19,-357.08,-236.18,0.05,1.41,0.1,0,0.05,332.85,334.21,96.64,100,-175.73,-4.8,-3.6,86.05,7.26,7.27,8.97,-31.7,7.12,8.49,0,NA
2017-11-20 00:00:00,4.39,4.01,-355.34,-235.94,0.04,1.36,0.1,0.3,0.18,332.09,333.41,96.32,100,-197.6,-4.93,-3.78,86.05,7.23,7.26,8.95,-31.71,7.11,8.48,0,NA
2017-11-20 00:30:00,4.58,4.12,-353.49,-235.79,0.04,1.46,0,0.7,0.34,333.07,334.36,95.56,100,-166.21,-5.14,-4.03,86.04,7.22,7.22,8.94,-31.78,7.07,8.47,0,NA
2017-11-20 01:00:00,4.7,4.17,-352.74,-235.72,0.03,1.27,0,0.8,0.37,333.55,335.09,95.48,100,-136.5,-5.2,-4.16,86.02,7.18,7.19,8.9,-31.8,7.06,8.47,0,NA
2017-11-20 01:30:00,4.95,4.41,-351.91,-235.92,0.03,1.31,0,0.51,0.3,334.81,336.16,95.68,100,-131,-5.22,-4.25,86.03,7.15,7.2,8.93,-31.8,7.04,8.46,0,NA
2017-11-20 02:00:00,5.03,4.56,-350.51,-236.19,0.05,1.22,0.2,0,0.05,335.68,336.51,96.42,100,-171.06,-5.21,-4.21,86.06,7.11,7.18,8.92,-31.79,7.03,8.46,0,NA
2017-11-20 02:30:00,5.08,4.64,-351.05,-236.25,0.05,1.13,0.2,0,0.08,336.39,336.96,96.91,100,-215.62,-5.18,-4.09,86.05,7.1,7.15,8.89,-31.77,7,8.46,0,NA
2017-11-20 03:00:00,5.16,4.7,-351.04,-236.22,0.03,1.24,0.2,0,0.05,336.96,337.49,97.04,100,-214.44,-5.15,-3.99,86.09,7.07,7.13,8.91,-31.74,7,8.46,0,NA
2017-11-20 03:30:00,5.07,4.63,-351.19,-236.38,0.04,1.36,0.7,0,0.06,336.83,337.23,97.17,100,-141.31,-5.09,-3.91,86.1,7.03,7.14,8.86,-31.68,6.97,8.46,0,NA
2017-11-20 04:00:00,5.08,4.66,-353.42,-236.33,0.06,1.23,0.5,0,0.15,336.93,337.38,97.2,100,-133.02,-5.03,-3.85,86.13,7,7.15,8.88,-31.6,6.98,8.45,0,NA
2017-11-20 04:30:00,5.17,4.75,-354.59,-235.84,0.03,1.1,0.8,0,0.23,337.41,337.9,97.29,100,-96.86,-5.02,-3.78,86.16,7.01,7.12,8.9,-31.53,6.96,8.45,0,NA
2017-11-20 05:00:00,5.15,4.75,-356.31,-235.43,0.02,1.14,0.5,0,0.19,337.41,337.96,97.5,100,35.8,-4.97,-3.74,86.18,7.05,7.06,8.91,-31.43,6.93,8.44,0,NA
2017-11-20 05:30:00,5.04,4.63,-356.5,-235.34,0.02,1.14,0.1,0,0.24,336.79,337.4,97.35,100,-42.69,-4.86,-3.69,86.18,7.05,7.05,8.93,-31.46,6.91,8.44,0,NA
2017-11-20 06:00:00,5.05,4.58,-354.98,-235.49,0.02,1.08,0.4,0,0.33,336.64,337.08,97.05,100,-85.23,-4.78,-3.61,86.17,7.01,7.02,8.91,-31.45,6.91,8.44,0,NA
2017-11-20 06:30:00,5.25,4.72,-355.68,-235.7,0.03,1.09,0.2,0,0.38,337.5,337.92,96.84,100,-37.87,-4.78,-3.6,86.17,6.99,7.01,8.9,-31.4,6.89,8.44,0,NA
2017-11-20 07:00:00,5.38,4.95,-355.16,-235.45,0.04,1.1,0.2,0.01,0.28,338.18,338.64,96.97,100,-98.53,-4.73,-3.54,86.2,6.92,7.02,8.83,-31.4,6.88,8.45,0,NA
2017-11-20 07:30:00,5.4,4.98,-354.86,-236.57,0.38,1.09,0.1,0.16,0.18,338.46,338.97,97.19,100,-127.76,-4.66,-3.45,86.2,6.94,7.01,8.87,-31.4,6.86,8.43,0,NA
2017-11-20 08:00:00,5.4,5.02,-353.98,-236.14,3.81,1.29,0,1.69,0.36,338.69,339.16,97.53,100,-161.69,-4.47,-3.37,86.19,6.91,6.98,8.81,-31.45,6.85,8.45,0,NA
2017-11-20 08:30:00,5.47,5.12,-353.07,-236.1,19.53,1.88,0,10.47,1.06,339.39,339.74,97.72,100,-178.7,-4.36,-3.29,86.18,6.9,6.99,8.86,-31.5,6.84,8.42,0,NA
2017-11-20 09:00:00,5.63,5.35,-352.81,-236.13,50.57,2.99,0.1,27.65,2.41,341.18,341.21,97.86,100,-174.01,-4.15,-3.03,86.18,6.88,6.94,8.82,-31.5,6.83,8.43,0,NA
2017-11-20 09:30:00,5.75,5.51,-352.36,-235.56,53.01,3.06,0,27.72,2.26,341.83,341.89,97.99,100,-183,-3.63,-2.62,86.18,6.86,6.94,8.82,-31.51,6.82,8.43,0,NA
2017-11-20 10:00:00,5.99,5.89,-351.48,-235.52,162.57,6.97,0,92.26,8.59,344.65,344.24,98.02,100,-122.11,-2.89,-2.14,86.18,6.88,6.93,8.81,-31.57,6.89,8.42,0,NA
2017-11-20 10:30:00,6.53,6.97,-351.08,-235.51,223.4,9.89,0,127.25,12.37,351.03,350.26,97.47,100,-63.8,-1.95,-1.27,86.18,6.97,7.07,8.77,-31.6,6.88,8.4,0,NA
2017-11-20 11:00:00,6.62,6.41,-352.36,-236.17,87.97,4.17,0,45.94,3.7,346.8,346.87,97.69,100,-66.89,-0.11,-0.22,86.14,6.98,7.1,8.82,-31.6,6.91,8.43,0,NA
2017-11-20 11:30:00,6.63,6.38,-350.74,-235.56,115.91,5.45,0.3,62.18,5.04,345.98,346.1,97.63,100,-177.89,1.61,0.34,86.15,6.99,7.09,8.82,-31.6,6.92,8.43,0,NA
2017-11-20 12:00:00,6.92,6.82,-351.14,-235.66,127.03,5.9,0.2,68.7,5.43,348.58,348.61,97.86,100,-188.17,2.23,0.95,86.16,6.98,7.09,8.81,-31.6,6.91,8.42,0,NA
2017-11-20 12:30:00,7.11,7.16,-351.49,-235.66,208.9,8.61,0.1,116.7,9.67,350.58,350.11,97.9,100,-212.11,3.09,1.52,86.16,6.99,7.06,8.79,-31.6,6.92,8.41,0,NA
2017-11-20 13:00:00,7.35,8.17,-351.1,-235.68,190.25,8.04,0,107.35,8.62,352.77,352.74,97.75,100,-166.59,4.42,2.38,86.16,6.99,7.06,8.78,-31.6,6.93,8.48,0,NA
2017-11-20 13:30:00,7.61,7.96,-350.92,-235.83,100.67,4.43,0,54.86,4.18,351.08,352.2,97.61,100,-43.75,6.52,3.15,86.14,6.98,7.08,8.82,-31.63,6.96,8.51,0,NA
2017-11-20 14:00:00,7.67,7.65,-350.33,-236.04,72.29,3.64,0.1,38.92,3.28,350.5,351.09,97.56,100,-63.34,7.5,3.39,86.12,7,7.03,8.75,-31.66,7,8.5,0,NA
2017-11-20 14:30:00,7.72,7.64,-350.59,-235.63,124.27,5.42,0,70.2,5.84,352.1,351.87,97.6,100,-138.92,7.08,3.5,86.09,7.04,7.05,8.77,-31.69,7.03,8.5,0,NA
2017-11-20 15:00:00,7.92,7.76,-350.91,-235.48,127.21,5.6,0,72.97,7.34,349.98,353.01,97.29,100,-117.65,6.69,3.8,86.07,7.03,7.07,8.88,-31.7,7.08,8.5,0,NA
2017-11-20 15:30:00,8.04,7.92,-350.22,-236.43,135.92,6.54,0,75.1,10.04,321.69,353.4,96.88,100,-91.36,6.82,4.08,86.08,7.04,7.06,8.95,-31.7,7.18,8.49,0,NA
2017-11-20 16:00:00,8,7.87,-349.24,-235.84,107.19,5.56,0,60.03,14.27,311.36,353.07,96.53,100,-70.78,6.81,4.17,86.06,7.09,7.08,8.97,-31.77,7.23,8.51,0,NA
2017-11-20 16:30:00,7.4,6.88,-348.71,-235.57,23.04,1.48,0,9.94,3.31,294.91,347.68,96.43,100,-68.81,5.73,3.9,85.99,7.16,7.11,8.9,-31.79,7.21,8.52,0,NA
2017-11-20 17:00:00,7.12,6.37,-349.19,-236.08,0.81,0.99,0,0.28,0.89,304.34,345.81,97.15,100,-77.31,3.11,2.92,85.97,7.17,7.13,8.82,-31.8,7.22,8.45,0,NA
2017-11-20 17:30:00,6.28,4.53,-349.53,-236.13,0.01,1.06,0,0,1.76,286.87,339.22,97.47,100,-73.51,0.34,1.87,85.93,7.21,7.16,8.85,-31.8,7.25,8.42,0,NA
2017-11-20 18:00:00,4.73,2.34,-349.43,-236.06,0.02,1.14,0,0,1.95,295.25,334.23,97.68,100,-72.94,-2.54,0.68,85.89,7.09,7.02,8.88,-31.8,7.21,8.42,0,NA
2017-11-20 18:30:00,4.5,2.12,-349.07,-236,0.02,1.71,0,0,1.61,297.1,333.02,98.38,100,-73.63,-5.68,-0.9,85.89,7.09,7,8.85,-31.81,7.22,8.4,0,NA
2017-11-20 19:00:00,4.74,1.82,-349.8,-236.04,0.01,1.7,0,0,1.67,299.84,332.95,98.65,100,-76.17,-8.27,-2.28,85.88,7.08,7,8.84,-31.86,7.22,8.37,0,NA
2017-11-20 19:30:00,4.61,2.36,-349.37,-235.77,0.02,1.65,0,0,1.67,304.7,332.27,98.81,100,-73.09,-10.23,-3.54,85.89,7.07,7,8.82,-31.89,7.22,8.36,0,NA
2017-11-20 20:00:00,4.27,1.49,-349.45,-235.24,0.02,1.84,0,0.16,1.46,317.59,331.69,98.65,100,-74.6,-11.68,-4.62,85.87,7.03,6.98,8.83,-31.9,7.22,8.36,0,NA
2017-11-20 20:30:00,4.35,1.14,-349.33,-235.13,0.03,1.92,0,0,2.06,309.53,332.05,99,100,-77.6,-12.27,-5.28,85.88,7.05,6.99,8.83,-31.9,7.2,8.36,0,NA
2017-11-20 21:00:00,4.9,2.33,-349.27,-235.04,0.06,1.79,0,0,1.09,315.44,334.44,99.01,100,-77.79,-12.02,-5.82,85.92,6.98,6.98,8.77,-31.91,7.16,8.35,0,NA
2017-11-20 21:30:00,4.98,2.96,-349.49,-234.61,0.04,1.72,0,0,1.22,313.72,333.94,99.02,100,-78.94,-12.34,-6.26,85.92,6.97,6.98,8.78,-31.95,7.13,8.34,0,NA
2017-11-20 22:00:00,4.59,2.75,-349.61,-235.08,0.02,1.76,0,0,1.04,315.95,332.53,99.03,100,-82.91,-12.67,-6.49,85.91,6.93,6.98,8.8,-31.99,7.1,8.35,0,NA
2017-11-20 22:30:00,4.47,3.07,-349.25,-234.85,0.05,1.71,0,0,1.12,312.94,332.9,99.06,100,-85.72,-12.98,-6.69,85.95,6.94,7.01,8.76,-32,7.07,8.37,0,NA
2017-11-20 23:00:00,4.41,3.06,-349.14,-234.76,0.05,1.63,0,0,1.16,312.73,332.47,99.11,100,-89.01,-13.25,-6.83,85.93,6.93,6.94,8.83,-32,7.02,8.34,0,NA
2017-11-20 23:30:00,4.15,2.88,-348.94,-235.11,0.04,1.67,0,0,1.16,313.03,331.28,99.08,100,-96.29,-13.57,-7.1,85.93,6.9,6.96,8.81,-32,6.98,8.35,0,NA
2017-11-21 00:00:00,3.99,2.09,-348.84,-234.89,0.05,1.75,0,0,1.55,311.54,328.43,99.19,100,-96.05,-13.85,-7.41,85.87,6.87,6.98,8.83,-32,6.94,8.36,0,NA
2017-11-21 00:30:00,3.96,1.55,-349.16,-235.01,0.07,1.74,0,0,1.3,313.55,328.92,99.25,100,-99.47,-14.14,-7.88,85.89,6.84,6.97,8.81,-32,6.87,8.36,0,NA
2017-11-21 01:00:00,3.65,1.51,-348.57,-235.15,0.04,1.77,0,0,1.13,314.12,328.11,99.19,100,-92.98,-14.41,-8.49,85.86,6.78,6.92,8.81,-32,6.81,8.35,0,NA
2017-11-21 01:30:00,3.74,1.46,-348.6,-235.01,0.05,1.61,0.1,0,1.21,315,328.17,99.29,100,-85.96,-14.67,-9.05,85.89,6.78,6.95,8.83,-32.01,6.77,8.35,0,NA
2017-11-21 02:00:00,3.05,1.8,-348.16,-235.13,0.06,1.73,0,0,0.75,314.01,327.41,98.99,100,-94.35,-14.75,-9.58,85.9,6.7,6.88,8.77,-32.06,6.72,8.35,0,NA
2017-11-21 02:30:00,3.17,1.31,-348.03,-235.33,0.06,1.75,0,0,1.23,315.99,327.15,99.27,100,-89.16,-14.8,-9.97,85.87,6.69,6.87,8.79,-32.07,6.66,8.36,0,NA
2017-11-21 03:00:00,4.05,2.61,-348.13,-235.4,0.07,1.6,0,0,0.9,321.07,330.91,99.2,100,-90.44,-14.8,-10.23,85.91,6.62,6.84,8.77,-32.08,6.58,8.33,0,NA
2017-11-21 03:30:00,4.37,3.21,-347.57,-235.41,0.04,1.29,0,0.04,1.11,323.17,331.65,98.81,100,-98.58,-14.73,-10.42,85.94,6.6,6.82,8.76,-32.1,6.53,8.34,0,NA
2017-11-21 04:00:00,4.49,3.22,-347.32,-234.88,0.02,1.44,0,0.33,1.09,322.52,332.03,97.4,100,-111.67,-14.55,-10.29,85.96,6.56,6.81,8.78,-32.1,6.47,8.34,0,NA
2017-11-21 04:30:00,4.41,3.16,-347.1,-234.45,0.01,1.43,0,0.11,0.73,322.8,331.31,95.6,100,-128.16,-14.28,-10.04,85.97,6.54,6.78,8.77,-32.1,6.42,8.35,0,NA
2017-11-21 05:00:00,3.84,2.37,-346.42,-234.37,0.01,1.31,0,0.11,0.74,323.81,329.68,95.84,100,-131.53,-13.97,-9.69,85.95,6.52,6.79,8.79,-32.1,6.37,8.36,0,NA
2017-11-21 05:30:00,3.49,1.99,-346.31,-234.91,0.01,1.26,0,0.38,0.71,323.84,328.78,96.92,100,-127.29,-13.64,-9.33,85.93,6.51,6.75,8.78,-32.1,6.33,8.36,0,NA
2017-11-21 06:00:00,4.39,2.96,-346,-235.39,0.01,1.11,0,1.79,1.07,329.3,331.83,94.96,100,-124.94,-13.29,-9.07,85.95,6.44,6.72,8.77,-32.1,6.26,8.34,0,NA
2017-11-21 06:30:00,4.55,3.39,-345.53,-235.37,0.01,1.08,0,1.72,0.94,330.51,332.52,93.48,100,-117.28,-12.82,-8.73,85.98,6.4,6.7,8.76,-32.1,6.22,8.34,0,NA
2017-11-21 07:00:00,5.07,3.7,-345.3,-235.3,0.04,1.06,0.4,0.64,1.44,333.54,333.57,90.01,100,-115.64,-12.24,-8.27,86.02,6.37,6.68,8.77,-32.05,6.18,8.34,0,NA
2017-11-21 07:30:00,5.19,3.92,-346.35,-235.45,0.14,1.04,0.9,0.47,2.13,333.92,333.81,89.35,100,-185.54,-11.63,-7.85,86.08,6.33,6.66,8.76,-31.91,6.14,8.34,0,NA
2017-11-21 08:00:00,4.81,4,-348.68,-235.3,2.92,1.04,0.9,1.31,1.07,334.08,333.86,92.95,100,-196.42,-10.82,-7.39,86.14,6.31,6.63,8.78,-31.77,6.1,8.33,0,NA
2017-11-21 08:30:00,4.64,4.06,-351.37,-234.99,13.31,1.43,0.7,6.8,1.26,334.33,334.18,95.22,100,-207.57,-9.76,-6.85,86.17,6.3,6.63,8.73,-31.64,6.07,8.35,0,NA
2017-11-21 09:00:00,4.77,4.2,-352.81,-235.07,27.67,2.09,0.5,14.07,1.67,335.3,335.35,96.08,100,-290.77,-8.67,-6.3,86.19,6.24,6.57,8.76,-31.59,6.04,8.33,0,NA
2017-11-21 09:30:00,4.92,4.47,-353.32,-234.62,39.62,2.54,0.8,19.84,2.19,336.32,336.48,96.39,100,-200.85,-7.7,-5.74,86.25,6.21,6.55,8.75,-31.47,6.02,8.33,0,NA
2017-11-21 10:00:00,5.03,4.68,-353.97,-234.6,43.63,2.74,0.6,21.41,2.12,337.09,337.31,96.67,100,-173.93,-6.67,-5.16,86.27,6.19,6.53,8.75,-31.4,6,8.33,0,NA
2017-11-21 10:30:00,5.15,4.94,-355.1,-234.79,70.61,3.5,0.5,35.53,3.18,338.49,338.51,96.87,100,-267.33,-5.61,-4.57,86.29,6.15,6.49,8.74,-31.3,6,8.32,0,NA
2017-11-21 11:00:00,5.29,5.09,-355.43,-234.83,76.45,3.7,0.2,39.18,3.88,338.92,338.93,96.56,100,-281.01,-4.61,-3.87,86.31,6.14,6.48,8.74,-31.3,6.06,8.32,0,NA
2017-11-21 11:30:00,5.31,5.04,-354.7,-234.63,75.89,3.84,0.2,38.86,3.62,338.78,338.79,96.33,100,-283.64,-3.54,-3.22,86.31,6.22,6.43,8.74,-31.3,6.05,8.31,0,NA
2017-11-21 12:00:00,5.44,5.19,-354.44,-234.42,85.1,4.19,0.2,43.35,3.92,339.55,339.56,96.41,100,-316.98,-2.6,-2.6,86.3,6.3,6.44,8.73,-31.26,6.05,8.31,0,NA
2017-11-21 12:30:00,5.68,5.56,-353.76,-235.41,82.84,4.03,0.5,41.21,3.51,341.15,341.14,96.45,100,-355.72,-1.76,-2,86.33,6.27,6.47,8.73,-31.2,6.04,8.3,0,NA
2017-11-21 13:00:00,5.86,5.79,-353.91,-235.11,80.75,3.87,0.6,39.76,3.38,342.01,341.98,96.7,100,-361.98,-0.95,-1.53,86.36,6.27,6.57,8.72,-31.12,6.05,8.3,0,NA
2017-11-21 13:30:00,6.08,5.91,-355.2,-234.55,60.02,3.13,1.1,29.11,2.48,342.95,342.96,97.11,100,-247.48,-0.15,-1.19,86.4,6.29,6.56,8.71,-31,6.05,8.29,0,NA
2017-11-21 14:00:00,6.29,5.94,-358.23,-234.56,50.21,2.84,1.6,23.9,2.11,343.73,343.78,97.24,100,-220.71,0.66,-0.81,86.46,6.33,6.54,8.72,-30.8,6.06,8.28,0,NA
2017-11-21 14:30:00,6.56,6.24,-362.95,-234.17,40.79,2.65,1.3,19.8,1.63,345.05,345.07,97.29,100,-240.19,1.14,-0.56,86.54,6.42,6.53,8.7,-30.64,6.07,8.27,0,NA
2017-11-21 15:00:00,6.68,6.32,-365.09,-233.64,24.43,1.7,1.7,11.53,0.95,345.51,345.53,97.5,100,-250.14,1.41,-0.34,86.68,6.41,6.51,8.7,-30.49,6.09,8.27,0,NA
2017-11-21 15:30:00,6.85,6.49,-368.83,-233.19,21.02,1.59,1.3,10.42,0.86,346.32,346.24,97.65,100,-86.49,1.44,-0.22,86.85,6.4,6.49,8.7,-30.31,6.11,8.26,0,NA
2017-11-21 16:00:00,7.01,6.6,-371.16,-233.29,10,1.14,1.3,5.11,0.43,347.02,346.82,97.88,100,-15.13,1.33,-0.1,NA,6.41,6.49,8.7,-30.16,6.13,8.25,0,NA
2017-11-21 16:30:00,7.37,6.92,-370.38,-232.93,2.57,1.06,1.4,1.49,0.18,348.73,348.33,98.08,100,-85.96,1.04,-0.06,NA,6.41,6.46,8.68,-30.04,6.15,8.25,0,NA
2017-11-21 17:00:00,7.72,7.26,-370.02,-232.97,0.07,1.06,1,0.4,0.06,350.47,350.04,98.25,100,38.94,0.99,-0.03,NA,6.39,6.45,8.67,-29.92,6.26,8.27,0,NA
